constructed_group_id,user_id,regime
est_017648,1591,established
est_017648,3576,established
est_017648,4517,established
est_017649,1591,established
est_017649,3440,established
est_017649,3857,established
est_017649,4835,established
est_017650,1591,established
est_017650,1979,established
est_017651,1209,established
est_017651,1591,established
est_017651,6460,established
est_017652,1212,established
est_017652,1216,established
est_017652,1591,established
est_017652,4577,established
est_017653,141,established
est_017653,1591,established
est_017653,2175,established
est_017654,1221,established
est_017654,1591,established
est_017654,3649,established
est_017654,5559,established
est_017655,1461,established
est_017655,1591,established
est_017656,967,established
est_017656,1592,established
est_017656,4824,established
est_017656,6467,established
est_017657,492,established
est_017657,1592,established
est_017657,4824,established
est_017658,1592,established
est_017658,4824,established
est_017658,6467,established
est_017659,540,established
est_017659,1592,established
est_017660,1594,established
est_017660,4257,established
est_017661,1594,established
est_017661,1858,established
est_017662,1594,established
est_017662,4426,established
est_017663,1284,established
est_017663,1594,established
est_017664,730,established
est_017664,1344,established
est_017664,1594,established
est_017664,5132,established
est_017665,420,established
est_017665,1594,established
est_017665,5732,established
est_017665,5787,established
est_017666,390,established
est_017666,1594,established
est_017667,1594,established
est_017667,3949,established
est_017667,6537,established
est_017668,839,established
est_017668,1269,established
est_017668,1594,established
est_017669,404,established
est_017669,1594,established
est_017670,1594,established
est_017670,5059,established
est_017671,1594,established
est_017671,4696,established
est_017671,5787,established
est_017671,6750,established
est_017672,1594,established
est_017672,3450,established
est_017672,6805,established
est_017673,1594,established
est_017673,4835,established
est_017674,1594,established
est_017674,2639,established
est_017674,4016,established
est_017674,4413,established
est_017674,4869,established
est_017675,1594,established
est_017675,2999,established
est_017675,3167,established
est_017675,4594,established
est_017675,5182,established
est_017676,1597,established
est_017676,1674,established
est_017676,2113,established
est_017677,1597,established
est_017677,4522,established
est_017678,744,established
est_017678,1211,established
est_017678,1598,established
est_017679,1598,established
est_017679,1719,established
est_017679,2863,established
est_017679,3683,established
est_017679,5514,established
est_017680,33,established
est_017680,591,established
est_017680,1149,established
est_017680,1598,established
est_017680,4973,established
est_017681,63,established
est_017681,1598,established
est_017682,1598,established
est_017682,1686,established
est_017682,3945,established
est_017683,441,established
est_017683,1598,established
est_017683,2849,established
est_017684,1226,established
est_017684,1598,established
est_017684,2690,established
est_017685,1598,established
est_017685,3411,established
est_017686,149,established
est_017686,1598,established
est_017687,1598,established
est_017687,3845,established
est_017688,1334,established
est_017688,1598,established
est_017688,1719,established
est_017688,3803,established
est_017688,4318,established
est_017689,809,established
est_017689,896,established
est_017689,1149,established
est_017689,1598,established
est_017689,6788,established
est_017690,1598,established
est_017690,3348,established
est_017691,1598,established
est_017691,1816,established
est_017691,3027,established
est_017692,912,established
est_017692,1598,established
est_017692,4318,established
est_017692,6164,established
est_017693,0,established
est_017693,956,established
est_017693,1598,established
est_017693,6164,established
est_017694,1598,established
est_017694,2190,established
est_017694,3668,established
est_017694,4526,established
est_017695,1598,established
est_017695,3134,established
est_017696,869,established
est_017696,1010,established
est_017696,1554,established
est_017696,1598,established
est_017696,5537,established
est_017697,1598,established
est_017697,3411,established
est_017697,4973,established
est_017697,6857,established
est_017698,1183,established
est_017698,1598,established
est_017698,2439,established
est_017699,30,established
est_017699,1598,established
est_017700,1598,established
est_017700,2827,established
est_017701,1598,established
est_017701,3556,established
est_017702,1598,established
est_017702,4085,established
est_017702,4486,established
est_017703,333,established
est_017703,1598,established
est_017704,0,established
est_017704,951,established
est_017704,1523,established
est_017704,1598,established
est_017704,5631,established
est_017705,889,established
est_017705,1128,established
est_017705,1598,established
est_017706,1598,established
est_017706,3208,established
est_017707,1281,established
est_017707,1598,established
est_017707,2924,established
est_017707,3100,established
est_017707,3952,established
est_017708,992,established
est_017708,1598,established
est_017709,982,established
est_017709,1598,established
est_017709,3750,established
est_017709,6310,established
est_017710,1598,established
est_017710,2347,established
est_017710,2522,established
est_017710,2567,established
est_017711,191,established
est_017711,867,established
est_017711,1598,established
est_017711,3348,established
est_017711,3668,established
est_017712,1598,established
est_017712,5721,established
est_017713,896,established
est_017713,1205,established
est_017713,1598,established
est_017713,4537,established
est_017714,1421,established
est_017714,1598,established
est_017714,4486,established
est_017714,5514,established
est_017715,712,established
est_017715,1598,established
est_017715,2995,established
est_017716,1338,established
est_017716,1598,established
est_017716,6042,established
est_017717,1598,established
est_017717,4294,established
est_017717,6368,established
est_017718,33,established
est_017718,587,established
est_017718,1598,established
est_017719,149,established
est_017719,889,established
est_017719,1598,established
est_017719,3111,established
est_017719,4603,established
est_017720,1147,established
est_017720,1598,established
est_017720,3372,established
est_017721,1599,established
est_017721,6130,established
est_017722,1599,established
est_017722,2548,established
est_017723,1493,established
est_017723,1599,established
est_017723,6458,established
est_017724,1599,established
est_017724,6266,established
est_017724,6867,established
est_017725,482,established
est_017725,1599,established
est_017725,3987,established
est_017726,1220,established
est_017726,1599,established
est_017726,4512,established
est_017726,4543,established
est_017727,1599,established
est_017727,3359,established
est_017727,3744,established
est_017728,808,established
est_017728,1599,established
est_017729,657,established
est_017729,1599,established
est_017730,494,established
est_017730,1599,established
est_017730,3359,established
est_017730,3987,established
est_017730,6269,established
est_017731,1599,established
est_017731,2969,established
est_017731,3836,established
est_017731,4915,established
est_017731,6867,established
est_017732,1599,established
est_017732,2048,established
est_017732,3321,established
est_017732,5331,established
est_017733,140,established
est_017733,1599,established
est_017734,1065,established
est_017734,1599,established
est_017734,3081,established
est_017735,1599,established
est_017735,4917,established
est_017736,1599,established
est_017736,5286,established
est_017737,1599,established
est_017737,3987,established
est_017737,4607,established
est_017738,1599,established
est_017738,2048,established
est_017738,2911,established
est_017739,1599,established
est_017739,3290,established
est_017739,4512,established
est_017740,1090,established
est_017740,1599,established
est_017741,494,established
est_017741,1599,established
est_017741,3987,established
est_017741,6867,established
est_017742,1599,established
est_017742,5331,established
est_017743,1599,established
est_017743,3081,established
est_017743,4095,established
est_017743,6266,established
est_017743,6867,established
est_017744,1599,established
est_017744,3836,established
est_017745,1268,established
est_017745,1599,established
est_017745,6266,established
est_017745,6867,established
est_017746,1535,established
est_017746,1599,established
est_017747,1090,established
est_017747,1602,established
est_017748,1090,established
est_017748,1602,established
est_017748,3903,established
est_017749,1603,established
est_017749,5320,established
est_017750,1603,established
est_017750,4169,established
est_017751,1431,established
est_017751,1603,established
est_017752,1603,established
est_017752,4222,established
est_017753,1603,established
est_017753,4430,established
est_017754,1211,established
est_017754,1284,established
est_017754,1603,established
est_017754,2267,established
est_017754,5216,established
est_017755,239,established
est_017755,1603,established
est_017756,626,established
est_017756,1603,established
est_017756,3545,established
est_017756,4413,established
est_017757,1603,established
est_017757,3398,established
est_017757,3998,established
est_017758,1124,established
est_017758,1570,established
est_017758,1603,established
est_017758,3001,established
est_017758,5320,established
est_017759,1604,established
est_017759,5592,established
est_017760,1604,established
est_017760,3053,established
est_017761,1605,established
est_017761,2689,established
est_017761,5470,established
est_017761,6520,established
est_017762,1605,established
est_017762,4912,established
est_017763,1605,established
est_017763,2689,established
est_017763,2988,established
est_017763,5433,established
est_017763,5777,established
est_017764,1605,established
est_017764,3503,established
est_017764,6706,established
est_017765,1605,established
est_017765,5433,established
est_017766,1605,established
est_017766,6179,established
est_017767,1605,established
est_017767,3855,established
est_017768,452,established
est_017768,1605,established
est_017768,4855,established
est_017768,5930,established
est_017769,903,established
est_017769,1493,established
est_017769,1605,established
est_017769,3075,established
est_017770,196,established
est_017770,452,established
est_017770,1493,established
est_017770,1605,established
est_017770,3630,established
est_017771,1605,established
est_017771,4912,established
est_017771,4917,established
est_017771,5486,established
est_017771,6405,established
est_017772,1605,established
est_017772,5076,established
est_017773,196,established
est_017773,1605,established
est_017773,2964,established
est_017773,3630,established
est_017774,1605,established
est_017774,1820,established
est_017774,2356,established
est_017774,2988,established
est_017775,1448,established
est_017775,1605,established
est_017775,6136,established
est_017775,6714,established
est_017775,6870,established
est_017776,1605,established
est_017776,3195,established
est_017776,3630,established
est_017776,4512,established
est_017776,6870,established
est_017777,1605,established
est_017777,3352,established
est_017777,5930,established
est_017778,1605,established
est_017778,4419,established
est_017779,1605,established
est_017779,4064,established
est_017779,5269,established
est_017779,6824,established
est_017780,686,established
est_017780,1605,established
est_017781,1605,established
est_017781,5843,established
est_017781,6302,established
est_017782,1363,established
est_017782,1605,established
est_017782,2820,established
est_017782,3290,established
est_017782,6520,established
est_017783,1605,established
est_017783,6825,established
est_017784,1605,established
est_017784,4512,established
est_017784,5472,established
est_017784,5593,established
est_017785,1605,established
est_017785,3044,established
est_017785,4512,established
est_017786,1605,established
est_017786,3237,established
est_017786,3937,established
est_017787,1605,established
est_017787,3618,established
est_017788,184,established
est_017788,1605,established
est_017788,5269,established
est_017789,494,established
est_017789,1605,established
est_017789,2820,established
est_017789,3411,established
est_017789,3987,established
est_017790,1605,established
est_017790,1820,established
est_017790,2820,established
est_017790,3180,established
est_017790,3855,established
est_017791,1605,established
est_017791,4607,established
est_017791,5777,established
est_017792,1605,established
est_017792,1685,established
est_017792,2244,established
est_017793,1605,established
est_017793,4890,established
est_017793,6802,established
est_017794,1605,established
est_017794,3987,established
est_017794,4064,established
est_017794,6266,established
est_017795,469,established
est_017795,1605,established
est_017795,6266,established
est_017796,1605,established
est_017796,2988,established
est_017796,4855,established
est_017796,5076,established
est_017797,1605,established
est_017797,4890,established
est_017797,4959,established
est_017798,1605,established
est_017798,4704,established
est_017798,5843,established
est_017798,6269,established
est_017798,6824,established
est_017799,1605,established
est_017799,3884,established
est_017799,4912,established
est_017799,6302,established
est_017799,6405,established
est_017800,1605,established
est_017800,3290,established
est_017800,5177,established
est_017800,5472,established
est_017801,1288,established
est_017801,1605,established
est_017801,2335,established
est_017801,5593,established
est_017802,494,established
est_017802,1605,established
est_017802,4465,established
est_017803,1605,established
est_017803,3916,established
est_017803,3987,established
est_017804,1605,established
est_017804,5777,established
est_017804,6639,established
est_017805,1605,established
est_017805,3180,established
est_017805,5852,established
est_017806,1605,established
est_017806,5287,established
est_017806,5777,established
est_017807,1605,established
est_017807,1820,established
est_017807,6405,established
est_017807,6706,established
est_017808,957,established
est_017808,1606,established
est_017808,2309,established
est_017809,641,established
est_017809,1606,established
est_017809,3336,established
est_017810,1413,established
est_017810,1606,established
est_017811,1471,established
est_017811,1606,established
est_017811,1893,established
est_017811,4708,established
est_017812,729,established
est_017812,1072,established
est_017812,1606,established
est_017812,2000,established
est_017812,2835,established
est_017813,1606,established
est_017813,2016,established
est_017813,5862,established
est_017814,495,established
est_017814,1606,established
est_017814,2658,established
est_017815,1608,established
est_017815,5237,established
est_017816,1608,established
est_017816,3440,established
est_017817,1608,established
est_017817,2820,established
est_017817,2964,established
est_017817,5177,established
est_017818,1608,established
est_017818,2964,established
est_017818,6266,established
est_017818,6870,established
est_017819,1608,established
est_017819,4101,established
est_017819,6639,established
est_017820,1608,established
est_017820,2356,established
est_017821,1363,established
est_017821,1608,established
est_017822,1608,established
est_017822,4149,established
est_017822,6083,established
est_017823,1608,established
est_017823,3609,established
est_017823,3937,established
est_017823,4548,established
est_017824,1609,established
est_017824,3137,established
est_017824,5151,established
est_017825,1609,established
est_017825,3314,established
est_017825,3436,established
est_017825,4059,established
est_017826,1609,established
est_017826,4347,established
est_017827,1609,established
est_017827,2957,established
est_017827,4059,established
est_017827,5136,established
est_017828,1609,established
est_017828,1637,established
est_017828,3314,established
est_017829,1609,established
est_017829,3137,established
est_017830,352,established
est_017830,1609,established
est_017830,3756,established
est_017831,1609,established
est_017831,1996,established
est_017832,1099,established
est_017832,1609,established
est_017832,2117,established
est_017832,5171,established
est_017833,1275,established
est_017833,1609,established
est_017834,331,established
est_017834,1609,established
est_017834,6753,established
est_017835,1611,established
est_017835,3735,established
est_017835,5512,established
est_017836,1611,established
est_017836,3008,established
est_017837,1109,established
est_017837,1611,established
est_017837,6288,established
est_017838,1611,established
est_017838,4614,established
est_017839,1611,established
est_017839,4601,established
est_017840,1611,established
est_017840,4601,established
est_017840,6229,established
est_017840,6267,established
est_017841,347,established
est_017841,366,established
est_017841,394,established
est_017841,1611,established
est_017841,6267,established
est_017842,1611,established
est_017842,1709,established
est_017842,6267,established
est_017843,1611,established
est_017843,2225,established
est_017843,3416,established
est_017843,5200,established
est_017844,1611,established
est_017844,3571,established
est_017845,1611,established
est_017845,1930,established
est_017845,5713,established
est_017845,6267,established
est_017846,1611,established
est_017846,2431,established
est_017847,1224,established
est_017847,1614,established
est_017847,3359,established
est_017847,6857,established
est_017848,136,established
est_017848,1614,established
est_017848,3880,established
est_017848,5639,established
est_017849,1614,established
est_017849,3924,established
est_017850,0,established
est_017850,1614,established
est_017850,2926,established
est_017850,3869,established
est_017851,1514,established
est_017851,1614,established
est_017851,2618,established
est_017851,3288,established
est_017852,1205,established
est_017852,1233,established
est_017852,1389,established
est_017852,1614,established
est_017852,2525,established
est_017853,1614,established
est_017853,2978,established
est_017854,302,established
est_017854,955,established
est_017854,1614,established
est_017854,3226,established
est_017855,998,established
est_017855,1614,established
est_017855,4056,established
est_017856,779,established
est_017856,848,established
est_017856,1389,established
est_017856,1614,established
est_017856,4222,established
est_017857,1616,established
est_017857,4603,established
est_017857,6884,established
est_017858,950,established
est_017858,1118,established
est_017858,1616,established
est_017858,3027,established
est_017858,4832,established
est_017859,534,established
est_017859,1149,established
est_017859,1616,established
est_017859,5298,established
est_017860,1616,established
est_017860,3241,established
est_017860,5972,established
est_017861,191,established
est_017861,982,established
est_017861,1616,established
est_017861,2664,established
est_017862,1616,established
est_017862,3135,established
est_017863,1149,established
est_017863,1616,established
est_017863,2863,established
est_017863,3260,established
est_017863,4603,established
est_017864,325,established
est_017864,718,established
est_017864,1598,established
est_017864,1616,established
est_017864,3027,established
est_017865,1389,established
est_017865,1616,established
est_017865,4429,established
est_017866,1616,established
est_017866,6783,established
est_017867,292,established
est_017867,1617,established
est_017867,4438,established
est_017868,1618,established
est_017868,3465,established
est_017868,5298,established
est_017869,1445,established
est_017869,1618,established
est_017869,3366,established
est_017869,6016,established
est_017870,1618,established
est_017870,3057,established
est_017870,3465,established
est_017871,1618,established
est_017871,3852,established
est_017872,1618,established
est_017872,3852,established
est_017872,5298,established
est_017873,1011,established
est_017873,1618,established
est_017873,2036,established
est_017873,2137,established
est_017873,5596,established
est_017874,615,established
est_017874,1618,established
est_017874,5380,established
est_017875,967,established
est_017875,1618,established
est_017875,2637,established
est_017876,1618,established
est_017876,4164,established
est_017877,1618,established
est_017877,2042,established
est_017878,1618,established
est_017878,1621,established
est_017879,1224,established
est_017879,1618,established
est_017879,1621,established
est_017879,2770,established
est_017879,3366,established
est_017880,1618,established
est_017880,2137,established
est_017881,1619,established
est_017881,1963,established
est_017882,1619,established
est_017882,2889,established
est_017882,3698,established
est_017883,1619,established
est_017883,2793,established
est_017883,3698,established
est_017884,1619,established
est_017884,2698,established
est_017885,1619,established
est_017885,1963,established
est_017885,3698,established
est_017885,4738,established
est_017886,1619,established
est_017886,6495,established
est_017887,1493,established
est_017887,1620,established
est_017888,430,established
est_017888,744,established
est_017888,1620,established
est_017888,3246,established
est_017889,1620,established
est_017889,2436,established
est_017889,4138,established
est_017889,4282,established
est_017890,271,established
est_017890,1620,established
est_017891,1059,established
est_017891,1620,established
est_017891,4083,established
est_017891,5054,established
est_017892,1620,established
est_017892,4144,established
est_017893,1620,established
est_017893,3189,established
est_017894,430,established
est_017894,1620,established
est_017894,4416,established
est_017895,1059,established
est_017895,1620,established
est_017895,3828,established
est_017895,4282,established
est_017895,6164,established
est_017896,1620,established
est_017896,3226,established
est_017896,5898,established
est_017897,430,established
est_017897,544,established
est_017897,1620,established
est_017897,5898,established
est_017898,1285,established
est_017898,1620,established
est_017898,5726,established
est_017899,1620,established
est_017899,4469,established
est_017899,4824,established
est_017900,1620,established
est_017900,2124,established
est_017900,5817,established
est_017901,1186,established
est_017901,1621,established
est_017901,1788,established
est_017901,2863,established
est_017901,5361,established
est_017902,1621,established
est_017902,5863,established
est_017903,1621,established
est_017903,3236,established
est_017903,3293,established
est_017904,1621,established
est_017904,2863,established
est_017905,1621,established
est_017905,5298,established
est_017906,982,established
est_017906,998,established
est_017906,1621,established
est_017906,3241,established
est_017906,3366,established
est_017907,1621,established
est_017907,4469,established
est_017908,1621,established
est_017908,1679,established
est_017908,2219,established
est_017908,2679,established
est_017908,4971,established
est_017909,501,established
est_017909,1495,established
est_017909,1621,established
est_017909,3487,established
est_017910,325,established
est_017910,1621,established
est_017910,2770,established
est_017911,1621,established
est_017911,5090,established
est_017912,1621,established
est_017912,3057,established
est_017912,4971,established
est_017912,5502,established
est_017913,501,established
est_017913,1508,established
est_017913,1621,established
est_017913,3608,established
est_017914,1621,established
est_017914,2439,established
est_017914,6788,established
est_017915,1494,established
est_017915,1621,established
est_017916,1621,established
est_017916,5884,established
est_017917,1621,established
est_017917,3111,established
est_017917,3366,established
est_017917,5879,established
est_017918,1621,established
est_017918,3374,established
est_017918,4318,established
est_017919,1037,established
est_017919,1621,established
est_017919,1825,established
est_017919,2001,established
est_017919,2868,established
est_017920,1494,established
est_017920,1621,established
est_017920,3668,established
est_017920,5537,established
est_017921,1429,established
est_017921,1457,established
est_017921,1621,established
est_017922,501,established
est_017922,982,established
est_017922,1621,established
est_017922,1679,established
est_017922,6467,established
est_017923,1624,established
est_017923,3093,established
est_017923,4979,established
est_017924,1624,established
est_017924,3093,established
est_017924,5533,established
est_017924,6684,established
est_017924,6697,established
est_017925,1624,established
est_017925,3053,established
est_017926,1624,established
est_017926,4979,established
est_017926,6697,established
est_017927,1624,established
est_017927,4036,established
est_017927,6684,established
est_017928,1624,established
est_017928,4979,established
est_017929,314,established
est_017929,1625,established
est_017930,314,established
est_017930,1625,established
est_017930,6680,established
est_017931,1629,established
est_017931,3392,established
est_017932,615,established
est_017932,1629,established
est_017932,2343,established
est_017932,5966,established
est_017933,571,established
est_017933,1445,established
est_017933,1629,established
est_017933,2740,established
est_017934,1011,established
est_017934,1348,established
est_017934,1531,established
est_017934,1629,established
est_017935,214,established
est_017935,1629,established
est_017935,4526,established
est_017935,5966,established
est_017936,1629,established
est_017936,2824,established
est_017936,4994,established
est_017937,571,established
est_017937,1629,established
est_017937,2770,established
est_017937,3106,established
est_017937,4330,established
est_017938,1629,established
est_017938,1873,established
est_017938,4526,established
est_017939,1007,established
est_017939,1629,established
est_017939,2824,established
est_017939,4105,established
est_017939,4994,established
est_017940,350,established
est_017940,1629,established
est_017940,2713,established
est_017940,5380,established
est_017941,1152,established
est_017941,1629,established
est_017941,1785,established
est_017942,1629,established
est_017942,1873,established
est_017942,3391,established
est_017942,3433,established
est_017943,1629,established
est_017943,4526,established
est_017944,1630,established
est_017944,3069,established
est_017945,48,established
est_017945,1630,established
est_017946,1172,established
est_017946,1630,established
est_017946,4730,established
est_017946,5765,established
est_017947,1028,established
est_017947,1630,established
est_017947,3374,established
est_017947,4709,established
est_017948,1630,established
est_017948,2545,established
est_017948,6418,established
est_017949,80,established
est_017949,1630,established
est_017949,5765,established
est_017950,1630,established
est_017950,6395,established
est_017950,6841,established
est_017951,455,established
est_017951,1630,established
est_017951,6498,established
est_017952,1630,established
est_017952,2230,established
est_017953,48,established
est_017953,529,established
est_017953,1630,established
est_017953,1725,established
est_017954,1028,established
est_017954,1630,established
est_017954,3698,established
est_017954,4730,established
est_017955,1630,established
est_017955,6841,established
est_017956,1028,established
est_017956,1630,established
est_017956,3069,established
est_017956,3698,established
est_017956,6841,established
est_017957,529,established
est_017957,1630,established
est_017957,1725,established
est_017958,80,established
est_017958,1630,established
est_017958,4130,established
est_017958,4599,established
est_017959,1630,established
est_017959,3374,established
est_017959,5655,established
est_017959,5765,established
est_017960,1378,established
est_017960,1630,established
est_017960,3186,established
est_017960,4130,established
est_017960,4599,established
est_017961,1630,established
est_017961,2826,established
est_017961,4730,established
est_017961,6841,established
est_017962,80,established
est_017962,1028,established
est_017962,1630,established
est_017962,2545,established
est_017963,1630,established
est_017963,5765,established
est_017964,1172,established
est_017964,1630,established
est_017964,2545,established
est_017964,6395,established
est_017965,1630,established
est_017965,3698,established
est_017966,1630,established
est_017966,6001,established
est_017967,1378,established
est_017967,1630,established
est_017967,5655,established
est_017968,1028,established
est_017968,1630,established
est_017968,6418,established
est_017969,1630,established
est_017969,3186,established
est_017969,3374,established
est_017969,6395,established
est_017970,455,established
est_017970,1630,established
est_017970,2545,established
est_017970,4130,established
est_017970,4709,established
est_017971,1630,established
est_017971,4709,established
est_017971,4942,established
est_017971,6395,established
est_017972,48,established
est_017972,1630,established
est_017972,1725,established
est_017973,1630,established
est_017973,3717,established
est_017973,5765,established
est_017974,80,established
est_017974,1630,established
est_017974,4130,established
est_017974,4709,established
est_017974,5490,established
est_017975,1630,established
est_017975,2826,established
est_017975,3698,established
est_017975,5765,established
est_017976,1630,established
est_017976,5812,established
est_017977,1630,established
est_017977,4709,established
est_017977,5765,established
est_017978,48,established
est_017978,1172,established
est_017978,1630,established
est_017978,2066,established
est_017978,3069,established
est_017979,455,established
est_017979,1378,established
est_017979,1630,established
est_017979,3139,established
est_017979,4130,established
est_017980,1630,established
est_017980,2066,established
est_017981,80,established
est_017981,1630,established
est_017981,4730,established
est_017981,5765,established
est_017981,6001,established
est_017982,1028,established
est_017982,1630,established
est_017982,3069,established
est_017982,3698,established
est_017982,6001,established
est_017983,48,established
est_017983,1630,established
est_017983,2837,established
est_017984,1630,established
est_017984,2230,established
est_017984,3139,established
est_017984,5765,established
est_017984,6001,established
est_017985,48,established
est_017985,1028,established
est_017985,1630,established
est_017985,2230,established
est_017986,455,established
est_017986,1630,established
est_017986,2230,established
est_017986,6498,established
est_017987,48,established
est_017987,1630,established
est_017987,1959,established
est_017987,2837,established
est_017988,1401,established
est_017988,1633,established
est_017989,1633,established
est_017989,1966,established
est_017990,1633,established
est_017990,1966,established
est_017990,4668,established
est_017990,5369,established
est_017991,1633,established
est_017991,4748,established
est_017991,5369,established
est_017992,1633,established
est_017992,3892,established
est_017993,462,established
est_017993,1636,established
est_017994,1636,established
est_017994,4165,established
est_017995,1636,established
est_017995,1708,established
est_017995,4579,established
est_017995,4618,established
est_017995,6497,established
est_017996,1636,established
est_017996,3155,established
est_017997,224,established
est_017997,1636,established
est_017998,1636,established
est_017998,1742,established
est_017999,1095,established
est_017999,1636,established
est_018000,1636,established
est_018000,4165,established
est_018000,6132,established
est_018001,343,established
est_018001,1636,established
est_018001,5181,established
est_018002,1636,established
est_018002,2819,established
est_018002,5541,established
est_018002,5883,established
est_018002,6497,established
est_018003,1636,established
est_018003,2153,established
est_018004,1636,established
est_018004,2117,established
est_018004,3436,established
est_018004,4698,established
est_018005,1636,established
est_018005,1798,established
est_018005,2252,established
est_018006,604,established
est_018006,1636,established
est_018006,5646,established
est_018006,6753,established
est_018007,902,established
est_018007,1432,established
est_018007,1636,established
est_018007,1949,established
est_018007,4898,established
est_018008,1636,established
est_018008,2320,established
est_018008,5044,established
est_018008,5381,established
est_018009,902,established
est_018009,1432,established
est_018009,1636,established
est_018009,3103,established
est_018009,3314,established
est_018010,343,established
est_018010,1609,established
est_018010,1636,established
est_018011,1095,established
est_018011,1636,established
est_018011,5418,established
est_018012,856,established
est_018012,1353,established
est_018012,1636,established
est_018013,1636,established
est_018013,4256,established
est_018014,1636,established
est_018014,2117,established
est_018015,1636,established
est_018015,5883,established
est_018015,6810,established
est_018016,1636,established
est_018016,3204,established
est_018016,5674,established
est_018017,1637,established
est_018017,3733,established
est_018018,1432,established
est_018018,1637,established
est_018018,1949,established
est_018019,854,established
est_018019,1637,established
est_018019,5136,established
est_018019,5401,established
est_018019,6753,established
est_018020,887,established
est_018020,1637,established
est_018020,3137,established
est_018020,5803,established
est_018020,6647,established
est_018021,1313,established
est_018021,1637,established
est_018021,2880,established
est_018021,3672,established
est_018022,1637,established
est_018022,1798,established
est_018023,1637,established
est_018023,1655,established
est_018023,3834,established
est_018024,854,established
est_018024,887,established
est_018024,1637,established
est_018024,3201,established
est_018024,6450,established
est_018025,1637,established
est_018025,4721,established
est_018025,5181,established
est_018026,290,established
est_018026,1637,established
est_018026,2320,established
est_018026,3548,established
est_018026,3623,established
est_018027,290,established
est_018027,854,established
est_018027,1637,established
est_018027,5646,established
est_018028,1637,established
est_018028,3137,established
est_018028,6753,established
est_018029,1403,established
est_018029,1637,established
est_018029,3314,established
est_018029,3548,established
est_018029,4014,established
est_018030,1637,established
est_018030,1949,established
est_018030,3314,established
est_018030,5181,established
est_018031,1637,established
est_018031,3756,established
est_018031,6212,established
est_018032,1637,established
est_018032,4969,established
est_018033,1432,established
est_018033,1609,established
est_018033,1637,established
est_018033,2117,established
est_018033,2880,established
est_018034,1609,established
est_018034,1637,established
est_018034,6280,established
est_018035,290,established
est_018035,1637,established
est_018035,1896,established
est_018035,5136,established
est_018036,531,established
est_018036,1637,established
est_018036,2320,established
est_018037,1313,established
est_018037,1637,established
est_018038,887,established
est_018038,1637,established
est_018038,3834,established
est_018038,6386,established
est_018039,1637,established
est_018039,3548,established
est_018039,4826,established
est_018040,1637,established
est_018040,5122,established
est_018041,1637,established
est_018041,3623,established
est_018042,1609,established
est_018042,1637,established
est_018042,3756,established
est_018042,4966,established
est_018042,5136,established
est_018043,1637,established
est_018043,3834,established
est_018043,6386,established
est_018044,1641,established
est_018044,2356,established
est_018044,5870,established
est_018045,1641,established
est_018045,5044,established
est_018045,5280,established
est_018046,136,established
est_018046,1641,established
est_018046,2594,established
est_018047,321,established
est_018047,1641,established
est_018048,106,established
est_018048,933,established
est_018048,1641,established
est_018048,3256,established
est_018048,4561,established
est_018049,1641,established
est_018049,4282,established
est_018049,5044,established
est_018050,1641,established
est_018050,1911,established
est_018050,4025,established
est_018050,4166,established
est_018051,1405,established
est_018051,1641,established
est_018051,1978,established
est_018051,2681,established
est_018051,4647,established
est_018052,1641,established
est_018052,4668,established
est_018052,5151,established
est_018052,5292,established
est_018053,1641,established
est_018053,3656,established
est_018053,4797,established
est_018053,5257,established
est_018054,141,established
est_018054,1641,established
est_018054,2506,established
est_018054,4655,established
est_018055,1641,established
est_018055,5166,established
est_018056,583,established
est_018056,991,established
est_018056,1641,established
est_018056,4126,established
est_018056,5405,established
est_018057,1582,established
est_018057,1641,established
est_018057,2338,established
est_018057,3001,established
est_018058,1641,established
est_018058,4886,established
est_018059,1641,established
est_018059,2284,established
est_018059,3164,established
est_018059,4167,established
est_018060,779,established
est_018060,1598,established
est_018060,1641,established
est_018060,6310,established
est_018061,1641,established
est_018061,4533,established
est_018062,839,established
est_018062,1053,established
est_018062,1641,established
est_018062,4443,established
est_018063,1641,established
est_018063,1772,established
est_018063,3814,established
est_018063,4175,established
est_018063,6310,established
est_018064,102,established
est_018064,1641,established
est_018065,770,established
est_018065,1372,established
est_018065,1641,established
est_018066,1641,established
est_018066,2611,established
est_018066,2704,established
est_018066,4016,established
est_018067,1641,established
est_018067,2344,established
est_018068,1641,established
est_018068,3459,established
est_018068,3929,established
est_018068,4886,established
est_018068,5418,established
est_018069,186,established
est_018069,1641,established
est_018069,1858,established
est_018069,4025,established
est_018069,5037,established
est_018070,1641,established
est_018070,4166,established
est_018070,4268,established
est_018071,1641,established
est_018071,5547,established
est_018072,1216,established
est_018072,1641,established
est_018072,3513,established
est_018073,1641,established
est_018073,3297,established
est_018073,3692,established
est_018073,6266,established
est_018074,1641,established
est_018074,3459,established
est_018074,4199,established
est_018074,4200,established
est_018075,380,established
est_018075,1641,established
est_018075,3257,established
est_018075,3625,established
est_018075,4368,established
est_018076,219,established
est_018076,278,established
est_018076,1376,established
est_018076,1641,established
est_018076,5422,established
est_018077,1641,established
est_018077,2973,established
est_018078,1095,established
est_018078,1641,established
est_018078,2681,established
est_018078,5288,established
est_018079,1641,established
est_018079,2185,established
est_018079,4531,established
est_018079,5166,established
est_018080,985,established
