group_id,venue_id,poi_idx,span_min,size,start_time,end_time,members
475,40b68100f964a5207d001fe3,442,27,2,2012-06-04 11:37:00+00:00,2012-06-04 12:04:00+00:00,203|1335
476,40b68100f964a5207d001fe3,442,13,2,2012-06-05 11:39:00+00:00,2012-06-05 11:52:00+00:00,203|1335
477,40b68100f964a5207d001fe3,442,32,2,2012-06-06 17:51:00+00:00,2012-06-06 18:23:00+00:00,1160|1335
478,40b68100f964a5207d001fe3,442,35,2,2012-06-06 18:23:00+00:00,2012-06-06 18:58:00+00:00,615|1335
479,40b68100f964a5207d001fe3,442,36,2,2012-06-08 15:05:00+00:00,2012-06-08 15:41:00+00:00,55|1335
480,40b68100f964a5207d001fe3,442,8,2,2012-06-08 18:22:00+00:00,2012-06-08 18:30:00+00:00,461|615
481,40b68100f964a5207d001fe3,442,31,2,2012-06-09 15:33:00+00:00,2012-06-09 16:04:00+00:00,133|1143
482,40b68100f964a5207d001fe3,442,51,3,2012-06-09 17:41:00+00:00,2012-06-09 18:32:00+00:00,333|918|1455
483,40b68100f964a5207d001fe3,442,14,2,2012-06-10 15:09:00+00:00,2012-06-10 15:23:00+00:00,1130|1335
484,40b68100f964a5207d001fe3,442,1,2,2012-06-11 11:40:00+00:00,2012-06-11 11:41:00+00:00,203|1335
485,40b68100f964a5207d001fe3,442,55,2,2012-06-12 11:36:00+00:00,2012-06-12 12:31:00+00:00,203|1335
486,40b68100f964a5207d001fe3,442,55,2,2012-06-16 19:46:00+00:00,2012-06-16 20:41:00+00:00,991|1335
487,40b68100f964a5207d001fe3,442,0,2,2012-06-18 09:35:00+00:00,2012-06-18 09:35:00+00:00,1008|1335
488,40b68100f964a5207d001fe3,442,39,2,2012-07-03 11:38:00+00:00,2012-07-03 12:17:00+00:00,203|1335
489,40b68100f964a5207d001fe3,442,21,2,2012-07-05 11:31:00+00:00,2012-07-05 11:52:00+00:00,203|1335
490,40b68100f964a5207d001fe3,442,1,2,2012-07-06 12:39:00+00:00,2012-07-06 12:40:00+00:00,141|203
491,40b68100f964a5207d001fe3,442,49,2,2012-07-09 11:36:00+00:00,2012-07-09 12:25:00+00:00,203|1335
492,40b68100f964a5207d001fe3,442,17,2,2012-07-09 12:25:00+00:00,2012-07-09 12:42:00+00:00,141|1335
493,40b68100f964a5207d001fe3,442,11,2,2012-07-15 14:47:00+00:00,2012-07-15 14:58:00+00:00,868|1335
494,40b68100f964a5207d001fe3,442,60,2,2012-07-17 10:39:00+00:00,2012-07-17 11:39:00+00:00,203|1335
495,40b68100f964a5207d001fe3,442,21,2,2012-07-26 21:05:00+00:00,2012-07-26 21:26:00+00:00,794|1335
496,40b68100f964a5207d001fe3,442,45,2,2012-07-30 10:50:00+00:00,2012-07-30 11:35:00+00:00,203|1335
497,40b68100f964a5207d001fe3,442,32,2,2012-08-06 11:42:00+00:00,2012-08-06 12:14:00+00:00,203|1335
498,40b68100f964a5207d001fe3,442,36,2,2012-08-10 10:59:00+00:00,2012-08-10 11:35:00+00:00,203|1335
499,40b68100f964a5207d001fe3,442,8,2,2012-08-12 20:11:00+00:00,2012-08-12 20:19:00+00:00,280|1335
500,40b68100f964a5207d001fe3,442,15,2,2012-08-14 11:20:00+00:00,2012-08-14 11:35:00+00:00,203|1335
501,40b68100f964a5207d001fe3,442,22,2,2012-08-14 19:23:00+00:00,2012-08-14 19:45:00+00:00,801|1335
502,40bbc700f964a520a2001fe3,446,15,2,2012-04-08 00:14:00+00:00,2012-04-08 00:29:00+00:00,449|1360
503,40c10d00f964a520da001fe3,448,3,2,2012-05-27 23:42:00+00:00,2012-05-27 23:45:00+00:00,25|31
504,40c3b000f964a520e8001fe3,451,44,2,2012-04-27 23:49:00+00:00,2012-04-28 00:33:00+00:00,727|1422
505,40d23080f964a5203e011fe3,456,0,2,2012-05-03 21:45:00+00:00,2012-05-03 21:45:00+00:00,950|1340
506,40d38200f964a52041011fe3,457,20,2,2012-05-25 21:14:00+00:00,2012-05-25 21:34:00+00:00,1102|1623
507,40d77680f964a52056011fe3,460,2,2,2012-04-19 01:51:00+00:00,2012-04-19 01:53:00+00:00,789|843
508,40d77680f964a52056011fe3,460,15,2,2012-04-19 05:07:00+00:00,2012-04-19 05:22:00+00:00,789|843
509,40e35400f964a520e6091fe3,466,48,2,2012-05-03 22:23:00+00:00,2012-05-03 23:11:00+00:00,516|1589
510,40e35400f964a520e6091fe3,466,49,2,2012-09-15 04:06:00+00:00,2012-09-15 04:55:00+00:00,460|640
511,40e74880f964a520150a1fe3,468,27,2,2012-04-09 21:46:00+00:00,2012-04-09 22:13:00+00:00,524|1245
512,40e74880f964a520150a1fe3,468,50,2,2012-04-20 16:01:00+00:00,2012-04-20 16:51:00+00:00,813|823
513,40e74880f964a520150a1fe3,468,43,2,2012-04-21 01:23:00+00:00,2012-04-21 02:06:00+00:00,899|908
514,40e74880f964a520150a1fe3,468,50,2,2012-04-22 18:21:00+00:00,2012-04-22 19:11:00+00:00,905|1186
515,40e74880f964a520150a1fe3,468,58,3,2012-04-29 16:05:00+00:00,2012-04-29 17:03:00+00:00,415|1335|1372
516,40e74880f964a520150a1fe3,468,60,2,2012-05-21 16:53:00+00:00,2012-05-21 17:53:00+00:00,115|1124
517,40e74880f964a520150a1fe3,468,3,2,2012-07-05 21:50:00+00:00,2012-07-05 21:53:00+00:00,141|1578
518,40e9eb80f964a5201c0a1fe3,469,8,2,2012-04-15 02:51:00+00:00,2012-04-15 02:59:00+00:00,293|1422
519,40e9eb80f964a5201c0a1fe3,469,18,2,2012-04-21 00:13:00+00:00,2012-04-21 00:31:00+00:00,359|920
520,40ede000f964a5203c0a1fe3,471,23,2,2012-04-29 19:22:00+00:00,2012-04-29 19:45:00+00:00,97|911
521,40ede000f964a5203c0a1fe3,471,59,3,2012-06-16 21:51:00+00:00,2012-06-16 22:50:00+00:00,509|607|1232
522,40ede000f964a5203c0a1fe3,471,11,2,2012-08-11 18:04:00+00:00,2012-08-11 18:15:00+00:00,751|1131
523,40f1d480f964a5205b0a1fe3,473,1,2,2012-05-09 11:58:00+00:00,2012-05-09 11:59:00+00:00,8|210
524,40f1d480f964a5205b0a1fe3,473,37,2,2013-02-18 18:19:00+00:00,2013-02-18 18:56:00+00:00,84|547
525,40f1d480f964a5206a0a1fe3,475,8,2,2012-04-07 16:44:00+00:00,2012-04-07 16:52:00+00:00,802|1512
526,40f1d480f964a5206a0a1fe3,475,53,2,2012-04-14 13:09:00+00:00,2012-04-14 14:02:00+00:00,338|997
527,40f1d480f964a5206a0a1fe3,475,19,2,2012-04-14 19:55:00+00:00,2012-04-14 20:14:00+00:00,844|1481
528,40f1d480f964a5206a0a1fe3,475,54,2,2012-04-15 20:10:00+00:00,2012-04-15 21:04:00+00:00,298|1010
529,40f1d480f964a5206a0a1fe3,475,58,2,2012-04-21 19:12:00+00:00,2012-04-21 20:10:00+00:00,111|955
530,40f1d480f964a5206a0a1fe3,475,47,2,2012-04-28 20:47:00+00:00,2012-04-28 21:34:00+00:00,1016|1392
531,40f1d480f964a5206a0a1fe3,475,18,2,2012-04-29 18:29:00+00:00,2012-04-29 18:47:00+00:00,60|1088
532,40f1d480f964a5206a0a1fe3,475,12,2,2012-05-04 18:07:00+00:00,2012-05-04 18:19:00+00:00,789|1315
533,40f1d480f964a5206a0a1fe3,475,46,4,2012-05-12 19:27:00+00:00,2012-05-12 20:13:00+00:00,171|884|944|1257
534,40f1d480f964a5206a0a1fe3,475,55,3,2012-05-12 20:05:00+00:00,2012-05-12 21:00:00+00:00,171|560|944
535,40f1d480f964a5206a0a1fe3,475,51,2,2012-05-13 17:49:00+00:00,2012-05-13 18:40:00+00:00,186|1525
536,40f1d480f964a5206a0a1fe3,475,48,2,2012-05-13 18:40:00+00:00,2012-05-13 19:28:00+00:00,158|1525
537,40f1d480f964a5206a0a1fe3,475,50,2,2012-05-25 20:14:00+00:00,2012-05-25 21:04:00+00:00,384|1298
538,40f1d480f964a5206a0a1fe3,475,51,2,2012-05-27 17:46:00+00:00,2012-05-27 18:37:00+00:00,1136|1335
539,40f1d480f964a5206a0a1fe3,475,51,2,2012-05-27 18:37:00+00:00,2012-05-27 19:28:00+00:00,612|1335
540,40f1d480f964a5206a0a1fe3,475,39,2,2012-05-28 20:20:00+00:00,2012-05-28 20:59:00+00:00,1248|1555
541,40f1d480f964a5206a0a1fe3,475,31,2,2012-05-29 19:53:00+00:00,2012-05-29 20:24:00+00:00,780|1481
542,40f1d480f964a5206a0a1fe3,475,18,2,2012-06-09 18:50:00+00:00,2012-06-09 19:08:00+00:00,464|1080
543,40f1d480f964a5206a0a1fe3,475,12,2,2013-03-30 18:24:00+00:00,2013-03-30 18:36:00+00:00,123|485
544,40f32600f964a520730a1fe3,476,5,2,2012-04-19 01:19:00+00:00,2012-04-19 01:24:00+00:00,354|1340
545,40f32600f964a520730a1fe3,476,1,2,2013-01-30 23:42:00+00:00,2013-01-30 23:43:00+00:00,351|532
546,40f47780f964a520890a1fe3,477,12,2,2012-05-09 23:20:00+00:00,2012-05-09 23:32:00+00:00,950|1340
547,40fb0f00f964a520ea0a1fe3,481,20,2,2012-04-15 18:45:00+00:00,2012-04-15 19:05:00+00:00,1277|1570
548,40fc6080f964a520130b1fe3,485,3,2,2012-04-14 01:04:00+00:00,2012-04-14 01:07:00+00:00,145|955
549,41005500f964a5204e0b1fe3,494,44,2,2012-10-13 01:37:00+00:00,2012-10-13 02:21:00+00:00,1000|1098
550,4101a680f964a5205a0b1fe3,495,25,2,2012-04-04 22:51:00+00:00,2012-04-04 23:16:00+00:00,1226|1279
551,4101a680f964a5205a0b1fe3,495,1,2,2012-05-19 03:32:00+00:00,2012-05-19 03:33:00+00:00,794|797
552,4101a680f964a5205a0b1fe3,495,20,2,2012-06-09 20:13:00+00:00,2012-06-09 20:33:00+00:00,464|729
553,41102700f964a520d60b1fe3,503,32,2,2012-04-14 16:47:00+00:00,2012-04-14 17:19:00+00:00,864|1195
554,41102700f964a520d60b1fe3,503,41,2,2012-04-20 16:53:00+00:00,2012-04-20 17:34:00+00:00,613|864
555,41102700f964a520d60b1fe3,503,36,2,2012-04-21 16:03:00+00:00,2012-04-21 16:39:00+00:00,857|864
556,41102700f964a520d60b1fe3,503,54,2,2012-04-21 16:39:00+00:00,2012-04-21 17:33:00+00:00,864|1261
557,41102700f964a520d60b1fe3,503,42,2,2012-05-10 22:02:00+00:00,2012-05-10 22:44:00+00:00,273|864
558,41102700f964a520d60b1fe3,503,11,2,2012-05-12 18:01:00+00:00,2012-05-12 18:12:00+00:00,864|879
559,41102700f964a520d60b1fe3,503,52,2,2012-05-16 17:45:00+00:00,2012-05-16 18:37:00+00:00,1248|1428
560,41102700f964a520d60b1fe3,503,58,2,2012-05-19 21:01:00+00:00,2012-05-19 21:59:00+00:00,156|1603
561,41102700f964a520d60b1fe3,503,55,2,2012-05-23 17:03:00+00:00,2012-05-23 17:58:00+00:00,864|1428
562,41102700f964a520d60b1fe3,503,34,3,2012-10-11 21:05:00+00:00,2012-10-11 21:39:00+00:00,67|1411|1658
563,41102700f964a520d60b1fe3,503,42,2,2012-12-15 01:34:00+00:00,2012-12-15 02:16:00+00:00,691|1368
564,41102700f964a520d60b1fe3,503,28,2,2012-12-20 22:40:00+00:00,2012-12-20 23:08:00+00:00,993|1124
565,41102700f964a520d60b1fe3,503,40,2,2012-12-30 20:21:00+00:00,2012-12-30 21:01:00+00:00,556|1187
566,4116be80f964a520f90b1fe3,505,23,2,2012-06-26 23:27:00+00:00,2012-06-26 23:50:00+00:00,809|1524
567,4116be80f964a520f90b1fe3,505,7,2,2012-09-16 00:58:00+00:00,2012-09-16 01:05:00+00:00,812|1141
568,4116be80f964a520f90b1fe3,505,13,2,2012-12-06 02:17:00+00:00,2012-12-06 02:30:00+00:00,1256|1347
569,4116be80f964a520fc0b1fe3,506,1,2,2012-05-28 02:55:00+00:00,2012-05-28 02:56:00+00:00,1341|1481
570,41196180f964a5200b0c1fe3,507,5,2,2012-05-13 19:28:00+00:00,2012-05-13 19:33:00+00:00,115|717
571,41196180f964a5200b0c1fe3,507,48,3,2012-07-08 20:52:00+00:00,2012-07-08 21:40:00+00:00,350|1107|1372
572,41229c00f964a520350c1fe3,512,2,2,2012-05-17 00:17:00+00:00,2012-05-17 00:19:00+00:00,650|1043
573,4127e200f964a520600c1fe3,514,57,2,2012-05-18 23:46:00+00:00,2012-05-19 00:43:00+00:00,321|924
574,4127e200f964a520600c1fe3,514,9,2,2012-12-09 05:36:00+00:00,2012-12-09 05:45:00+00:00,505|718
575,412d2800f964a520df0c1fe3,516,13,3,2012-04-04 22:45:00+00:00,2012-04-04 22:58:00+00:00,1003|1143|1648
576,412d2800f964a520df0c1fe3,516,16,2,2012-04-08 21:47:00+00:00,2012-04-08 22:03:00+00:00,728|1010
577,412d2800f964a520df0c1fe3,516,46,2,2012-04-14 18:40:00+00:00,2012-04-14 19:26:00+00:00,335|794
578,412d2800f964a520df0c1fe3,516,44,2,2012-04-17 22:18:00+00:00,2012-04-17 23:02:00+00:00,537|1154
579,412d2800f964a520df0c1fe3,516,27,2,2012-04-22 12:45:00+00:00,2012-04-22 13:12:00+00:00,105|410
580,412d2800f964a520df0c1fe3,516,55,2,2012-05-06 19:13:00+00:00,2012-05-06 20:08:00+00:00,1282|1326
581,412d2800f964a520df0c1fe3,516,4,2,2012-05-12 17:15:00+00:00,2012-05-12 17:19:00+00:00,479|918
582,412d2800f964a520df0c1fe3,516,55,2,2012-05-13 17:10:00+00:00,2012-05-13 18:05:00+00:00,473|1594
583,412d2800f964a520df0c1fe3,516,38,2,2012-05-13 19:11:00+00:00,2012-05-13 19:49:00+00:00,704|1298
584,412d2800f964a520df0c1fe3,516,44,2,2012-05-16 23:24:00+00:00,2012-05-17 00:08:00+00:00,820|1038
585,412d2800f964a520df0c1fe3,516,5,2,2012-06-08 19:58:00+00:00,2012-06-08 20:03:00+00:00,148|418
586,412d2800f964a520df0c1fe3,516,46,2,2012-06-15 10:38:00+00:00,2012-06-15 11:24:00+00:00,418|538
587,412d2800f964a520df0c1fe3,516,1,2,2012-07-04 18:35:00+00:00,2012-07-04 18:36:00+00:00,34|1326
588,412d2800f964a520df0c1fe3,516,5,2,2012-07-29 17:04:00+00:00,2012-07-29 17:09:00+00:00,538|730
589,412d2800f964a520df0c1fe3,516,59,2,2012-09-15 17:32:00+00:00,2012-09-15 18:31:00+00:00,549|1154
590,412d2800f964a520df0c1fe3,516,58,2,2013-01-05 17:32:00+00:00,2013-01-05 18:30:00+00:00,270|1384
591,412d2800f964a520df0c1fe3,516,13,2,2013-01-10 03:45:00+00:00,2013-01-10 03:58:00+00:00,1074|1472
592,412d2800f964a520df0c1fe3,516,51,2,2013-03-10 19:16:00+00:00,2013-03-10 20:07:00+00:00,721|1238
593,4133bf80f964a520b31a1fe3,520,4,2,2012-05-24 03:25:00+00:00,2012-05-24 03:29:00+00:00,1277|1570
594,4133bf80f964a520b31a1fe3,520,7,2,2012-06-10 06:26:00+00:00,2012-06-10 06:33:00+00:00,1277|1570
595,41390580f964a520dc1a1fe3,525,60,2,2012-04-28 14:36:00+00:00,2012-04-28 15:36:00+00:00,338|489
596,41390580f964a520dc1a1fe3,525,1,2,2012-05-01 18:02:00+00:00,2012-05-01 18:03:00+00:00,396|1114
597,41390580f964a520dc1a1fe3,525,48,2,2012-06-09 15:40:00+00:00,2012-06-09 16:28:00+00:00,1287|1578
598,41390580f964a520dc1a1fe3,525,15,2,2012-10-08 21:32:00+00:00,2012-10-08 21:47:00+00:00,124|294
599,41390580f964a520dc1a1fe3,525,2,2,2012-11-28 17:30:00+00:00,2012-11-28 17:32:00+00:00,159|289
600,41390580f964a520dc1a1fe3,525,48,2,2013-01-07 16:54:00+00:00,2013-01-07 17:42:00+00:00,289|294
601,41390580f964a520dc1a1fe3,525,26,2,2013-01-08 17:35:00+00:00,2013-01-08 18:01:00+00:00,289|571
602,41390580f964a520dc1a1fe3,525,56,2,2013-01-11 19:13:00+00:00,2013-01-11 20:09:00+00:00,289|571
603,41390580f964a520dc1a1fe3,525,60,2,2013-03-16 18:08:00+00:00,2013-03-16 19:08:00+00:00,262|785
604,41521200f964a520101d1fe3,528,21,2,2012-06-13 01:01:00+00:00,2012-06-13 01:22:00+00:00,518|693
605,4158a980f964a5203c1d1fe3,533,52,2,2012-05-24 02:33:00+00:00,2012-05-24 03:25:00+00:00,362|519
606,4161e400f964a520721d1fe3,535,56,3,2012-04-10 23:37:00+00:00,2012-04-11 00:33:00+00:00,15|592|1136
607,4161e400f964a520721d1fe3,535,49,4,2012-04-12 00:07:00+00:00,2012-04-12 00:56:00+00:00,302|691|891|1476
608,4161e400f964a520721d1fe3,535,47,5,2012-04-12 00:40:00+00:00,2012-04-12 01:27:00+00:00,39|200|302|891|1476
609,4161e400f964a520721d1fe3,535,44,2,2012-04-26 02:08:00+00:00,2012-04-26 02:52:00+00:00,673|750
610,4161e400f964a520721d1fe3,535,24,4,2012-05-05 23:58:00+00:00,2012-05-06 00:22:00+00:00,316|331|502|1031
611,4161e400f964a520721d1fe3,535,56,4,2012-05-08 23:43:00+00:00,2012-05-09 00:39:00+00:00,316|452|1070|1117
612,4161e400f964a520721d1fe3,535,50,5,2012-05-09 00:08:00+00:00,2012-05-09 00:58:00+00:00,316|331|615|1070|1117
613,4161e400f964a520721d1fe3,535,35,5,2012-05-09 00:34:00+00:00,2012-05-09 01:09:00+00:00,316|331|615|1070|1226
614,4161e400f964a520721d1fe3,535,23,3,2012-05-14 14:27:00+00:00,2012-05-14 14:50:00+00:00,50|556|676
615,4161e400f964a520721d1fe3,535,20,2,2012-05-17 13:54:00+00:00,2012-05-17 14:14:00+00:00,857|1627
616,4161e400f964a520721d1fe3,535,5,2,2012-06-07 23:58:00+00:00,2012-06-08 00:03:00+00:00,946|1174
617,4161e400f964a520721d1fe3,535,24,2,2012-10-11 23:09:00+00:00,2012-10-11 23:33:00+00:00,480|517
618,4161e400f964a520721d1fe3,535,1,2,2012-12-01 02:18:00+00:00,2012-12-01 02:19:00+00:00,533|867
619,4165d880f964a5207e1d1fe3,536,36,2,2012-06-03 17:14:00+00:00,2012-06-03 17:50:00+00:00,274|492
620,4165d880f964a5207e1d1fe3,536,35,2,2012-07-04 21:35:00+00:00,2012-07-04 22:10:00+00:00,77|412
621,4165d880f964a5207e1d1fe3,536,7,2,2013-04-06 23:05:00+00:00,2013-04-06 23:12:00+00:00,214|1368
622,4169cd00f964a5208c1d1fe3,537,4,2,2013-01-13 18:06:00+00:00,2013-01-13 18:10:00+00:00,950|1361
623,41a12c00f964a5203a1e1fe3,548,11,2,2012-04-14 16:51:00+00:00,2012-04-14 17:02:00+00:00,186|729
624,41e46880f964a520d81e1fe3,561,56,2,2012-10-28 00:56:00+00:00,2012-10-28 01:52:00+00:00,1133|1479
625,41e5ba00f964a520e31e1fe3,563,38,2,2012-04-14 18:03:00+00:00,2012-04-14 18:41:00+00:00,776|1206
626,41f98080f964a5203a1f1fe3,566,13,2,2012-05-04 23:45:00+00:00,2012-05-04 23:58:00+00:00,95|878
627,41f98080f964a5203a1f1fe3,566,19,2,2012-06-21 00:17:00+00:00,2012-06-21 00:36:00+00:00,579|925
628,41fad200f964a5203f1f1fe3,567,1,2,2012-05-30 00:55:00+00:00,2012-05-30 00:56:00+00:00,492|1589
629,41fd7500f964a5204d1f1fe3,568,28,2,2012-07-07 03:08:00+00:00,2012-07-07 03:36:00+00:00,47|674
630,42001800f964a520591f1fe3,569,14,2,2012-05-11 03:23:00+00:00,2012-05-11 03:37:00+00:00,685|1146
631,42055e00f964a520681f1fe3,570,56,2,2012-04-21 05:31:00+00:00,2012-04-21 06:27:00+00:00,261|1461
632,42055e00f964a520681f1fe3,570,38,2,2012-06-09 02:51:00+00:00,2012-06-09 03:29:00+00:00,892|1461
633,421a7600f964a5209d1f1fe3,573,7,2,2012-08-18 15:54:00+00:00,2012-08-18 16:01:00+00:00,316|1450
634,42225f00f964a520ae1f1fe3,575,16,2,2012-09-16 04:30:00+00:00,2012-09-16 04:46:00+00:00,915|1146
635,422b9980f964a520cf1f1fe3,579,1,2,2012-08-10 01:07:00+00:00,2012-08-10 01:08:00+00:00,1|1088
636,422f8e00f964a520f81f1fe3,581,32,2,2012-05-07 17:08:00+00:00,2012-05-07 17:40:00+00:00,347|1282
637,423e0e80f964a52047201fe3,588,29,2,2012-07-28 23:40:00+00:00,2012-07-29 00:09:00+00:00,31|411
638,42474900f964a52080201fe3,595,20,2,2012-12-23 02:27:00+00:00,2012-12-23 02:47:00+00:00,1110|1619
639,42474900f964a52080201fe3,595,33,2,2013-03-15 23:46:00+00:00,2013-03-16 00:19:00+00:00,334|1232
640,4249ec00f964a52093201fe3,597,49,2,2012-04-24 17:18:00+00:00,2012-04-24 18:07:00+00:00,45|1553
641,4249ec00f964a52093201fe3,597,22,2,2012-05-16 16:38:00+00:00,2012-05-16 17:00:00+00:00,272|802
642,4249ec00f964a52093201fe3,597,5,2,2012-10-23 16:43:00+00:00,2012-10-23 16:48:00+00:00,1004|1553
643,4249ec00f964a52093201fe3,597,2,2,2013-03-14 16:51:00+00:00,2013-03-14 16:53:00+00:00,272|1004
644,424de080f964a520aa201fe3,599,57,2,2012-06-14 00:08:00+00:00,2012-06-14 01:05:00+00:00,379|1340
645,4259be00f964a520ef201fe3,605,2,2,2012-04-26 01:12:00+00:00,2012-04-26 01:14:00+00:00,1220|1273
646,425c6100f964a520fc201fe3,606,25,2,2012-04-10 01:06:00+00:00,2012-04-10 01:31:00+00:00,764|1081
647,42717900f964a5206f211fe3,615,32,3,2012-04-15 18:23:00+00:00,2012-04-15 18:55:00+00:00,119|449|843
648,42717900f964a5206f211fe3,615,33,2,2012-05-12 19:16:00+00:00,2012-05-12 19:49:00+00:00,652|1279
649,42756d80f964a5207d211fe3,616,12,2,2012-05-23 22:14:00+00:00,2012-05-23 22:26:00+00:00,773|951
650,42756d80f964a5207d211fe3,616,26,2,2012-05-23 23:31:00+00:00,2012-05-23 23:57:00+00:00,476|1517
651,42756d80f964a5207d211fe3,616,39,2,2012-12-22 15:49:00+00:00,2012-12-22 16:28:00+00:00,148|751
652,4276bf00f964a5208b211fe3,619,23,2,2013-03-15 21:57:00+00:00,2013-03-15 22:20:00+00:00,244|944
653,427c0500f964a52097211fe3,621,23,6,2012-04-26 13:20:00+00:00,2012-04-26 13:43:00+00:00,1183|1223|1251|1317|1504|1520
654,427c0500f964a52097211fe3,621,59,8,2012-04-26 13:31:00+00:00,2012-04-26 14:30:00+00:00,1183|1223|1251|1256|1336|1504|1520|1656
655,427c0500f964a52097211fe3,621,39,4,2012-04-26 14:26:00+00:00,2012-04-26 15:05:00+00:00,1256|1263|1336|1656
656,427c0500f964a52097211fe3,621,20,2,2012-05-19 18:31:00+00:00,2012-05-19 18:51:00+00:00,316|838
657,427c0500f964a52097211fe3,621,45,2,2012-06-30 20:05:00+00:00,2012-06-30 20:50:00+00:00,538|1140
658,427c0500f964a52097211fe3,621,47,2,2012-07-08 18:58:00+00:00,2012-07-08 19:45:00+00:00,579|1297
659,427c0500f964a52097211fe3,621,56,2,2012-07-08 19:45:00+00:00,2012-07-08 20:41:00+00:00,579|1452
660,427c0500f964a52097211fe3,621,49,2,2012-08-17 20:34:00+00:00,2012-08-17 21:23:00+00:00,162|1296
661,427c0500f964a52097211fe3,621,3,2,2012-10-08 14:21:00+00:00,2012-10-08 14:24:00+00:00,245|1347
662,427c0500f964a52097211fe3,621,56,2,2012-11-17 20:56:00+00:00,2012-11-17 21:52:00+00:00,745|1355
663,427d5680f964a520a8211fe3,624,21,3,2012-04-07 23:05:00+00:00,2012-04-07 23:26:00+00:00,638|837|1264
664,427d5680f964a520a8211fe3,624,42,2,2012-04-19 02:06:00+00:00,2012-04-19 02:48:00+00:00,239|1336
665,427d5680f964a520a8211fe3,624,27,2,2012-05-27 18:18:00+00:00,2012-05-27 18:45:00+00:00,576|892
666,427d5680f964a520a8211fe3,624,8,2,2012-06-02 23:51:00+00:00,2012-06-02 23:59:00+00:00,199|446
667,427d5680f964a520a8211fe3,624,57,2,2012-06-02 23:59:00+00:00,2012-06-03 00:56:00+00:00,199|430
668,427d5680f964a520a8211fe3,624,8,2,2012-06-03 00:56:00+00:00,2012-06-03 01:04:00+00:00,430|1034
669,42829c80f964a5205f221fe3,631,40,2,2012-09-05 13:56:00+00:00,2012-09-05 14:36:00+00:00,686|1553
670,42829c80f964a5206a221fe3,632,4,2,2012-04-03 22:25:00+00:00,2012-04-03 22:29:00+00:00,644|653
671,42829c80f964a5206a221fe3,632,43,3,2012-04-06 14:02:00+00:00,2012-04-06 14:45:00+00:00,644|790|1088
672,42829c80f964a5206a221fe3,632,39,3,2012-04-06 14:37:00+00:00,2012-04-06 15:16:00+00:00,790|1088|1224
673,42829c80f964a5206a221fe3,632,26,2,2012-04-07 13:46:00+00:00,2012-04-07 14:12:00+00:00,503|1423
674,42829c80f964a5206a221fe3,632,1,2,2012-04-07 15:31:00+00:00,2012-04-07 15:32:00+00:00,9|477
675,42829c80f964a5206a221fe3,632,60,2,2012-04-07 15:32:00+00:00,2012-04-07 16:32:00+00:00,331|477
676,42829c80f964a5206a221fe3,632,15,3,2012-04-07 16:32:00+00:00,2012-04-07 16:47:00+00:00,331|1224|1529
677,42829c80f964a5206a221fe3,632,23,2,2012-04-08 13:28:00+00:00,2012-04-08 13:51:00+00:00,1149|1525
678,42829c80f964a5206a221fe3,632,42,2,2012-04-08 13:51:00+00:00,2012-04-08 14:33:00+00:00,1032|1525
679,42829c80f964a5206a221fe3,632,48,3,2012-04-09 11:34:00+00:00,2012-04-09 12:22:00+00:00,642|644|1424
680,42829c80f964a5206a221fe3,632,28,2,2012-04-09 21:43:00+00:00,2012-04-09 22:11:00+00:00,644|1313
681,42829c80f964a5206a221fe3,632,36,2,2012-04-12 11:47:00+00:00,2012-04-12 12:23:00+00:00,1343|1363
682,42829c80f964a5206a221fe3,632,26,2,2012-04-12 12:23:00+00:00,2012-04-12 12:49:00+00:00,1343|1424
683,42829c80f964a5206a221fe3,632,58,2,2012-04-12 12:49:00+00:00,2012-04-12 13:47:00+00:00,644|1424
684,42829c80f964a5206a221fe3,632,39,2,2012-04-13 11:54:00+00:00,2012-04-13 12:33:00+00:00,665|1424
685,42829c80f964a5206a221fe3,632,14,2,2012-04-14 05:36:00+00:00,2012-04-14 05:50:00+00:00,504|1313
686,42829c80f964a5206a221fe3,632,7,2,2012-04-14 15:33:00+00:00,2012-04-14 15:40:00+00:00,540|1424
687,42829c80f964a5206a221fe3,632,41,2,2012-04-14 19:40:00+00:00,2012-04-14 20:21:00+00:00,179|1431
688,42829c80f964a5206a221fe3,632,27,2,2012-04-17 22:20:00+00:00,2012-04-17 22:47:00+00:00,535|644
689,42829c80f964a5206a221fe3,632,48,2,2012-04-18 23:18:00+00:00,2012-04-19 00:06:00+00:00,644|816
690,42829c80f964a5206a221fe3,632,13,2,2012-04-19 00:06:00+00:00,2012-04-19 00:19:00+00:00,644|1363
691,42829c80f964a5206a221fe3,632,56,2,2012-04-19 21:22:00+00:00,2012-04-19 22:18:00+00:00,653|820
692,42829c80f964a5206a221fe3,632,33,2,2012-04-20 12:26:00+00:00,2012-04-20 12:59:00+00:00,1170|1363
693,42829c80f964a5206a221fe3,632,30,2,2012-04-20 15:44:00+00:00,2012-04-20 16:14:00+00:00,332|1484
694,42829c80f964a5206a221fe3,632,32,2,2012-04-20 18:15:00+00:00,2012-04-20 18:47:00+00:00,509|1119
695,42829c80f964a5206a221fe3,632,8,2,2012-04-21 14:30:00+00:00,2012-04-21 14:38:00+00:00,74|1484
