constructed_group_id,user_id,regime
est_003805,1069,established
est_003805,1277,established
est_003806,860,established
est_003806,1070,established
est_003807,1071,established
est_003807,1129,established
est_003808,145,established
est_003808,663,established
est_003808,1081,established
est_003809,24,established
est_003809,316,established
est_003809,1081,established
est_003810,1089,established
est_003810,1480,established
est_003811,250,established
est_003811,512,established
est_003811,1090,established
est_003812,318,established
est_003812,685,established
est_003812,1108,established
est_003813,228,established
est_003813,1129,established
est_003813,1166,established
est_003814,163,established
est_003814,333,established
est_003814,1043,established
est_003814,1136,established
est_003814,1499,established
est_003815,269,established
est_003815,669,established
est_003815,1143,established
est_003816,607,established
est_003816,1154,established
est_003816,1540,established
est_003817,529,established
est_003817,1209,established
est_003818,870,established
est_003818,1212,established
est_003819,186,established
est_003819,1218,established
est_003820,39,established
est_003820,640,established
est_003820,1002,established
est_003820,1226,established
est_003820,1277,established
est_003821,1054,established
est_003821,1230,established
est_003821,1502,established
est_003822,775,established
est_003822,1238,established
est_003823,1080,established
est_003823,1238,established
est_003824,316,established
est_003824,810,established
est_003824,1247,established
est_003824,1303,established
est_003824,1449,established
est_003825,638,established
est_003825,1269,established
est_003826,1269,established
est_003826,1389,established
est_003827,288,established
est_003827,1244,established
est_003827,1269,established
est_003827,1292,established
est_003827,1389,established
est_003828,802,established
est_003828,1281,established
est_003829,221,established
est_003829,505,established
est_003829,1282,established
est_003830,224,established
est_003830,1282,established
est_003830,1461,established
est_003831,1287,established
est_003831,1629,established
est_003832,278,established
est_003832,1292,established
est_003833,610,established
est_003833,1318,established
est_003834,960,established
est_003834,1327,established
est_003834,1574,established
est_003835,85,established
est_003835,211,established
est_003835,1327,established
est_003836,203,established
est_003836,227,established
est_003836,1335,established
est_003836,1539,established
est_003837,1340,established
est_003837,1580,established
est_003838,313,established
est_003838,1360,established
est_003839,945,established
est_003839,1253,established
est_003839,1390,established
est_003840,389,established
est_003840,849,established
est_003840,1390,established
est_003841,134,established
est_003841,1390,established
est_003842,536,established
est_003842,1397,established
est_003843,1367,established
est_003843,1418,established
est_003844,1441,established
est_003844,1468,established
est_003845,846,established
est_003845,1456,established
est_003846,1464,established
est_003846,1502,established
est_003847,1467,established
est_003847,1633,established
est_003848,24,established
est_003848,1474,established
est_003849,763,established
est_003849,1188,established
est_003849,1502,established
est_003850,670,established
est_003850,1523,established
est_003850,1636,established
est_003851,239,established
est_003851,345,established
est_003851,650,established
est_003851,1524,established
est_003852,1248,established
est_003852,1540,established
est_003853,1021,established
est_003853,1568,established
est_003854,1529,established
est_003854,1585,established
est_003855,856,established
est_003855,1594,established
est_003856,1472,established
est_003856,1595,established
est_003856,1636,established
est_003857,589,established
est_003857,1625,established
est_003858,457,established
est_003858,1661,established
est_003859,1,established
est_003859,1098,established
est_003860,6,established
est_003860,1245,established
est_003861,12,established
est_003861,316,established
est_003861,787,established
est_003861,1499,established
est_003862,16,established
est_003862,221,established
est_003863,19,established
est_003863,435,established
est_003864,31,established
est_003864,333,established
est_003864,402,established
est_003864,594,established
est_003865,32,established
est_003865,1002,established
est_003866,33,established
est_003866,1572,established
est_003867,37,established
est_003867,950,established
est_003868,39,established
est_003868,362,established
est_003869,54,established
est_003869,1257,established
est_003870,58,established
est_003870,611,established
est_003870,1372,established
est_003871,60,established
est_003871,1279,established
est_003872,65,established
est_003872,488,established
est_003873,66,established
est_003873,869,established
est_003873,1358,established
est_003874,72,established
est_003874,329,established
est_003875,77,established
est_003875,466,established
est_003875,1277,established
est_003876,85,established
est_003876,209,established
est_003876,615,established
est_003876,1327,established
est_003876,1453,established
est_003877,87,established
est_003877,1174,established
est_003878,87,established
est_003878,989,established
est_003879,101,established
est_003879,686,established
est_003879,997,established
est_003879,1085,established
est_003880,105,established
est_003880,893,established
est_003881,98,established
est_003881,106,established
est_003881,1271,established
est_003882,116,established
est_003882,1226,established
est_003883,125,established
est_003883,390,established
est_003884,125,established
est_003884,390,established
est_003884,1230,established
est_003885,132,established
est_003885,193,established
est_003886,178,established
est_003886,455,established
est_003886,640,established
est_003886,650,established
est_003886,1085,established
est_003887,183,established
est_003887,250,established
est_003887,656,established
est_003887,950,established
est_003887,1165,established
est_003888,183,established
est_003888,1165,established
est_003888,1303,established
est_003888,1361,established
est_003889,184,established
est_003889,332,established
est_003890,186,established
est_003890,1302,established
est_003891,187,established
est_003891,1453,established
est_003892,192,established
est_003892,1031,established
est_003893,193,established
est_003893,1386,established
est_003894,134,established
est_003894,194,established
est_003894,652,established
est_003894,782,established
est_003895,209,established
est_003895,1327,established
est_003896,217,established
est_003896,1128,established
est_003897,221,established
est_003897,1542,established
est_003898,228,established
est_003898,318,established
est_003898,424,established
est_003899,228,established
est_003899,402,established
est_003899,605,established
est_003899,1023,established
est_003900,235,established
est_003900,307,established
est_003900,775,established
est_003900,1162,established
est_003901,249,established
est_003901,1327,established
est_003902,252,established
est_003902,316,established
est_003902,329,established
est_003902,903,established
est_003903,252,established
est_003903,329,established
est_003903,1277,established
est_003904,263,established
est_003904,1097,established
est_003905,272,established
est_003905,782,established
est_003906,274,established
est_003906,729,established
est_003907,274,established
est_003907,1011,established
est_003907,1061,established
est_003908,13,established
est_003908,288,established
est_003908,607,established
est_003909,92,established
est_003909,288,established
est_003909,638,established
est_003909,1244,established
est_003909,1463,established
est_003910,64,established
est_003910,291,established
est_003910,589,established
est_003910,1208,established
est_003910,1625,established
est_003911,292,established
est_003911,1305,established
est_003912,32,established
est_003912,294,established
est_003912,960,established
est_003912,1114,established
est_003913,300,established
est_003913,761,established
est_003914,300,established
est_003914,970,established
est_003915,310,established
est_003915,319,established
est_003915,367,established
est_003915,413,established
est_003916,224,established
est_003916,310,established
est_003916,957,established
est_003917,330,established
est_003917,794,established
est_003917,1333,established
est_003918,258,established
est_003918,316,established
est_003918,335,established
est_003918,460,established
est_003918,1238,established
est_003919,342,established
est_003919,413,established
est_003919,473,established
est_003919,1423,established
est_003920,38,established
est_003920,342,established
est_003920,413,established
est_003921,350,established
est_003921,1461,established
est_003922,350,established
est_003922,351,established
est_003923,350,established
est_003923,998,established
est_003923,1502,established
est_003924,351,established
est_003924,426,established
est_003924,537,established
est_003925,367,established
est_003925,828,established
est_003925,844,established
est_003925,957,established
est_003926,385,established
est_003926,1086,established
est_003927,294,established
est_003927,393,established
est_003927,415,established
est_003928,233,established
est_003928,426,established
est_003928,748,established
est_003928,890,established
est_003928,1455,established
est_003929,426,established
est_003929,663,established
est_003930,437,established
est_003930,477,established
est_003930,1154,established
est_003931,448,established
est_003931,603,established
est_003931,686,established
est_003931,1097,established
est_003932,449,established
est_003932,691,established
est_003933,331,established
est_003933,453,established
est_003933,773,established
est_003933,1004,established
est_003933,1155,established
est_003934,464,established
est_003934,496,established
est_003935,469,established
est_003935,1605,established
est_003936,38,established
est_003936,473,established
est_003936,880,established
est_003937,478,established
est_003937,1050,established
est_003938,484,established
est_003938,640,established
est_003939,309,established
est_003939,489,established
est_003940,269,established
est_003940,501,established
est_003940,640,established
est_003941,537,established
est_003941,868,established
est_003942,156,established
est_003942,556,established
est_003942,1273,established
est_003943,34,established
est_003943,560,established
est_003944,571,established
est_003944,1577,established
est_003945,611,established
est_003945,797,established
est_003946,307,established
est_003946,362,established
est_003946,612,established
est_003946,1162,established
est_003947,562,established
est_003947,613,established
est_003947,782,established
est_003948,638,established
est_003948,1269,established
est_003948,1292,established
est_003948,1389,established
est_003949,413,established
est_003949,648,established
est_003949,1292,established
est_003950,651,established
est_003950,859,established
est_003950,1248,established
est_003951,333,established
est_003951,652,established
est_003952,293,established
est_003952,652,established
est_003952,917,established
est_003952,1303,established
est_003953,668,established
est_003953,865,established
est_003954,680,established
est_003954,989,established
est_003955,47,established
est_003955,684,established
est_003955,761,established
est_003955,803,established
est_003956,685,established
est_003956,950,established
est_003957,685,established
est_003957,1418,established
est_003957,1461,established
est_003958,650,established
est_003958,716,established
est_003959,726,established
est_003959,1173,established
est_003960,729,established
est_003960,948,established
est_003960,1084,established
est_003961,383,established
est_003961,761,established
est_003962,75,established
est_003962,770,established
est_003963,272,established
est_003963,613,established
est_003963,773,established
est_003963,879,established
est_003963,1004,established
est_003964,781,established
est_003964,1043,established
est_003965,782,established
est_003965,908,established
est_003966,794,established
est_003966,1149,established
est_003967,803,established
est_003967,908,established
est_003968,411,established
est_003968,820,established
est_003968,831,established
est_003969,838,established
est_003969,1079,established
est_003970,174,established
est_003970,186,established
est_003970,846,established
est_003970,1358,established
est_003971,849,established
est_003971,1655,established
est_003972,15,established
est_003972,655,established
est_003972,860,established
est_003972,1438,established
est_003973,884,established
est_003973,928,established
est_003974,77,established
est_003974,186,established
est_003974,438,established
est_003974,906,established
est_003974,1326,established
est_003975,272,established
est_003975,782,established
est_003975,908,established
est_003975,1327,established
est_003976,868,established
est_003976,951,established
est_003976,1043,established
est_003977,952,established
est_003977,1327,established
est_003977,1517,established
est_003978,969,established
est_003978,1115,established
est_003979,210,established
est_003979,694,established
est_003979,989,established
est_003980,999,established
est_003980,1044,established
est_003981,988,established
est_003981,1006,established
est_003981,1460,established
est_003981,1468,established
est_003982,249,established
est_003982,1012,established
est_003983,686,established
est_003983,1016,established
est_003984,77,established
est_003984,721,established
est_003984,1036,established
est_003985,1043,established
est_003985,1154,established
est_003986,333,established
est_003986,1051,established
est_003986,1296,established
est_003987,270,established
est_003987,1052,established
est_003988,426,established
est_003988,1084,established
est_003989,869,established
est_003989,1103,established
est_003990,1105,established
est_003990,1446,established
est_003991,1106,established
est_003991,1342,established
est_003991,1358,established
est_003992,6,established
est_003992,163,established
est_003992,1136,established
est_003993,269,established
est_003993,1038,established
est_003993,1143,established
est_003994,1148,established
est_003994,1481,established
est_003995,727,established
est_003995,1164,established
est_003995,1502,established
est_003995,1623,established
est_003996,1168,established
est_003996,1488,established
est_003997,466,established
est_003997,1173,established
est_003997,1425,established
est_003998,1038,established
est_003998,1193,established
est_003999,39,established
est_003999,1205,established
est_004000,1225,established
est_004000,1248,established
est_004000,1544,established
est_004001,309,established
est_004001,879,established
est_004001,1079,established
est_004001,1226,established
est_004002,1243,established
est_004002,1328,established
est_004003,692,established
est_004003,1022,established
est_004003,1246,established
est_004004,1269,established
est_004004,1342,established
est_004005,490,established
est_004005,1277,established
est_004006,1277,established
est_004006,1529,established
est_004007,307,established
est_004007,1296,established
est_004008,840,established
est_004008,1315,established
est_004009,1324,established
est_004009,1363,established
est_004010,549,established
est_004010,1326,established
est_004010,1379,established
est_004011,185,established
est_004011,868,established
est_004011,1335,established
est_004012,558,established
est_004012,1335,established
est_004012,1539,established
est_004013,151,established
est_004013,316,established
est_004013,1361,established
est_004014,269,established
est_004014,1398,established
est_004015,781,established
est_004015,789,established
est_004015,1418,established
est_004016,254,established
est_004016,1418,established
est_004016,1608,established
est_004017,473,established
est_004017,1423,established
est_004018,1424,established
est_004018,1439,established
est_004019,1431,established
est_004019,1461,established
est_004020,1094,established
est_004020,1472,established
est_004020,1523,established
est_004021,32,established
est_004021,1498,established
est_004022,803,established
est_004022,1507,established
est_004023,998,established
est_004023,1517,established
est_004024,492,established
est_004024,1080,established
est_004024,1517,established
est_004024,1547,established
est_004025,663,established
est_004025,1518,established
est_004026,1252,established
est_004026,1523,established
est_004027,1536,established
est_004027,1545,established
est_004028,537,established
est_004028,1121,established
est_004028,1539,established
est_004029,1064,established
est_004029,1517,established
est_004029,1547,established
est_004030,179,established
est_004030,464,established
est_004030,505,established
est_004030,1529,established
est_004030,1585,established
est_004031,167,established
est_004031,1586,established
est_004032,1043,established
est_004032,1609,established
est_004033,1023,established
est_004033,1624,established
est_004034,249,established
est_004034,359,established
est_004034,705,established
est_004034,1453,established
est_004034,1624,established
est_004035,0,established
est_004035,316,established
est_004035,379,established
est_004035,410,established
est_004035,663,established
est_004036,0,established
est_004036,1159,established
est_004037,0,established
est_004037,39,established
est_004037,950,established
est_004038,0,established
est_004038,1206,established
est_004039,0,established
est_004039,960,established
est_004040,0,established
est_004040,17,established
est_004040,313,established
est_004041,0,established
est_004041,279,established
est_004041,379,established
est_004042,0,established
est_004042,775,established
est_004043,0,established
est_004043,333,established
est_004044,0,established
est_004044,345,established
est_004044,960,established
est_004044,1449,established
est_004045,0,established
est_004045,460,established
est_004046,0,established
est_004046,1031,established
est_004046,1043,established
est_004046,1499,established
est_004046,1547,established
est_004047,0,established
est_004047,200,established
est_004047,316,established
est_004047,670,established
est_004047,1303,established
est_004048,0,established
est_004048,379,established
est_004048,687,established
est_004048,1396,established
est_004049,0,established
est_004049,1038,established
est_004050,0,established
est_004050,85,established
est_004050,351,established
est_004050,1129,established
est_004051,0,established
est_004051,725,established
est_004052,0,established
est_004052,1256,established
est_004053,0,established
est_004053,293,established
est_004054,0,established
est_004054,1031,established
est_004055,0,established
est_004055,808,established
est_004055,812,established
est_004055,1038,established
est_004056,0,established
est_004056,318,established
est_004056,328,established
est_004056,333,established
est_004056,1038,established
est_004057,0,established
est_004057,134,established
est_004057,812,established
est_004057,896,established
est_004058,1,established
est_004058,318,established
est_004059,1,established
est_004059,316,established
est_004059,318,established
est_004060,1,established
est_004060,111,established
est_004060,301,established
est_004061,1,established
est_004061,111,established
est_004061,316,established
est_004062,2,established
est_004062,993,established
est_004063,3,established
est_004063,545,established
est_004064,3,established
est_004064,1038,established
est_004065,6,established
est_004065,1031,established
est_004066,6,established
est_004066,313,established
est_004067,6,established
est_004067,316,established
est_004067,640,established
est_004067,1031,established
est_004068,6,established
est_004068,134,established
est_004069,6,established
est_004069,663,established
est_004070,6,established
est_004070,18,established
est_004071,6,established
est_004071,460,established
est_004071,663,established
est_004071,960,established
est_004072,0,established
est_004072,6,established
est_004072,106,established
est_004072,135,established
est_004072,884,established
est_004073,6,established
est_004073,316,established
est_004073,663,established
est_004073,1560,established
est_004074,6,established
est_004074,313,established
est_004074,410,established
est_004074,734,established
est_004074,1392,established
est_004075,6,established
est_004075,163,established
est_004076,0,established
est_004076,6,established
est_004076,197,established
est_004076,460,established
est_004077,8,established
est_004077,223,established
est_004077,354,established
est_004077,684,established
est_004078,8,established
est_004078,223,established
est_004078,319,established
est_004078,633,established
est_004079,8,established
est_004079,319,established
est_004079,1417,established
est_004080,8,established
est_004080,354,established
est_004080,633,established
est_004080,684,established
est_004080,761,established
est_004081,8,established
est_004081,383,established
est_004082,8,established
est_004082,223,established
est_004082,354,established
est_004083,8,established
est_004083,223,established
est_004083,633,established
est_004083,761,established
est_004084,8,established
est_004084,251,established
est_004084,300,established
est_004084,633,established
est_004085,8,established
est_004085,633,established
est_004085,1417,established
est_004086,8,established
est_004086,142,established
est_004086,383,established
est_004086,418,established
est_004086,761,established
est_004087,8,established
est_004087,142,established
est_004087,383,established
est_004087,997,established
est_004088,8,established
est_004088,684,established
est_004089,8,established
est_004089,761,established
est_004089,997,established
est_004089,1417,established
est_004090,8,established
est_004090,354,established
est_004090,633,established
est_004090,761,established
est_004090,1417,established
est_004091,8,established
est_004091,223,established
est_004091,761,established
est_004092,9,established
est_004092,1088,established
est_004092,1381,established
est_004093,10,established
est_004093,828,established
est_004094,10,established
est_004094,828,established
est_004094,879,established
est_004095,10,established
est_004095,613,established
est_004096,10,established
est_004096,344,established
est_004096,828,established
est_004096,879,established
est_004096,1004,established
est_004097,10,established
est_004097,782,established
est_004098,11,established
est_004098,86,established
est_004098,868,established
est_004098,1080,established
est_004099,12,established
est_004099,615,established
est_004100,15,established
est_004100,663,established
est_004100,1022,established
est_004101,15,established
est_004101,316,established
est_004101,1414,established
est_004102,15,established
est_004102,663,established
est_004102,775,established
est_004102,1328,established
est_004103,15,established
est_004103,663,established
est_004103,1427,established
est_004104,15,established
est_004104,435,established
est_004104,633,established
est_004105,15,established
est_004105,316,established
est_004105,896,established
est_004105,1414,established
est_004105,1529,established
est_004106,15,established
est_004106,424,established
est_004106,1299,established
est_004107,16,established
est_004107,815,established
est_004107,859,established
est_004108,0,established
est_004108,17,established
est_004108,269,established
est_004108,1303,established
est_004108,1499,established
est_004109,17,established
est_004109,313,established
est_004110,17,established
est_004110,200,established
est_004110,269,established
est_004111,17,established
est_004111,197,established
est_004111,269,established
est_004111,1303,established
est_004112,17,established
est_004112,269,established
est_004112,670,established
est_004112,1303,established
est_004112,1499,established
est_004113,18,established
est_004113,284,established
est_004113,333,established
est_004113,410,established
est_004113,640,established
est_004114,18,established
est_004114,1303,established
est_004115,18,established
est_004115,269,established
est_004116,18,established
est_004116,140,established
est_004117,18,established
est_004117,144,established
est_004117,368,established
est_004117,1204,established
est_004118,18,established
est_004118,718,established
est_004119,18,established
est_004119,670,established
est_004119,787,established
est_004119,1303,established
est_004120,18,established
est_004120,493,established
est_004121,21,established
est_004121,228,established
est_004121,1162,established
est_004121,1474,established
est_004122,21,established
est_004122,39,established
est_004122,307,established
est_004122,333,established
est_004122,458,established
est_004123,21,established
est_004123,228,established
est_004123,362,established
est_004124,21,established
est_004124,228,established
est_004124,458,established
est_004125,21,established
est_004125,124,established
est_004125,307,established
est_004125,318,established
est_004125,362,established
est_004126,21,established
est_004126,124,established
est_004126,307,established
est_004127,21,established
est_004127,228,established
est_004127,1474,established
est_004128,21,established
est_004128,124,established
est_004129,21,established
est_004129,39,established
est_004129,84,established
est_004130,22,established
est_004130,47,established
est_004130,293,established
est_004130,494,established
est_004131,22,established
est_004131,343,established
est_004131,1088,established
est_004132,9,established
est_004132,22,established
est_004132,1088,established
est_004133,22,established
est_004133,464,established
est_004133,494,established
est_004134,22,established
est_004134,293,established
est_004134,803,established
est_004135,22,established
est_004135,179,established
est_004135,236,established
est_004135,1529,established
est_004136,22,established
est_004136,343,established
est_004136,1471,established
est_004137,23,established
est_004137,1574,established
est_004138,24,established
est_004138,316,established
est_004138,1038,established
est_004138,1570,established
est_004139,24,established
est_004139,537,established
est_004139,601,established
est_004139,1038,established
est_004140,24,established
est_004140,316,established
est_004140,1038,established
est_004140,1277,established
est_004140,1570,established
est_004141,24,established
est_004141,1154,established
est_004142,26,established
est_004142,178,established
est_004143,27,established
est_004143,1461,established
est_004144,27,established
est_004144,104,established
est_004144,379,established
est_004144,512,established
est_004144,685,established
est_004145,27,established
est_004145,379,established
est_004145,685,established
est_004146,27,established
est_004146,512,established
est_004146,685,established
est_004147,27,established
est_004147,177,established
est_004147,1367,established
est_004147,1461,established
est_004148,27,established
est_004148,921,established
est_004148,1303,established
est_004148,1461,established
est_004149,27,established
est_004149,685,established
est_004150,27,established
est_004150,177,established
est_004150,1367,established
est_004151,27,established
est_004151,254,established
est_004151,557,established
est_004151,789,established
est_004152,28,established
est_004152,440,established
est_004153,28,established
est_004153,499,established
est_004154,30,established
est_004154,316,established
est_004154,1455,established
est_004155,30,established
est_004155,281,established
est_004155,729,established
est_004155,1036,established
est_004156,30,established
est_004156,1084,established
est_004157,30,established
est_004157,77,established
est_004157,126,established
est_004157,729,established
est_004157,1036,established
est_004158,30,established
est_004158,77,established
est_004158,233,established
est_004158,1084,established
est_004159,30,established
est_004159,126,established
est_004159,992,established
est_004160,30,established
est_004160,896,established
est_004160,948,established
est_004161,15,established
est_004161,30,established
est_004161,505,established
est_004161,948,established
est_004161,1455,established
est_004162,30,established
est_004162,126,established
est_004162,1036,established
est_004163,30,established
est_004163,316,established
est_004163,485,established
est_004164,30,established
est_004164,77,established
est_004164,126,established
est_004164,729,established
est_004164,992,established
est_004165,30,established
est_004165,126,established
est_004165,316,established
est_004165,485,established
est_004166,30,established
est_004166,281,established
est_004166,316,established
est_004167,30,established
est_004167,126,established
est_004167,281,established
est_004167,485,established
est_004167,729,established
est_004168,30,established
est_004168,77,established
est_004168,221,established
est_004168,316,established
est_004168,452,established
est_004169,30,established
est_004169,126,established
est_004169,233,established
est_004169,316,established
est_004170,30,established
est_004170,77,established
est_004170,126,established
est_004170,316,established
est_004170,1455,established
est_004171,30,established
est_004171,281,established
est_004171,485,established
est_004172,30,established
est_004172,87,established
est_004172,1036,established
est_004173,31,established
est_004173,39,established
est_004173,318,established
est_004174,31,established
est_004174,318,established
est_004174,594,established
est_004175,31,established
est_004175,235,established
est_004176,32,established
est_004176,781,established
est_004177,24,established
est_004177,32,established
est_004177,316,established
est_004177,601,established
est_004177,1038,established
est_004178,32,established
est_004178,1097,established
est_004178,1547,established
est_004179,32,established
est_004179,1002,established
est_004179,1303,established
est_004180,32,established
est_004180,1291,established
est_004181,32,established
est_004181,308,established
est_004182,32,established
est_004182,1069,established
est_004183,32,established
est_004183,410,established
est_004183,663,established
est_004183,1038,established
est_004184,33,established
est_004184,1288,established
est_004185,34,established
est_004185,1234,established
est_004186,36,established
est_004186,788,established
est_004187,37,established
est_004187,1038,established
est_004187,1277,established
est_004188,37,established
est_004188,328,established
est_004188,333,established
est_004188,549,established
est_004188,1038,established
est_004189,37,established
est_004189,345,established
est_004189,1127,established
est_004190,37,established
est_004190,471,established
est_004190,889,established
est_004190,1038,established
est_004190,1238,established
est_004191,37,established
est_004191,345,established
est_004192,37,established
est_004192,147,established
est_004193,37,established
est_004193,470,established
est_004193,835,established
est_004194,37,established
est_004194,889,established
est_004195,38,established
est_004195,769,established
est_004196,38,established
est_004196,246,established
est_004196,653,established
est_004196,769,established
est_004197,38,established
est_004197,246,established
est_004197,274,established
est_004198,38,established
est_004198,1205,established
est_004199,38,established
est_004199,60,established
est_004199,246,established
est_004200,38,established
est_004200,60,established
est_004200,274,established
est_004201,38,established
est_004201,60,established
est_004201,410,established
est_004202,39,established
est_004202,130,established
est_004203,39,established
est_004203,460,established
est_004203,663,established
est_004203,1043,established
est_004203,1238,established
est_004204,39,established
est_004204,134,established
est_004204,1260,established
est_004204,1547,established
est_004205,0,established
est_004205,39,established
est_004205,318,established
est_004205,775,established
est_004205,1178,established
est_004206,39,established
est_004206,1245,established
est_004207,39,established
est_004207,84,established
est_004207,111,established
est_004207,1080,established
est_004207,1547,established
est_004208,39,established
est_004208,97,established
est_004209,39,established
est_004209,97,established
est_004209,1547,established
est_004210,39,established
est_004210,123,established
est_004210,1277,established
est_004211,39,established
est_004211,134,established
est_004211,354,established
est_004211,1038,established
est_004212,39,established
est_004212,316,established
est_004212,663,established
est_004212,902,established
est_004213,39,established
est_004213,100,established
est_004213,318,established
est_004214,39,established
est_004214,301,established
est_004215,39,established
est_004215,800,established
est_004216,0,established
est_004216,39,established
est_004216,197,established
est_004216,950,established
est_004216,1043,established
est_004217,39,established
est_004217,228,established
est_004217,318,established
est_004217,362,established
est_004217,458,established
est_004218,39,established
est_004218,284,established
est_004218,1002,established
est_004219,33,established
est_004219,40,established
est_004220,40,established
est_004220,630,established
est_004221,40,established
est_004221,404,established
est_004222,40,established
est_004222,1488,established
est_004223,40,established
est_004223,291,established
est_004224,41,established
est_004224,1247,established
est_004225,41,established
est_004225,663,established
est_004226,42,established
est_004226,516,established
est_004227,42,established
est_004227,684,established
est_004228,42,established
est_004228,516,established
est_004228,1589,established
est_004229,34,established
est_004229,43,established
est_004230,44,established
est_004230,1247,established
est_004231,44,established
est_004231,649,established
est_004232,45,established
est_004232,331,established
est_004233,46,established
est_004233,663,established
est_004233,1277,established
est_004234,46,established
est_004234,663,established
est_004235,32,established
est_004235,46,established
est_004236,39,established
est_004236,46,established
est_004236,1277,established
est_004237,47,established
est_004237,179,established
est_004237,236,established
est_004238,47,established
est_004238,794,established
est_004238,1088,established
est_004238,1499,established
est_004238,1529,established
est_004239,47,established
est_004239,640,established
est_004239,1002,established
est_004240,47,established
est_004240,316,established
est_004240,345,established
est_004241,47,established
est_004241,640,established
est_004241,960,established
est_004241,1327,established
est_004242,47,established
est_004242,293,established
est_004242,1471,established
est_004242,1529,established
est_004243,47,established
est_004243,729,established
est_004243,803,established
est_004243,1101,established
est_004244,47,established
est_004244,293,established
est_004244,316,established
est_004244,549,established
est_004245,47,established
est_004245,810,established
est_004246,47,established
est_004246,179,established
est_004246,896,established
est_004247,47,established
est_004247,794,established
est_004248,47,established
est_004248,273,established
est_004248,464,established
est_004248,689,established
est_004248,1529,established
est_004249,47,established
est_004249,328,established
est_004249,549,established
est_004249,810,established
est_004250,47,established
est_004250,729,established
est_004250,1471,established
est_004251,47,established
est_004251,273,established
est_004251,461,established
est_004251,832,established
est_004252,47,established
est_004252,106,established
est_004252,1002,established
est_004253,47,established
est_004253,471,established
est_004254,47,established
est_004254,640,established
est_004255,47,established
est_004255,274,established
est_004255,689,established
est_004256,22,established
est_004256,47,established
est_004256,343,established
est_004256,1088,established
est_004257,47,established
est_004257,464,established
est_004257,494,established
est_004257,1471,established
est_004257,1529,established
est_004258,47,established
est_004258,273,established
est_004258,689,established
est_004259,47,established
est_004259,106,established
est_004259,848,established
est_004259,884,established
est_004260,47,established
est_004260,145,established
est_004261,47,established
est_004261,273,established
est_004261,464,established
est_004261,689,established
est_004261,1471,established
est_004262,48,established
est_004262,226,established
est_004262,649,established
est_004263,48,established
est_004263,117,established
est_004264,51,established
est_004264,613,established
est_004265,51,established
est_004265,782,established
est_004266,53,established
est_004266,106,established
est_004266,249,established
est_004267,53,established
est_004267,224,established
est_004268,55,established
est_004268,1154,established
est_004268,1273,established
est_004268,1450,established
est_004269,55,established
est_004269,463,established
est_004269,1273,established
est_004270,55,established
est_004270,88,established
est_004270,463,established
est_004270,1273,established
est_004270,1286,established
est_004271,56,established
est_004271,88,established
est_004272,56,established
est_004272,116,established
est_004273,56,established
est_004273,88,established
est_004273,1547,established
est_004274,56,established
est_004274,1547,established
est_004274,1619,established
est_004275,57,established
est_004275,1020,established
est_004276,57,established
est_004276,134,established
est_004276,404,established
est_004277,60,established
est_004277,731,established
est_004278,60,established
est_004278,849,established
est_004278,1253,established
est_004278,1655,established
est_004279,60,established
est_004279,249,established
est_004280,60,established
est_004280,1101,established
est_004281,60,established
est_004281,186,established
est_004281,1149,established
est_004281,1464,established
est_004282,60,established
est_004282,223,established
est_004282,241,established
est_004283,60,established
est_004283,241,established
est_004283,1279,established
est_004284,60,established
est_004284,249,established
est_004284,1338,established
est_004285,60,established
est_004285,246,established
est_004285,844,established
est_004285,1425,established
est_004286,60,established
est_004286,372,established
est_004286,1338,established
est_004287,60,established
est_004287,689,established
est_004287,844,established
est_004288,60,established
est_004288,65,established
est_004288,844,established
est_004288,1101,established
est_004288,1279,established
est_004289,60,established
est_004289,249,established
est_004289,844,established
est_004289,1464,established
est_004290,60,established
est_004290,731,established
est_004290,1149,established
est_004291,60,established
est_004291,782,established
est_004292,60,established
est_004292,300,established
est_004292,844,established
est_004292,1425,established
est_004293,60,established
est_004293,1149,established
est_004294,60,established
est_004294,492,established
est_004295,60,established
est_004295,65,established
est_004295,246,established
est_004295,844,established
est_004296,60,established
est_004296,241,established
est_004296,249,established
est_004296,844,established
est_004296,1279,established
est_004297,60,established
est_004297,223,established
est_004297,372,established
est_004297,844,established
est_004297,1338,established
est_004298,60,established
est_004298,186,established
est_004298,1149,established
est_004298,1655,established
est_004299,60,established
est_004299,249,established
est_004299,401,established
est_004299,653,established
est_004299,945,established
est_004300,61,established
est_004300,484,established
est_004300,1303,established
est_004301,64,established
est_004301,548,established
est_004301,1208,established
est_004302,64,established
est_004302,1208,established
est_004302,1625,established
est_004303,65,established
est_004303,93,established
est_004303,959,established
est_004303,1338,established
est_004304,65,established
est_004304,227,established
est_004304,492,established
est_004304,503,established
est_004305,65,established
est_004305,309,established
est_004305,492,established
est_004306,65,established
est_004306,813,established
est_004306,844,established
est_004306,1279,established
est_004307,65,established
est_004307,93,established
est_004307,488,established
est_004307,1338,established
est_004308,65,established
est_004308,93,established
est_004308,1279,established
est_004309,65,established
est_004309,382,established
est_004309,492,established
est_004310,65,established
est_004310,880,established
est_004311,60,established
est_004311,65,established
est_004311,1425,established
est_004312,60,established
est_004312,66,established
est_004312,134,established
est_004312,186,established
est_004312,846,established
est_004313,66,established
est_004313,186,established
est_004313,1154,established
