venue_id,name,category,locality,region,description,poi_idx,latitude,longitude
daryl-roth-theatre-new-york,,Arts & Entertainment>Performing Arts>Theater,New York,NY,,3270,40.735298,-73.98935
das-haus-der-zurueckgebliebenden-huenden-new-york,,Unknown,New York,NY,,3271,40.7200179,-74.0090829
dashing-diva-new-york,,Shops>Cosmetics Shops,New York,NY,,3272,40.787805,-73.970986
dashwood-books-new-york,,Shops>Bookstore,New York,NY,,3273,40.7266264,-73.9941258
datamonitor-new-york,,Home / Work / Other>Corporate / Office,New York,NY,,3274,40.7937045,-73.8262879
datamonitorovum-new-york,,Unknown,New York,NY,,3275,40.7445294,-73.9873441
dave-busters-new-york,,Arts & Entertainment>Arcade,New York,NY,,3276,40.756392,-73.988307
daves-quality-meat-new-york,,Shops>Apparel>Men,New York,NY,,3277,40.726318,-73.991024
daves-tavern-new-york,,Nightlife>Dive Bar,New York,NY,,3278,40.758035,-73.9925729
david-barton-gym-chicago-river-north-chicago,,Home / Work / Other>Gym / Fitness>Gym,Chicago,IL,,3279,41.896551,-87.643438
david-barton-gym-new-york,,Home / Work / Other>Gym / Fitness>Gym,New York,NY,,3280,40.7302670102,-73.9931130409
david-barton-gym-new-york-astor-place-new-york,,Home / Work / Other>Gym / Fitness>Gym,New York,NY,,3281,40.7302670102,-73.9931130409
david-barton-gym-new-york-chelsea-new-york,,Home / Work / Other>Gym / Fitness>Gym,New York,NY,,3282,40.7444091,-73.9963037
david-burke-bloomingdales-59th-street-new-york,,Food>New American,New York,NY,,3283,40.7618639,-73.9663438
david-burke-townhouse-new-york,,Food>New American,New York,NY,,3284,40.76383,-73.967516
david-burkes-primehouse-chicago,,Food>Breakfast / Brunch,Chicago,IL,,3285,41.893082,-87.625826
david-copperfields-new-york,,Nightlife>Bar,New York,NY,,3286,40.7682,-73.9523
david-h-koch-theater-lincoln-center-new-york,,Arts & Entertainment>Performing Arts>Theater,New York,NY,,3287,40.7719943749,-73.9834785461
david-rubenstein-atrium-new-york,,Home / Work / Other>Event Space,New York,NY,,3288,40.771109,-73.98306
david-z-new-york,,Shops>Apparel>Shoes,New York,NY,,3289,40.7355287,-73.9929324
david-zwirner-gallery-new-york,,Arts & Entertainment>Art Gallery,New York,NY,,3290,40.7456802,-74.0069913
davidoff-of-geneva-cc-new-york,,Shops>Tobacco & Cigars,New York,NY,,3291,40.7678949,-73.9823356
davids-bagels-new-york,,Food>Bagels,New York,NY,,3292,40.7349046,-73.9799619
davids-bridal-new-york,,Shops>Bridal,New York,NY,,3293,40.7442467,-73.9918456
davidson-conference-center-dcc-los-angeles,,Home / Work / Other>Convention Center,Los Angeles,CA,,3294,34.021595251,-118.280589581
davis-theater-chicago,,Arts & Entertainment>Movie Theater,Chicago,IL,,3295,41.965356,-87.6864102
daylightsavings-calypse-new-york,,Nightlife>Other - Nightlife,New York,NY,,3296,40.7470618875,-73.9815473557
days-inn-new-york,,Travel Spots>Hotels,New York,NY,,3297,40.78198,-73.984632
db-bistro-moderne-new-york,,Food>French,New York,NY,,3298,40.7557,-73.9822
dba-new-york,,Nightlife>Bar,New York,NY,,3299,40.724332,-73.987931
dbg-country-club-soiree-new-york,,Parks & Outdoors>Golf Course,New York,NY,,3300,40.7262588,-74.0004034
dbgb-kitchen-bar-new-york,,Food>American,New York,NY,,3301,40.725059,-73.99218
dc-comics-booth-new-york-comic-con-new-york,,Arts & Entertainment>Other - Entertainment,New York,NY,,3302,40.757644,-74.002962
dc-comics-new-york,,Home / Work / Other>Corporate / Office,New York,NY,,3303,40.7635843626,-73.9825075865
dd-deli-grocery-cyber-cafe-new-york,,Food>Deli / Bodega,New York,NY,,3304,40.7224,-73.9975
ddb-chicago-chicago,,Home / Work / Other>Corporate / Office,Chicago,IL,,3305,41.884515,-87.622297
ddb-new-york,,"Homes, Work, Others>Offices",New York,NY,,3306,40.757498,-73.975153
ddb-new-york-new-york,,Home / Work / Other>Corporate / Office,New York,NY,,3307,40.757337,-73.975342
de-cero-taqueria-chicago,,Food>Mexican,Chicago,IL,,3308,41.8845223,-87.6481037
de-la-barracuda-los-angeles,,Shops>Apparel,Los Angeles,CA,,3309,34.084037,-118.359163
de-la-concha-new-york,,Shops>Tobacco & Cigars,New York,NY,,3310,40.7641,-73.9773
de-santos-new-york,,Food>Italian,New York,NY,,3311,40.7348,-74.0008
de-wine-spot-new-york,,Shops>Food & Drink>Wine Shop,New York,NY,,3312,40.709614,-73.948424
deacon-brodies-tavern-new-york,,Nightlife>Pub,New York,NY,,3313,40.7606814,-73.9903556
dean-deluca-new-york,,Food>Café,New York,NY,,3314,40.7558072014,-73.9906024933
deans-pizza-tribeca-new-york,,Food>Pizza,New York,NY,,3315,40.7186,-74.0101
death-and-co-new-york,,Nightlife>Lounge,New York,NY,,3316,40.726169,-73.985646
deathface-headquarters-new-york,,Arts & Entertainment>Music Venue,New York,NY,,3317,40.7075647,-73.9667195
debonair-social-club-chicago,,Nightlife>Bar,Chicago,IL,,3318,41.910152,-87.676968
debs-new-york,,Food>Coffee Shop,New York,NY,,3319,40.72831,-74.004716
decibel-new-york,,Food>Japanese,New York,NY,,3320,40.7293,-73.9878
deep-blue-new-york,,Travel>Airport>Food Court,New York,NY,,3321,40.645373,-73.777799
deep-focus-new-york,,Home / Work / Other>Corporate / Office,New York,NY,,3322,40.7449607276,-73.9830265939
definition-6-creative-bubble-new-york,,Home / Work / Other>Corporate / Office,New York,NY,,3323,40.736953,-73.99238
definition-6-nyc-new-york,,Home / Work / Other>Corporate / Office,New York,NY,,3324,40.7370960294,-73.9927375317
defontes-of-brooklyn-new-york,,Shops>Food & Drink>Deli / Bodega,New York,NY,,3325,40.737325,-73.983881
degustation-new-york,,Nightlife>Wine Bar,New York,NY,,3326,40.727,-73.9895
deitch-projects-new-york,,Arts & Entertainment>Art Gallery,New York,NY,,3327,40.721431,-74.003129
del-friscos-steakhouse-new-york,,Food>Steakhouse,New York,NY,,3328,40.759164,-73.981365
del-posto-new-york,,Food>Italian,New York,NY,,3329,40.743437,-74.007374
del-taco-757-los-angeles-los-angeles,,Food>Fast Food,Los Angeles,CA,,3330,34.0384,-118.376832
del-taco-atwater-village-los-angeles,,Food>Mexican,Los Angeles,CA,,3331,34.124922,-118.265161
del-taco-hollywood-los-angeles,,Food>Fast Food,Los Angeles,CA,,3332,34.090658,-118.3380668
del-taco-los-angeles,,Food>Mexican,Los Angeles,CA,,3333,33.958796,-118.393097
deleece-chicago,,Food>American,Chicago,IL,,3334,41.9546,-87.6644
deli-marche-new-york,,Food>Deli / Bodega,New York,NY,,3335,40.7412822,-73.989941
delicatessen-new-york,,Food>American,New York,NY,,3336,40.7235363,-73.9961796
delicious-cafe-chicago,,Food>Vegetarian / Vegan,Chicago,IL,,3337,41.9512601,-87.676689
delight-28-restaurant-chinatown-new-york,,Food>Chinese,New York,NY,,3338,40.7149,-73.9984
delilahs-chicago,,Nightlife>Dive Bar,Chicago,IL,,3339,41.9323,-87.658
delion-deli-grocery-new-york,,Food>Deli / Bodega,New York,NY,,3340,40.7295,-73.9933
delissimo-new-york,,Food>Deli / Bodega,New York,NY,,3341,40.764118,-73.970131
delizia-92-new-york,,Food>Pizza,New York,NY,,3342,40.7815,-73.9487
dell-anima-new-york,,Food>Italian,New York,NY,,3343,40.737976,-74.004032
delmonico-gourmet-foods-new-york,,Food>Deli / Bodega,New York,NY,,3344,40.750784,-73.975582
delmonicos-new-york,,Nightlife>Wine Bar,New York,NY,,3345,40.7051,-74.0102
delphine-los-angeles,,Food>French,Los Angeles,CA,,3346,34.1016114,-118.3253014
delta-airlines-counter-los-angeles,,Travel>Airport>Terminal,Los Angeles,CA,,3347,33.9424832394,-118.404319882
delta-baseball-water-taxi-new-york,,Travel>Boat / Ferry,New York,NY,,3348,40.704604447,-74.00639534
delta-grill-new-york,,Food>Cajun/Creole,New York,NY,,3349,40.7623,-73.9898
delta-sky-club-los-angeles,,Travel>Airport>Terminal,Los Angeles,CA,,3350,33.9407787524,-118.404480815
delux-bar-and-grill-chicago,,Food>American,Chicago,IL,,3351,41.8939329,-87.651374
deluxe-nyc-new-york,,Food>Breakfast / Brunch,New York,NY,,3352,40.80538,-73.9656822
deluxx-fluxx-new-york,,Arts & Entertainment>Arcade,New York,NY,,3353,40.7208359,-73.9893944
demera-chicago,,Food>Ethiopian,Chicago,IL,,3354,41.9692,-87.6593
dempseys-new-york,,Nightlife>Pub,New York,NY,,3355,40.726,-73.9898
deniz-new-york,,Food>Middle Eastern,New York,NY,,3356,40.6868,-73.9756
dennys-los-angeles,,Food>Diner,Los Angeles,CA,,3357,34.0980135,-118.3223678
dentsu-new-york,,Home / Work / Other>Corporate / Office,New York,NY,,3358,40.720114,-74.005092
dentsu-west-new-york,,Home / Work / Other>Corporate / Office,New York,NY,,3359,40.720114,-74.005092
denuo-chicago,,Home / Work / Other>Corporate / Office,Chicago,IL,,3360,41.886443,-87.629095
depaul-14-e-jackson-chicago,,Colleges & Universities>College Academic Buildings>College Communications Buildings,Chicago,IL,,3361,41.878528,-87.627222
depaul-center-chicago,,College & Education>University,Chicago,IL,,3362,41.877512,-87.627227
depaul-lpc-student-center-chicago,,Colleges & Universities>College Academic Buildings,Chicago,IL,,3363,41.923251,-87.653732
depaul-sac-chicago,,College & Education>Academic Building,Chicago,IL,,3364,41.9239713,-87.6548014
depaul-univeristy-lytton-building-chicago,,College & Education>Academic Building>Communications,Chicago,IL,,3365,41.878528,-87.627222
depaul-university-cdm-chicago,,College & Education>Administrative Building,Chicago,IL,,3366,41.878349,-87.625644
depaul-university-clifton-fullerton-building-chica,,College & Education>Academic Building,Chicago,IL,,3367,41.9249991939,-87.6574659348
depaul-university-lewis-building-chicago,,College & Education>Academic Building>Communications,Chicago,IL,,3368,41.8782129,-87.6266253
depaul-university-lincoln-park-campus-chicago,,College & Education>University,Chicago,IL,,3369,41.924085,-87.655728
depaul-university-richardson-library-chicago,,College & Education>Library,Chicago,IL,,3370,41.9249193691,-87.6553630829
depaul-university-student-center-chicago,,College & Education>Quad / Commons,Chicago,IL,,3371,41.9233148706,-87.653785944
derek-zoolander-center-for-kids-who-cant-read-good,,College & Education>Trade / Tech School,New York,NY,,3372,40.740644,-73.9874242
desalvio-playground-new-york,,Parks & Outdoors>Playground,New York,NY,,3373,40.7181528,-73.997948
descanso-artiste-los-angeles,,Home / Work / Other>Home,Los Angeles,CA,,3374,34.085436,-118.275434
desert-rose-los-angeles,,Food>Mediterranean,Los Angeles,CA,,3375,34.10195,-118.28704
desi-diner-new-york,,Food>Indian,New York,NY,,3376,40.7463,-73.984809
design-noted-hq-new-york,,Home / Work / Other>Convention Center>Meeting Room,New York,NY,,3377,40.7485574502,-73.9903020859
design-within-reach-studio-soho-new-york,,Shops>Furniture / Home,New York,NY,,3378,40.7246467,-73.9996361
designerpagescom-world-hq-new-york,,Unknown,New York,NY,,3379,40.7511414,-73.9969122
designkitchen-chicago,,Home / Work / Other>Corporate / Office,Chicago,IL,,3380,41.8866977,-87.6560098
desigual-new-york,,Shops>Apparel,New York,NY,,3381,40.725,-73.9971
desire-bar-and-grill-new-york,,Nightlife>Lounge,New York,NY,,3382,40.733357,-73.998415
desmond-tutu-center-new-york,,Travel>Hotel,New York,NY,,3383,40.74659,-74.00485
desmonds-tavern-new-york,,Nightlife>Music Venue,New York,NY,,3384,40.7438961,-73.9837152
desnuda-new-york,,Food>Latin American,New York,NY,,3385,40.7262,-73.9843
despana-new-york,,Food>Tapas,New York,NY,,3386,40.7209818,-73.9979568
despresso-new-york,,Food>Coffee Shop,New York,NY,,3387,40.7214,-73.9879
dessert-club-chikalicious-new-york,,Food>Desserts,New York,NY,,3388,40.729539,-73.986297
dessert-truck-new-york,,Food>Food Truck / Street Food,New York,NY,,3389,40.796,-73.9414
desserttruck-works-new-york,,Food>Bakery,New York,NY,,3390,40.721026,-73.983804
destination-new-york,,Nightlife>Bar,New York,NY,,3391,40.73,-73.981
deutsch-inc-new-york,,Home / Work / Other>Corporate / Office,New York,NY,,3392,40.7408,-74.002
deutsch-la-los-angeles,,Home / Work / Other>Corporate / Office,Los Angeles,CA,,3393,33.9765,-118.421
deutsche-bank-new-york,,Home / Work / Other>Corporate / Office,New York,NY,,3394,40.706277,-74.008526
devi-new-york,,Food>Indian,New York,NY,,3395,40.738073,-73.991244
devins-balcony-garden-new-york,,Home / Work / Other>Home,New York,NY,,3396,40.7755575,-73.9503358
devon-and-blakely-new-york,,Food>Café,New York,NY,,3397,40.710475,-74.015493
devon-and-blakely-wfc-new-york,,Food>Café,New York,NY,,3398,40.710475,-74.015493
devon-blakely-new-york,,Food>Salad,New York,NY,,3399,40.7530523,-73.9739373
devon-seafood-grill-chicago,,Food>Seafood,Chicago,IL,,3400,41.8966351,-87.6298552
dew-tour-festival-village-chicago,,Shops>Bike shop,Chicago,IL,,3401,41.850033,-87.6500523
dew-tour-nike-60-open-chicago,,Shops>Bike shop,Chicago,IL,,3402,41.8592376863,-87.6156234741
deweys-flatiron-new-york,,Nightlife>Bar,New York,NY,,3403,40.743349,-73.988725
dewitt-clinton-dog-run-new-york,,Parks & Outdoors>Dog Run,New York,NY,,3404,40.767555,-73.994083
dewitt-clinton-park-new-york,,Parks & Outdoors>Field,New York,NY,,3405,40.7680932,-73.9929986
deys-inn-new-york,,Unknown,New York,NY,,3406,40.7534,-73.9963
dfarchitect-pc-new-york,,Home / Work / Other>Corporate / Office,New York,NY,,3407,40.730321,-74.006565
dgm-dwit-gol-mok-los-angeles,,Food>Korean,Los Angeles,CA,,3408,34.0617827,-118.2937918
dhaba-new-york,,Food>Indian,New York,NY,,3409,40.7425,-73.983
di-fiore-marquet-new-york,,Food>Italian,New York,NY,,3410,40.7344,-73.9933
diablo-royale-este-new-york,,Nightlife>Cocktails / Mixology,New York,NY,,3411,40.728284,-73.982251
diablo-royale-new-york,,Food>Breakfast / Brunch,New York,NY,,3412,40.7342532,-74.003023
diageo-building-new-york,,Unknown,New York,NY,,3413,40.755153,-73.979729
diageo-headquarters-new-york,,Home / Work / Other>Corporate / Office,New York,NY,,3414,40.755153,-73.979729
diageo-nyc-new-york,,Home / Work / Other>Corporate / Office,New York,NY,,3415,40.755153,-73.979729
dialysis-clinc-inc-chicago,,Home / Work / Other>Corporate / Office,Chicago,IL,,3416,41.8827939,-87.636511
diamond-district-new-york,,Shops>Jewelry,New York,NY,,3417,40.7572375522,-73.9798307419
diamond-management-technology-consultants-chicago,,Home / Work / Other>Corporate / Office>Coworking Space,Chicago,IL,,3418,41.898719,-87.623971
dianas-food-mart-chicago,,Unknown,Chicago,IL,,3419,41.899389,-87.699611
dianas-new-york,,Food>Diner,New York,NY,,3420,40.7435951,-74.0367784
diane-von-furstenberg-new-york,,Shops>Apparel>Women,New York,NY,,3421,40.7415929,-74.0070201
dicarlos-armanetti-chicago,,Nightlife>Wine Bar,Chicago,IL,,3422,41.891167,-87.686331
dicks-last-resort-chicago,,Food>American,Chicago,IL,,3423,41.8879,-87.6295
dicksons-farmstand-meats-new-york,,Shops>Food & Drink>Butcher,New York,NY,,3424,40.741964,-74.004793
diddy-riese-los-angeles,,Food>Ice Cream,Los Angeles,CA,,3425,34.0630451,-118.4468859
diesel-new-york,,Shops>Gas Station / Garage,New York,NY,,3426,40.763165,-73.967874
diet-lite-ice-cream-new-york,,Food>Ice Cream,New York,NY,,3427,40.7362279,-73.988716
digbys-cafe-new-york,,Food>Coffee Shop,New York,NY,,3428,40.7607,-73.976183
diggle-nation-new-york,,Unknown,New York,NY,,3429,40.748785,-74.004804
digiday-the-w-hotel-un-sq-new-york,,Unknown,New York,NY,,3430,40.735681,-73.99043
digipowers-new-york,,Home / Work / Other>Corporate / Office,New York,NY,,3431,40.7501954,-73.9832622
digital-assembly-new-york,,Home / Work / Other>Corporate / Office>Tech Startup,New York,NY,,3432,40.726766,-74.005426
digital-broadcasting-group-new-york,,Home / Work / Other>Corporate / Office,New York,NY,,3433,40.7250563,-73.9970443
digital-content-newfront-new-york,,Unknown,New York,NY,,3434,40.7251777,-74.0076951
digital-media-offices-at-amnh-new-york,,Home / Work / Other>Corporate / Office,New York,NY,,3435,40.7806064243,-73.9755392075
digital-realty-trust-los-angeles,,Home / Work / Other>Corporate / Office>Tech Startup,Los Angeles,CA,,3436,34.047237,-118.257598
digital-salesperson-chicago,,"Homes, Work, Others>Offices>Tech Startups",Chicago,IL,,3437,41.8866886,-87.6299398
digital-sandbox-new-york,,Home / Work / Other>Event Space,New York,NY,,3438,40.705255,-74.010983
digital-youth-network-chicago,,Unknown,Chicago,IL,,3439,41.8100873136,-87.6034365219
digitas-chicago,,"Homes, Work, Others>Offices",Chicago,IL,,3440,41.8852832,-87.6326556
digitas-health-new-york,,Home / Work / Other>Corporate / Office>Coworking Space,New York,NY,,3441,40.7415670314,-73.9849805832
digitas-new-york,,Home / Work / Other>Corporate / Office,New York,NY,,3442,40.7418973,-73.9849844
dijital-fix-new-york,,Shops>Design,New York,NY,,3443,40.721063,-73.9841572
dil-e-punjab-deli-new-york,,Food>Indian,New York,NY,,3444,40.744734,-74.002038
dill-pickle-food-co-op-chicago,,Shops>Food & Drink>Grocery / Supermarket,Chicago,IL,,3445,41.924445,-87.703892
dillingers-pub-grill-new-york,,Nightlife>Bar,New York,NY,,3446,40.761501,-73.90935
dillons-irish-pub-grill-los-angeles,,Nightlife>Pub,Los Angeles,CA,,3447,34.101768522,-118.326482177
dim-sum-go-go-new-york,,Food>Chinese,New York,NY,,3448,40.7131,-73.9978
dimitrios-a-design-archive-new-york,,Unknown,New York,NY,,3449,40.75146,-73.989076
dinahs-family-restaurant-los-angeles,,Food>Breakfast / Brunch,Los Angeles,CA,,3450,33.980336,-118.394927
ding-dong-lounge-new-york,,Nightlife>Bar,New York,NY,,3451,40.7988,-73.9628
dinkels-bakery-chicago,,Food>Bakery,Chicago,IL,,3452,41.9422,-87.6702
dinner-house-m-los-angeles,,Nightlife>Other - Nightlife,Los Angeles,CA,,3453,34.0663506,-118.2542621
dinosaur-bar-b-que-new-york,,Food>BBQ,New York,NY,,3454,40.8184136,-73.9589954
dipalo-fine-foods-new-york,,Shops>Food & Drink>Gourmet,New York,NY,,3455,40.7192,-73.9963
directors-guild-of-america-los-angeles,,Arts & Entertainment>Movie Theater,Los Angeles,CA,,3456,34.097532,-118.362598
directors-guild-theater-new-york,,Nightlife>Nightclub / Discotheque,New York,NY,,3457,40.764438,-73.9782
directv-broadcast-center-los-angeles,,Home / Work / Other>Corporate / Office,Los Angeles,CA,,3458,33.984044,-118.425318
directv-new-york,,Home / Work / Other>Corporate / Office,New York,NY,,3459,40.7578,-73.9793
dirt-candy-new-york,,Food>Vegetarian / Vegan,New York,NY,,3460,40.7274,-73.9836
dirty-bird-to-go-new-york,,Food>Fast Food,New York,NY,,3461,40.738596,-74.000534
dirty-pierres-new-york,,Food>American,New York,NY,,3462,40.7192,-73.8453
discovery-chicago-chicago,,Home / Work / Other>Corporate / Office,Chicago,IL,,3463,41.888557,-87.635311
discovery-wines-new-york,,Shops>Food & Drink>Wine Shop,New York,NY,,3464,40.7223962,-73.9861634
dishes-new-york,,Food>Other - Food,New York,NY,,3465,40.754917,-73.978916
disiac-lounge-new-york,,Nightlife>Lounge,New York,NY,,3466,40.7661,-73.9875
disney-store-chicago,,Shops>Gift Shop,Chicago,IL,,3467,41.895529,-87.623759
disney-store-new-york,,Shops>Gift Shop,New York,NY,,3468,40.758066,-73.985313
district-bar-chicago,,Nightlife>Lounge,Chicago,IL,,3469,41.8932385,-87.6326569
district-los-angeles,,Food>Other - Food,Los Angeles,CA,,3470,34.0979662,-118.3332487
distrikt-hotel-new-york,,Travel>Hotel,New York,NY,,3471,40.756597,-73.992866
ditch-plains-new-york,,Food>American,New York,NY,,3472,40.7292,-74.0038
diva-new-york,,Nightlife>Lounge,New York,NY,,3473,40.7225,-74.0033
dive-75-new-york,,Nightlife>Bar,New York,NY,,3474,40.7794901,-73.9776591
dive-bar-new-york,,Nightlife>Dive Bar,New York,NY,,3475,40.793965,-73.970814
diversey-brownpurple-line-cta-station-chicago,,Travel>Train Station,Chicago,IL,,3476,41.932906,-87.6528979
diversey-driving-range-chicago,,Parks & Outdoors>Golf Course,Chicago,IL,,3477,41.9333,-87.634
diversey-harbor-chicago,,Parks & Outdoors>Harbor / Marina,Chicago,IL,,3478,41.9318477851,-87.6339054108
diversey-river-bowl-chicago,,Arts & Entertainment>Bowling Alley,Chicago,IL,,3479,41.9316,-87.6834
diversion-media-new-york,,Home / Work / Other>Corporate / Office>Tech Startup,New York,NY,,3480,40.738571,-73.993784
division-blue-line-cta-chicago,,Travel>Subway,Chicago,IL,,3481,41.9033619,-87.6664946
division-blue-line-cta-station-chicago,,Travel>Subway,Chicago,IL,,3482,41.9033619,-87.6664946
division-street-ale-house-chicago,,Nightlife>Pub,Chicago,IL,,3483,41.903515,-87.67653
dixon-place-new-york,,Arts & Entertainment>Performing Arts>Indie / Off Broadway,New York,NY,,3484,40.7205,-73.9927
dizzle-den-new-york,,Home / Work / Other>Home,New York,NY,,3485,40.7288118,-73.9884434
dizzy-izzys-new-york-bagels-new-york,,Food>Bagels,New York,NY,,3486,40.7277326,-74.0054674
dizzys-club-coca-cola-frederick-p-rose-hall-home-o,,Nightlife>Music Venue>Jazz Club,New York,NY,,3487,40.7689547,-73.9821839
dizzys-club-coca-cola-new-york,,Food>Southern / Soul,New York,NY,,3488,40.7680942117,-73.9822340012
dkc-public-relations-new-york,,Home / Work / Other>Corporate / Office,New York,NY,,3489,40.743086,-73.984838
dkny-madison-ave-new-york,,Shops>Apparel,New York,NY,,3490,40.764282,-73.970523
dlala-new-york,,Unknown,New York,NY,,3491,40.7276,-73.9827
dmk-burger-bar-chicago,,Food>Burgers,Chicago,IL,,3492,41.936082,-87.65433
dnainfocom-new-york,,Home / Work / Other>Corporate / Office,New York,NY,,3493,40.7648303,-73.9768187
do-division-festival-chicago,,Arts & Entertainment>Other - Entertainment,Chicago,IL,,3494,41.9031347,-87.6788887
do-hwa-new-york,,Food>Korean,New York,NY,,3495,40.7298,-74.0042
dob-111-new-york,,Food>French,New York,NY,,3496,40.727047,-73.983908
doc-hollidays-new-york,,Nightlife>Dive Bar,New York,NY,,3497,40.7273,-73.983
doc-watsons-new-york,,Nightlife>Pub,New York,NY,,3498,40.7723,-73.9555
doc-wine-bar-chicago,,Nightlife>Wine Bar,Chicago,IL,,3499,41.929782,-87.6431289
docks-oyster-bar-new-york,,Food>Seafood,New York,NY,,3500,40.7495,-73.9747
dodge-hall-columbia-university-new-york,,College & Education>Academic Building>Arts,New York,NY,,3501,40.8075618,-73.9640908
dodge-physical-fitness-center-columbia-university-,,Home / Work / Other>Gym / Fitness>Gym,New York,NY,,3502,40.8092961,-73.9628163
dodge-ymca-new-york,,Home / Work / Other>Gym / Fitness>Gym,New York,NY,,3503,40.6895,-73.9919
dodger-stadium-los-angeles,,Arts & Entertainment>Stadium,Los Angeles,CA,,3504,34.0731907333,-118.24031353
dog-ear-tavern-new-york,,Nightlife>Bar,New York,NY,,3505,40.7270919,-74.0074217
dog-park-chicago,,Parks & Outdoors>Dog Run,Chicago,IL,,3506,41.8910693,-87.6160142
dog-run-lxxxvii-new-york,,Parks & Outdoors>Dog Run,New York,NY,,3507,40.7900363,-73.9810889
doghouse-saloon-new-york,,Nightlife>Bar,New York,NY,,3508,40.720701,-73.988641
dogmatic-gourmet-sausage-system-new-york,,Food>Hot Dogs,New York,NY,,3509,40.7372941,-73.9909184
dogmatic-new-york,,Food>Hot Dogs,New York,NY,,3510,40.7372,-73.9906
dogpatch-labs-new-york,,Home / Work / Other>Corporate / Office>Coworking Space,New York,NY,,3511,40.73341,-73.99217
dogpatch-labs-new-york-new-york,,Home / Work / Other>Corporate / Office>Coworking Space,New York,NY,,3512,40.73341,-73.99217
dogtown-dogs-truck-los-angeles,,Food>Food Truck / Street Food,Los Angeles,CA,,3513,34.0522342,-118.2436849
dojo-new-york,,Food>Café,New York,NY,,3514,40.728308,-73.994973
dok-sunis-new-york,,Food>Asian,New York,NY,,3515,40.7273,-73.9859
doll-factory-la-derby-dolls-los-angeles,,Home / Work / Other>Gym / Fitness,Los Angeles,CA,,3516,34.0691026436,-118.266320229
dollop-coffee-co-chicago,,Food>Sandwiches,Chicago,IL,,3517,41.957943,-87.649796
dolphin-fitness-club-new-york,,Home / Work / Other>Gym / Fitness>Gym,New York,NY,,3518,40.7220629,-73.983437
dolphin-fitness-new-york,,Home / Work / Other>Gym / Fitness>Gym,New York,NY,,3519,40.7266,-73.9905
dolphin-gourmet-deli-new-york,,Food>Deli / Bodega,New York,NY,,3520,40.739958,-74.003762
doma-new-york,,Food>Café,New York,NY,,3521,40.735908,-74.001928
domainela-los-angeles,,Shops>Food & Drink>Wine Shop,Los Angeles,CA,,3522,34.083683,-118.340947
dominicks-chicago,,Shops>Food & Drink>Grocery / Supermarket,Chicago,IL,,3523,41.8955119,-87.677958
dominicks-n-broadway-chicago,,Shops>Food & Drink>Grocery / Supermarket,Chicago,IL,,3524,41.9920075,-87.6602775
dominicks-restaurant-los-angeles,,Food>Italian,Los Angeles,CA,,3525,34.0771,-118.381
dominicks-south-loop-chicago,,Shops>Food & Drink>Grocery / Supermarket,Chicago,IL,,3526,41.8647948,-87.6391795
dominos-pizza-los-angeles,,Food>Pizza,Los Angeles,CA,,3527,34.0430706,-118.4224619
dominos-pizza-new-york,,Food>Pizza,New York,NY,,3528,40.780428,-73.952601
don-antonios-los-angeles,,Food>Mexican,Los Angeles,CA,,3529,34.0312,-118.447
don-drapers-apartment-new-york,,Arts & Entertainment>Other - Entertainment,New York,NY,,3530,40.7330393,-74.0004185
don-giovanni-new-york,,Food>Italian,New York,NY,,3531,40.7595,-73.9912
don-giovanni-ristorante-new-york,,Food>Italian,New York,NY,,3532,40.7474,-74.0041
don-hills-new-york,,Nightlife>Bar,New York,NY,,3533,40.7258,-74.0089
don-pepi-pizza-new-york,,Food>Pizza,New York,NY,,3534,40.749712,-73.992255
dona-bella-pizza-new-york,,Food>Pizza,New York,NY,,3535,40.7148295,-74.0080434
dona-natys-tacos-chicago,,Food>Mexican,Chicago,IL,,3536,41.895682,-87.672873
donatella-new-york,,Food>Pizza Places,New York,NY,,3537,40.7430001,-73.9999494
donburi-ya-new-york,,Food>Japanese,New York,NY,,3538,40.754519,-73.972895
dong-hai-grill-new-york,,Food>Diner,New York,NY,,3539,40.753143,-73.9860359
donkey-depot-chicago,,College & Education>Sorority House,Chicago,IL,,3540,41.94444,-87.664869
donnybrook-new-york,,Nightlife>Bar,New York,NY,,3541,40.7202,-73.9845
dons-bogam-bbq-wine-bar-new-york,,Food>Korean,New York,NY,,3542,40.7467,-73.9843
dont-tell-mama-new-york,,Nightlife>Karaoke,New York,NY,,3543,40.7607,-73.9894
donut-pub-new-york,,Food>Bakery,New York,NY,,3544,40.738909,-73.999777
door3-business-applications-inc-new-york,,Unknown,New York,NY,,3545,40.7475,-73.9914
dop-dop-salon-new-york,,Shops>Salon / Barbershop,New York,NY,,3546,40.7252,-73.9981
dorian-gray-new-york,,Nightlife Spots>Pubs,New York,NY,,3547,40.7239539,-73.9838246
dorrians-red-hand-restaurant-new-york,,Nightlife>Karaoke,New York,NY,,3548,40.7763,-73.9525
dos-caminos-meatpacking-new-york,,Food>Mexican,New York,NY,,3549,40.740441,-74.005478
dos-caminos-new-york,,Food>Mexican,New York,NY,,3550,40.726568,-73.999835
dos-caminos-park-avenue-new-york,,Food>Mexican,New York,NY,,3551,40.7423542,-73.9846563
dos-caminos-soho-new-york,,Food>Mexican,New York,NY,,3552,40.726568,-73.999835
dos-caminos-third-avenue-new-york,,Food>Mexican,New York,NY,,3553,40.7555796428,-73.9708614349
