u1,u2
4429,4534
781,4534
4229,4534
241,4534
744,4534
2204,4534
802,4534
1265,4534
640,4534
2553,4534
893,4534
2601,4534
3009,4534
631,4534
1026,4534
4174,4534
4349,4534
1580,4534
2184,4534
55,4534
3331,4534
55,4255
55,1364
55,2067
55,1168
55,3331
55,1598
55,508
55,2066
55,2302
55,860
19,55
55,4266
55,526
55,3279
55,4545
55,2204
55,883
55,2930
55,2601
55,1768
55,3843
55,1224
55,4460
55,1868
55,197
55,4443
55,2336
55,4559
55,220
55,1198
55,475
55,1478
55,2233
55,158
55,3210
55,2290
55,757
55,2420
55,4402
55,4405
55,3920
55,3652
55,2408
55,1537
55,1026
55,4094
55,2101
55,1169
55,1419
55,4259
55,2764
55,3194
55,1030
55,2548
55,3650
55,73
55,2251
55,4174
55,4404
55,2829
55,2451
55,4365
55,4413
55,802
55,744
55,479
55,1492
55,101
55,3243
55,2903
55,922
55,856
55,4403
55,1580
55,698
55,2215
18,55
55,2095
55,516
55,1652
55,2297
55,4532
55,671
55,4047
55,2543
55,3929
55,871
55,2006
55,1000
55,281
55,3471
55,4326
55,1201
55,3236
55,2670
55,4360
55,1697
55,1844
55,1161
55,1318
957,1678
802,1678
1678,2890
1678,3867
1678,2187
1226,1678
1585,1678
1678,4094
1678,4468
1598,1678
1219,1678
1678,4218
1364,1678
2109,2591
2109,3088
2109,4464
2109,3208
2109,2420
802,2109
2109,2414
2109,2839
791,2109
2109,2215
2095,2109
2109,3723
1026,2109
1598,2109
1364,2109
1520,3331
3331,3686
2101,3331
2798,3331
504,3331
2058,3331
3331,4094
3331,4317
3331,4218
2067,3331
147,4317
3548,4317
2448,4317
4004,4317
2798,4317
3013,4317
4174,4317
3127,4317
1862,4317
979,4317
3243,4317
2080,4317
3012,4317
2631,4317
1364,4317
1754,4316
852,1754
1219,1754
1754,4410
1219,3458
1219,3706
1219,3096
957,1219
1219,4532
1219,4497
1152,1219
802,1219
1219,3892
1219,2155
1219,2122
1214,1219
1219,2798
827,1219
1219,1276
1219,2261
855,1219
1219,3313
1219,2101
1219,2583
486,1219
1219,3054
1209,1219
1219,2103
1219,4241
1219,4180
313,1219
691,1219
852,1219
1219,4004
1219,4094
1012,1219
1219,4410
1219,4218
842,1219
1219,1364
1012,1920
1012,1353
1012,3220
1012,2692
1012,4246
109,1012
1012,3439
1012,1872
1012,4313
1012,1368
654,1012
1012,1521
1012,1828
1012,4218
906,4369
589,906
906,2553
906,1322
906,2288
906,2507
906,1732
906,2416
906,2888
906,4249
906,2122
906,3449
906,2311
906,4410
906,2067
2122,2553
1653,2122
1572,2122
2122,4316
1829,2122
2122,4218
547,1643
255,3869
255,742
255,4442
255,802
255,2563
255,937
255,2791
255,551
255,1329
255,2067
255,1364
1635,2693
2693,3665
1321,2693
1181,1268
1268,4284
1268,3521
1268,2627
1268,3600
158,1268
517,1268
1268,4218
1328,4013
1328,4006
1328,3999
375,1635
375,1374
375,1321
375,836
1374,3665
1635,1807
1321,1635
1635,2066
893,3706
163,3706
3706,4469
543,3706
3706,4203
334,3706
852,3706
3706,4094
381,3096
2058,3096
3096,3702
1364,3096
1158,3096
3096,4451
3096,4532
2322,3096
3096,3798
3096,3267
3096,3832
842,3096
3096,3625
2919,3096
931,3096
2868,3096
2233,3096
1684,3096
3096,3443
1152,3096
1199,3096
3096,3950
2261,3096
3096,3548
872,3096
244,3096
397,3096
3096,4092
3096,3731
3096,4187
802,3096
321,3096
3096,3361
3096,3458
1668,2131
1668,4203
1668,3271
1668,2631
1668,1838
1668,4526
1152,1668
1668,1932
1668,3475
1668,3127
1668,2613
640,1668
1419,1668
1668,2974
1668,3746
2045,4187
2283,4187
1787,4187
1329,4187
931,4187
1209,4187
93,4187
1084,4187
1803,4073
2400,4073
1483,4073
3344,4073
3271,4073
870,4073
3702,4073
3779,4073
3313,4073
1793,4073
1218,4073
2972,4073
4073,4314
1890,4073
1152,4073
3303,4073
3279,4073
3273,4073
2614,4073
1292,4073
342,4073
1452,4073
138,4073
1902,4073
1722,4073
3319,4073
3406,4073
441,4073
3892,4073
895,3475
3475,4203
1209,3475
3475,4314
517,3475
1084,1209
421,517
517,3843
217,517
517,3788
517,4554
517,2627
517,4094
4351,4558
2058,4558
274,4558
4427,4558
2278,4558
4013,4558
271,4558
4558,4565
2480,4558
2397,4558
2327,4558
3488,4255
2824,4255
1403,4255
42,4255
3751,4255
3119,4255
4255,4261
1802,4255
2896,4255
1598,4255
3843,4255
2563,4255
2880,4255
3927,4255
2165,4255
74,4255
3702,4255
1364,4255
631,4255
2597,4255
3929,4255
557,4255
842,4255
2922,4255
2653,4255
1124,4255
3009,4255
4255,4468
3179,4255
3012,4255
1026,4255
4255,4362
4218,4255
4255,4410
2640,4255
1169,4255
4255,4259
3441,4255
73,4255
4174,4255
4052,4255
802,4255
1265,4255
544,4255
1168,4255
2101,4255
18,4255
4037,4255
3276,4255
2095,4255
3082,4255
671,4255
871,4255
2358,4255
971,4255
1812,4255
426,4255
3247,4255
2374,4255
3361,4255
1364,2732
1364,3220
1364,3740
34,1364
1364,2067
1364,4218
1364,2284
1364,4259
1364,2548
1364,2451
949,1364
121,1364
1364,3705
1364,2911
1364,2132
1364,2729
1364,2960
1364,2896
1364,3123
1329,1364
791,1364
645,1364
1364,3947
1364,4174
922,1364
1127,1364
1364,4294
1364,3723
509,1364
1364,1598
1364,3843
1364,2201
1364,4118
1364,2187
1364,2095
1013,1364
1364,4391
1364,2897
1364,2336
1364,3899
1364,1861
1364,4468
1364,3929
1364,2101
802,1364
1364,3968
1364,1520
496,1364
1364,1934
1364,3009
1364,3274
1364,3931
1364,4532
1364,1771
149,1364
1364,4464
1364,1623
1114,1364
957,1364
1161,1364
373,1364
1364,3076
355,1364
1364,3119
526,1364
1364,1728
1364,3020
1364,4443
1364,2290
1214,1364
1364,4414
1364,3693
1364,2273
1364,3166
1364,2215
853,1364
1364,1970
1364,2414
1364,4261
1364,3293
883,1364
852,1364
1084,1364
1364,2579
1364,3033
1364,1401
1364,3581
1364,3907
482,1364
759,1364
1364,4516
1252,1364
1364,3272
1364,1954
1364,2080
1258,1364
215,1364
1364,3321
1364,3660
441,1364
1364,4251
1364,3503
1364,2691
1364,1750
774,1364
935,1364
617,1364
1364,4288
468,1364
1364,2026
776,1364
1364,1992
1364,4149
1364,4046
1364,3240
1364,4140
92,1364
1364,2976
1364,1844
1080,1364
1364,2871
1364,2314
1364,2631
1364,3652
1364,3179
1364,4358
1200,1364
1030,1364
73,1364
1364,1972
1364,4403
1364,3145
1364,4037
1224,1364
1364,1512
1364,1867
1364,2233
672,1364
1364,2570
356,1364
1364,1537
1364,4128
1364,2695
1364,1666
1364,2600
1364,2165
1124,1364
1364,2056
1364,3913
1364,4132
1364,4053
1364,3760
1364,3691
1364,3926
1316,1364
1364,1828
856,1364
340,1364
1364,2573
1364,2149
358,1364
1364,3701
1364,4243
1364,1990
1364,2293
1364,3889
1364,4166
1364,2930
172,1364
1364,3262
1364,4369
1364,3471
1201,1364
503,1364
1364,4360
1364,2045
1364,2545
1364,2022
450,1364
1364,3099
1318,1364
1364,1419
1364,2541
1364,3208
1364,1522
1364,3244
1364,4222
744,1364
1364,2927
809,1364
1364,1580
42,1364
1364,3587
763,1364
1135,1364
1364,1777
1364,1557
1364,3467
1364,2890
1194,1364
1165,1364
520,1364
1364,3838
381,1364
1154,1364
1364,4463
1364,4549
1364,2420
820,1364
1364,3437
101,1364
1364,4162
1364,3887
1364,3105
1364,2580
1364,1930
1236,1364
1364,3012
1364,4313
1364,2251
1364,2565
1364,1788
14,1364
1364,2211
1364,4026
566,1364
260,1364
1364,1697
1263,1364
1364,3831
2067,3220
2067,2132
2067,2729
1951,2067
355,2067
1026,2067
2067,3740
2050,2067
1168,2067
2067,2340
2067,3843
2067,2311
2067,3484
2067,3838
1868,2067
34,2067
2067,2336
2067,4410
2067,4093
2067,4438
2067,4224
490,2067
1472,2067
2067,4463
1601,2067
2067,2653
2067,3926
2067,3210
2067,2290
2067,3636
1214,2067
2067,3244
2067,2408
2067,4328
1886,2067
1149,2067
2067,2316
1447,2067
2067,4094
1470,2067
2067,4218
776,2067
1079,2067
1169,2067
2032,2067
855,2067
2067,2890
2067,4259
2067,2764
2067,3995
2067,2548
2067,3078
2067,4174
2067,4046
2067,3514
2067,3089
2067,4499
802,2067
2067,2538
101,2067
2067,2927
1205,2067
1520,2067
1805,2067
2067,4468
2067,2101
1452,2067
2067,4037
2067,3276
53,2067
2067,2204
2067,3240
1152,2067
2067,4369
2067,2240
2067,4464
2067,4526
1201,2067
1206,2067
2067,2976
2067,2224
2067,2583
2067,4079
1697,2067
2067,3666
2067,3216
2067,2297
2067,2954
129,2067
1161,2067
2067,3448
2067,3466
458,4218
842,4218
2066,4218
1403,4218
1607,4218
570,4218
4218,4241
1026,4218
148,4218
526,4218
789,4218
4218,4282
1598,4218
3892,4218
883,4218
2201,4218
3979,4218
617,4218
4218,4362
2336,4218
852,4218
4218,4337
4218,4249
1236,4218
3897,4218
2839,4218
1601,4218
2193,4218
1127,4218
1252,4218
2290,4218
3926,4218
935,4218
2834,4218
2361,4218
4218,4410
1079,4218
1200,4218
4218,4343
3701,4218
865,4218
2868,4218
1326,4218
3929,4218
2587,4218
215,4218
4218,4309
3439,4218
1858,4218
1214,4218
3457,4218
4174,4218
1530,4218
4218,4332
2053,4218
4218,4221
479,4218
520,4218
1492,4218
949,4218
3243,4218
1595,4218
1710,4218
1648,4218
4162,4218
3832,4218
2548,4218
1520,4218
645,4218
4218,4468
2911,4218
2187,4218
2101,4218
2507,4218
2323,4218
2215,4218
802,4218
759,4218
1828,4218
1934,4218
2380,4218
4004,4218
2155,4218
3500,4218
1506,4218
3240,4218
3427,4218
172,4218
3931,4218
1990,4218
3267,4218
3627,4218
2583,4218
4218,4268
1697,4218
3731,4218
321,4218
1945,4218
1543,4218
1880,4218
2545,4218
1161,4218
179,4218
2451,4218
4218,4485
2591,4218
1329,2480
1329,4410
1168,1329
93,1329
1084,1329
1329,2348
1329,2100
1329,3808
1329,2170
993,1329
890,1329
1329,1902
1329,2848
1045,1329
1329,2804
1329,4285
617,1329
1128,1329
1329,1478
1329,2233
1329,1764
1329,3971
1329,4368
721,1329
1329,4316
1329,4434
931,1329
59,1329
866,1329
1329,2589
1329,4259
1329,1969
73,1329
1329,4365
1329,2583
1329,3616
1329,4094
1329,1829
1329,3198
1329,2101
1329,3541
226,1329
1329,1693
1329,1744
1329,2194
1329,2366
120,1329
1329,2833
1329,1908
1036,1329
1329,4532
1329,2550
521,1329
1329,2045
1310,1329
1329,3132
1329,1844
1329,4019
1329,3098
342,4456
138,342
342,4362
342,3319
342,3873
342,663
342,1719
342,4092
342,631
342,3860
342,1079
342,4000
342,1887
342,3832
342,4314
342,1026
342,1290
342,2477
342,3093
342,3727
342,1748
342,1890
342,1736
342,940
342,3892
342,1452
342,1483
289,342
342,4174
342,448
342,2969
228,342
342,3152
342,744
342,2667
342,2400
342,1218
342,1793
342,3313
342,2974
342,2583
342,1217
342,3736
342,3427
342,1420
342,1945
342,1207
229,342
342,2075
342,4047
342,922
129,342
342,2196
1598,2631
1207,1598
617,1598
101,1598
1598,3357
1598,2927
1598,4114
1598,3929
1598,3686
929,1598
1598,4259
979,1598
1079,1598
18,1598
1401,1598
1026,1598
1551,1598
719,1598
1598,1995
1598,3093
1598,4463
1225,1598
1598,2653
1159,1598
1479,1598
1598,4349
1598,3068
1598,2101
672,1598
1598,2215
1598,3486
1598,4468
1598,1992
1598,1906
1598,4174
1598,2342
1598,1768
1598,4037
1598,3843
3,1598
1598,3556
1598,3913
802,1598
1598,2550
935,1598
1598,2095
1598,3469
1598,3262
1598,2543
649,1598
1598,4464
1598,2690
1598,3392
1265,1598
1598,4019
1060,1684
1684,2959
1684,4487
21,1684
1684,2379
1684,2711
1684,2280
1079,1684
1684,3182
1684,3975
958,1684
1588,1684
275,1684
1684,2764
642,1684
1684,2298
855,1684
1684,3507
593,1684
1684,2408
1075,3754
1023,1075
632,1075
1075,3839
1075,1537
1075,2095
1075,3428
1075,2930
2144,3650
1373,4065
573,4532
573,1520
573,3293
573,1919
3926,4259
4259,4384
2311,4259
3727,4259
4259,4468
1934,4259
1522,4259
1520,4259
3228,4259
3099,4259
1559,4259
3650,4259
2047,4259
3354,4259
1627,4259
239,4259
1768,4259
1008,4259
824,4259
1126,4259
3702,4259
2336,4259
3155,4259
4259,4366
801,4259
4092,4259
2949,4259
3830,4259
1941,4259
4259,4463
2659,4259
2520,4259
3170,4259
127,4259
1257,4259
1783,4259
935,4259
300,4259
3884,4259
2838,4259
2834,4259
4259,4288
4259,4451
392,4259
1975,4259
4259,4293
1028,4259
3693,4259
4259,4373
2826,4259
442,4259
446,4259
452,4259
4151,4259
3338,4259
2853,4259
2903,4259
2548,4259
3486,4259
4008,4259
2969,4259
2398,4259
4259,4367
2273,4259
520,4259
556,4259
4259,4446
1797,4259
3106,4259
3968,4259
1599,4259
1648,4259
2669,4259
1982,4259
1237,4259
2017,4259
3737,4259
2213,4259
2663,4259
2301,4259
4259,4403
2762,4259
2701,4259
2200,4259
4037,4259
3749,4259
698,4259
2095,4259
882,4259
2930,4259
3240,4259
415,4259
888,4259
1385,4259
1857,4259
1170,4259
4003,4259
4259,4532
3128,4259
2410,4259
923,4259
1401,4259
3370,4259
3929,4259
4185,4259
164,4259
2300,4259
3416,4259
960,4259
4093,4259
1545,4259
60,4259
3506,4259
1749,4259
4259,4464
339,4259
1623,4259
3392,4259
2358,4259
2069,4259
2976,4259
503,4259
2670,4259
3150,4259
456,4259
1131,4259
3116,4259
1029,4259
4079,4259
3679,4259
1234,4259
260,4259
1697,4259
3132,4259
4251,4259
2716,4259
1756,4259
3333,4259
4259,4465
4085,4259
3032,4259
1392,4259
411,4259
3888,4259
1021,4259
1161,4259
2304,4259
1175,4259
2180,4259
2451,4259
373,4259
2196,4259
2341,4259
519,4259
2001,4259
785,4259
3354,4000
1803,3354
3354,3361
3238,3354
3354,4047
2075,3354
1945,3354
1697,3354
2583,3354
3136,3354
2333,3354
1152,3354
3152,3354
3133,3354
3103,3354
3075,3354
3009,3354
1609,3354
1511,3354
2909,3354
1180,3354
2754,3354
1091,3354
2597,3354
1057,3354
3354,4547
2555,3354
2464,3354
2426,3354
3354,4343
3354,4313
3354,4284
640,3354
570,3354
3354,4185
241,3354
2208,3354
207,3354
3354,3939
19,3354
3354,3686
184,3354
3319,3354
138,3354
3062,4526
802,3062
2657,3062
1201,1410
1410,2095
1410,2705
1410,3537
1410,3281
1410,1715
1410,2118
1410,1530
2451,2453
2451,4174
2451,4542
2451,3650
2451,4415
1026,2451
2451,3469
2451,4200
260,2451
1029,2451
2254,2451
2080,2451
1168,2451
2451,3513
2336,2451
2451,3994
2217,2451
479,2451
2451,2897
1205,2616
1205,3210
802,1205
1205,3892
1205,2911
631,1205
1205,2408
1168,1205
1710,4468
129,2132
2132,4310
2132,3078
568,2132
915,2132
2132,3950
2132,2563
2132,4044
2132,3076
2132,2729
1522,2132
2729,3173
2542,2729
1226,2729
2729,3581
2729,4251
2729,3796
3357,3650
3650,4420
753,3650
287,3650
3650,3968
1558,3650
2930,3650
3650,4438
2548,3650
3650,4093
1530,3650
3076,3650
3650,4266
697,3650
1013,3650
3016,3650
3416,3650
1318,3650
528,3650
2904,3650
1991,3650
3160,3650
3650,3814
2336,3650
3650,4091
3548,3650
3170,3650
127,3650
2512,3650
1783,3650
3650,4155
252,3650
3650,3701
791,3650
3650,4233
1356,3650
2251,3650
978,3650
2978,3650
1856,3650
1485,3650
968,3650
961,3650
1862,3650
2142,3650
164,3650
3650,3789
1555,3650
2776,3650
717,3650
1765,3650
3650,4012
1806,3650
3650,4126
398,3650
1857,3650
2400,3650
1170,3650
3650,4532
2410,3650
3363,3650
3650,4373
960,3650
3650,3806
3224,3650
1064,3650
388,3650
3293,3650
953,3650
2958,3650
2882,3650
163,3650
281,3650
3247,3650
2495,3650
1544,3650
2358,3650
113,3650
3650,4329
2670,3650
193,3650
1529,3650
3650,4047
2304,3650
3650,4143
2684,3650
2419,3650
3650,4195
3116,3650
1029,3650
3376,3650
405,3650
3650,3718
2826,3650
1931,3650
2683,3650
1844,3650
2602,3650
2716,3650
612,3650
1933,3650
699,3650
3650,4268
3333,3650
3650,4465
1420,3650
3650,4432
1527,3650
3235,3650
3032,3650
3650,3888
3650,4356
1841,3650
1283,3650
1147,3650
3650,3852
1589,3650
1957,3650
815,3650
1903,3650
1895,3650
985,3650
2787,3650
3650,4372
129,3650
1161,3650
1175,3650
3624,3650
3490,3650
1568,3650
1028,3650
1008,3650
1080,3650
519,3650
2165,3650
2342,3650
1337,3650
1025,3650
2001,3650
785,3650
2725,3650
3627,3979
2927,3979
2437,3979
3926,3979
1425,3123
3123,4288
3123,4532
855,3625
569,855
855,1152
855,1353
855,1258
691,855
855,1807
855,4343
855,4362
570,855
855,1828
330,855
278,855
855,1127
855,4365
855,3701
855,1722
855,1266
855,2408
855,1214
855,2155
842,855
458,855
241,4249
1457,4249
2507,4249
2095,4249
468,4249
1462,4249
3691,4249
1829,4249
1226,4249
3437,4249
2273,4249
2311,4249
93,4249
3291,4249
1727,4069
997,4069
2934,4069
577,4069
1312,4069
2474,4069
409,4069
102,4069
4069,4379
4069,4242
4069,4174
2888,4069
598,3755
1098,3755
3133,3755
3755,4200
3755,4012
349,2493
2493,4284
63,2493
138,2493
2032,3871
2032,4093
470,2032
1798,2868
2424,2868
1699,2868
83,2868
1462,2868
2868,4284
2868,3871
2417,3947
603,3966
1149,3966
607,3966
4174,4288
2616,4174
2080,4174
1972,4174
1401,4174
101,4174
1265,4174
631,4174
3220,4174
3693,4174
3386,4174
3537,4174
2890,4174
1026,4174
1198,4174
2477,4174
2489,4174
313,4174
3093,4174
1989,4174
2911,4174
3438,4174
2664,4174
3905,4174
4174,4562
1077,4174
2101,4174
3204,4174
2056,4174
3892,4174
2215,4174
883,4174
1419,4174
2150,4174
2420,4174
1126,4174
3089,4174
2880,4174
1124,4174
802,4174
3009,4174
3469,4174
744,4174
340,4174
2095,4174
1312,4174
3262,4174
3904,4174
1355,4174
3702,4174
3240,4174
4174,4402
1236,4174
3348,4174
2934,4174
3471,4174
4174,4464
3014,4174
2690,4174
4174,4329
423,4174
4174,4242
1169,4174
229,4174
922,4174
992,1083
992,4160
992,2931
992,4140
1161,2101
1382,2101
2101,4464
1989,2101
2101,4200
6,2101
2095,2101
2101,2890
802,2101
2101,3843
1983,2101
2101,2290
2101,4346
2101,4463
1788,2101
2101,2705
1520,2101
1200,2101
640,2101
1376,2101
201,2101
381,2101
2101,2911
627,2101
2101,3560
38,2101
1861,2101
1982,2101
2101,2653
2101,2165
18,2101
494,2101
1169,2101
935,2101
2101,4037
1214,2101
1934,2101
2101,4468
2101,3926
2101,2631
1506,3995
1506,3894
1506,2804
1506,4362
1127,1506
1214,1506
2095,3723
791,3723
2732,3723
1797,3723
1226,3723
2631,3723
2757,3694
2555,2757
570,2757
451,2757
2464,2757
2757,4343
161,2757
2408,2757
957,4304
4304,4463
2995,4304
3843,4304
2187,4304
3458,3843
3466,3843
2974,3843
288,3843
1026,3843
3843,4532
3093,3843
3293,3843
3843,4164
3843,3975
1198,3843
1768,3843
3843,3929
340,3843
3798,3843
304,3843
1135,3843
1401,3843
2080,3843
1169,3843
935,3843
3843,4406
3843,4037
3843,4468
358,3843
3843,3926
3361,4092
343,4092
2503,4092
3821,4092
1500,4092
3063,4092
417,4092
3240,4092
3192,4092
3920,4092
4092,4295
2880,4092
4092,4374
3794,4092
4092,4480
1000,4092
934,4092
3348,4092
2378,4092
3210,4092
2818,4092
3536,4092
2664,4092
2733,4092
2128,4092
4092,4313
640,4092
3042,4092
1719,4092
858,4092
3075,4092
2884,4092
241,4092
154,4092
2601,4092
3009,4092
2689,4092
631,4092
2355,4092
3575,4092
4092,4547
184,4092
2549,3627
2549,3926
2549,3455
1478,1807
1807,3892
1214,1807
2587,3531
530,2587
691,2587
1703,2587
2226,2587
2587,2645
2587,4329
2094,2583
260,2583
1452,2583
570,2583
149,2583
2583,3383
2583,2668
1212,2583
2583,3910
1570,2583
2095,2583
2128,2583
2583,3499
2583,3859
2583,3161
333,2583
159,2583
2583,4365
118,2583
2583,3076
73,2583
1882,2239
603,1882
1595,3627
1595,2251
1595,3927
1595,4104
1595,3348
1595,2971
1595,4282
1595,4402
1462,1595
1595,4038
1595,3634
1595,4468
1595,2753
1595,2631
1623,4517
4511,4517
4110,4517
3427,4517
2095,3926
922,2095
2080,2095
17,2095
2095,4559
1026,2095
1226,2095
631,2095
2095,4309
340,2095
2095,3929
2095,3830
2095,2695
1265,2095
2095,4362
2095,2800
2095,4358
2095,3693
2095,3815
1005,2095
2095,2425
2095,3469
2095,3119
1236,2095
2095,3897
2095,3913
2095,3093
1998,2095
2077,2095
2095,3796
2095,2215
2095,4509
2095,2896
2095,3892
2095,2290
2095,3486
883,2095
2095,2212
2095,2589
2095,2420
1824,2095
1768,2095
2095,2880
802,2095
79,2095
2095,2897
476,2095
2095,4263
2095,4468
566,2095
2095,2158
1028,2095
2095,3247
2095,4464
2095,3014
2095,2690
2045,2095
1697,2095
2095,3334
1283,2095
373,2095
2095,3831
426,1098
1098,2176
1098,3823
21,1098
298,1098
1098,2601
1098,2950
4197,4381
492,4197
2379,3625
842,2379
2379,4343
2379,4365
2379,3319
93,2379
1013,2713
2559,3279
1179,2559
844,2559
2559,3832
441,2559
2559,2647
1557,2555
138,2555
184,2555
161,2555
63,2555
1736,2555
2555,3575
850,2555
482,2555
1764,2555
2555,3423
792,2555
2555,4284
2555,4501
1692,2555
1846,2555
2555,2833
2555,2754
2555,3891
903,2555
1091,2555
2555,4313
1703,2555
2555,4185
226,2555
2555,3091
1838,2555
2555,4343
2555,2831
570,2555
2555,3126
2555,3152
474,2555
1745,2555
2555,4393
1494,2555
2555,3794
880,2555
159,663
159,2035
2,2146
1879,2146
645,4313
645,2515
645,2605
645,853
296,645
645,4241
271,645
645,3927
645,2909
645,665
486,645
645,1247
1802,4468
42,4468
3220,4468
3994,4468
3093,4468
526,4468
2896,4468
686,4468
2080,4468
1224,4468
2336,4468
3634,4468
1198,4468
1941,4468
2233,4468
4463,4468
4093,4468
3971,4468
1252,4468
2420,4468
1214,4468
935,4468
396,4468
1401,4468
11,4468
2705,4468
2890,4468
2764,4468
3929,4468
136,4468
2548,4468
2691,4468
1992,4468
4037,4468
1026,4468
2508,4468
802,4468
1972,4468
1982,4468
1520,4468
4114,4468
4403,4468
856,4468
2215,4468
18,4468
759,4468
3968,4468
933,4468
4104,4468
698,4468
853,4468
3240,4468
4468,4532
872,4468
2565,4468
753,4468
3909,4468
4464,4468
4326,4468
513,4468
92,4468
1263,4468
3831,4468
816,1226
816,2909
3926,3929
73,3929
42,3929
1992,3929
18,3929
2080,3929
3600,3929
3542,3929
1401,3929
482,3929
38,3929
3521,3929
2314,3929
1737,3929
3929,4362
1198,3929
1788,3929
1413,3929
2187,3929
3929,3943
759,3929
818,3929
942,3929
802,3929
2728,3929
3929,4125
289,3929
1026,3929
1420,3929
3929,4441
802,2631
802,3244
93,802
802,3926
802,4288
802,3410
802,1934
802,1214
802,1522
802,2408
73,802
802,3705
802,4037
42,802
802,3995
802,935
802,1169
802,1992
802,2273
802,2080
802,2653
802,1166
802,4038
802,1232
802,2548
802,3484
802,3581
802,3838
802,4499
101,802
802,1026
802,3701
802,933
802,949
802,3220
802,1652
802,2968
802,1847
802,1154
802,4309
802,3009
340,802
38,802
802,977
802,2584
802,2314
802,1530
802,2570
802,4103
802,3867
802,2911
802,3950
802,4389
802,4463
802,2705
802,3240
802,2204
802,1403
802,3913
802,4261
802,1200
802,4140
802,3931
802,2336
744,802
802,2541
759,802
802,1028
136,802
802,3724
802,1124
621,802
802,2187
802,1824
802,1616
578,802
802,3691
802,3076
381,802
802,2890
639,802
802,3582
802,3735
802,4532
566,802
18,802
802,2538
19,802
802,1538
802,1739
802,2124
802,2871
802,2026
802,4358
802,3693
802,2927
802,3099
802,1520
802,1236
802,2922
802,2233
802,986
802,4440
802,3210
802,872
802,3537
721,802
802,2200
802,2251
802,2565
121,802
802,1734
691,802
802,1252
802,4464
802,1114
802,957
802,1382
802,2976
802,2148
802,4360
267,802
802,1697
802,1161
802,3831
802,2196
802,2591
267,1599
503,2548
2548,4369
2316,2548
2548,2565
2548,3133
1764,2548
2548,4463
2548,2705
2548,3701
1340,2548
809,2548
2548,2950
1214,1520
1520,4037
1169,1520
1520,2653
75,1520
355,1520
1520,1982
1520,3272
101,1520
1520,3009
1520,3423
1520,2570
1520,3548
884,1520
1520,3931
1520,2333
1520,4532
671,1520
1520,3946
1520,4153
1520,3550
1520,3806
1520,4464
1520,2045
1520,1697
1234,1520
1520,1543
1520,3963
541,1160
541,3355
541,3013
541,860
541,2027
541,4343
541,852
1152,4438
1152,1266
1079,1152
1152,3832
1152,3127
1152,3279
1152,1962
570,1152
184,1152
1152,2261
1152,1902
1152,3152
1152,3586
691,1152
569,1152
1152,2283
1152,2233
931,1152
1152,3334
1152,1697
1152,1844
1152,1236
1152,4047
1152,4017
1152,3466
1593,2907
381,2907
1744,2907
2907,4532
1693,2907
2858,2907
3627,4494
852,4494
1326,4494
148,4494
2897,3247
3247,3582
3247,4348
479,3247
2066,3247
2563,3247
884,3247
804,3247
2880,3247
2916,4464
3262,4464
358,4464
2483,4464
3849,4464
3437,4464
1159,4464
281,4464
4391,4464
1728,4464
2080,4464
3484,4464
2165,4464
627,4464
4464,4532
2794,4464
1169,4464
1198,4464
3703,4464
4463,4464
2653,4464
2659,4464
2290,4464
920,4464
1149,4464
3884,4464
1537,4464
1026,4464
3693,4464
2007,4464
2297,4464
2026,4464
1992,4464
3341,4464
1530,4464
2157,4464
1797,4464
3243,4464
1281,4464
2631,4464
2565,4464
2215,4464
1934,4464
4037,4464
856,4464
4280,4464
1234,4464
3334,4464
1161,4464
1568,4464
2591,4464
1029,4464
1513,4464
2857,3920
3920,4329
1771,3920
3179,3920
490,3920
3794,3920
640,3920
3454,3920
3513,3920
2854,3920
3614,3920
628,3920
341,3920
298,3920
858,3920
2997,3920
2601,3920
1169,3920
2219,3920
2218,3920
1247,3920
1749,2304
283,1945
1123,1945
1945,2053
1945,2522
1562,1945
172,1945
148,1945
1938,1945
691,1945
1138,1945
1114,1945
590,4484
138,590
590,3103
590,2426
590,1438
2075,4202
2075,2453
2075,2712
1392,2075
2075,3618
1747,2075
2075,3283
1158,2075
2075,4366
2075,2336
1768,2075
1284,2075
1161,2408
1161,2538
1149,1161
1161,4037
1161,1214
1161,3892
215,1161
1161,2653
1161,2764
1161,2290
1161,2992
1161,1169
1161,1316
1161,2340
101,1161
373,2196
373,4222
373,760
340,373
373,551
373,3483
373,2118
373,1000
373,2507
373,1861
373,2670
373,566
373,2664
373,2489
373,3944
373,2894
373,2690
373,3363
101,373
322,486
486,1247
486,2433
486,2798
486,2218
486,2219
486,2932
486,3054
486,4316
296,486
486,2234
486,3077
1084,1310
1084,2045
531,1084
1084,4508
1084,2261
1084,2283
931,1084
1084,3702
812,1084
499,1601
1601,3818
1601,3428
1470,1601
1601,2824
1403,1601
1601,3702
1601,3832
617,1601
1601,4410
484,2350
2045,3892
2690,3892
3240,3892
3816,3892
3892,4432
883,3892
2137,3892
2575,3892
2290,3892
1236,3892
2880,3892
442,3892
1200,3892
1065,3892
34,3892
3892,4362
1265,3892
3892,4284
2911,3892
3009,3892
631,3892
2518,3892
1026,3892
228,3892
2998,3892
3600,3892
494,3892
1130,3892
1214,3892
694,3892
1168,3892
1920,3927
1833,3927
3927,4343
1462,3927
3927,4241
900,3927
3458,4014
3619,4014
2066,4014
2911,4014
3423,4014
