from_group,to_group,from_poi,to_poi,gap_min,n_shared,jaccard,members
14374,16940,1515,2637,2,2,0.6667,1379|1940
14374,16973,1515,2670,8,3,1.0,1379|1799|1940
14374,18605,1515,3485,1,3,1.0,1379|1799|1940
14374,20374,1515,4804,10,3,1.0,1379|1799|1940
14439,11677,1551,728,10,2,0.6667,1379|1940
14439,12034,1551,802,16,2,0.6667,1379|1940
14439,13203,1551,1184,4,2,0.5,1379|1940
14439,14224,1551,1489,8,2,0.6667,1379|1940
14439,14262,1551,1492,17,2,0.5,1379|1940
14439,14267,1551,1494,15,2,0.6667,1379|1940
14439,14275,1551,1495,4,2,1.0,1379|1940
14439,14374,1551,1515,8,2,0.6667,1379|1940
14439,14757,1551,1663,10,2,0.6667,1379|1940
14439,16940,1551,2637,10,2,1.0,1379|1940
14439,16973,1551,2670,16,2,0.6667,1379|1940
14439,18605,1551,3485,9,2,0.6667,1379|1940
14439,20374,1551,4804,18,2,0.6667,1379|1940
14756,1810,1661,95,20,2,1.0,1379|1799
14756,11677,1661,728,15,2,0.6667,1379|1799
14756,12034,1661,802,21,2,0.6667,1379|1799
14756,13203,1661,1184,9,2,0.5,1379|1799
14756,14214,1661,1488,1,2,1.0,1379|1799
14756,14224,1661,1489,13,2,0.6667,1379|1799
14756,14231,1661,1490,5,2,0.6667,1379|1799
14756,14262,1661,1492,22,2,0.5,1379|1799
14756,14267,1661,1494,20,2,0.6667,1379|1799
14756,14321,1661,1496,4,2,0.6667,1379|1799
14756,14374,1661,1515,13,2,0.6667,1379|1799
14756,14490,1661,1571,44,2,1.0,1379|1799
14756,14757,1661,1663,15,2,0.6667,1379|1799
14756,14767,1661,1664,2,2,1.0,1379|1799
14756,15620,1661,2047,2,2,0.6667,1379|1799
14756,16973,1661,2670,21,2,0.6667,1379|1799
14756,17707,1661,3058,3,2,0.6667,1379|1799
14756,18605,1661,3485,14,2,0.6667,1379|1799
14756,20335,1661,4757,8,2,1.0,1379|1799
14756,20372,1661,4800,2,2,1.0,1379|1799
14756,20374,1661,4804,23,2,0.6667,1379|1799
14757,1810,1663,95,5,2,0.6667,1379|1799
14757,12034,1663,802,6,3,1.0,1379|1799|1940
14757,14262,1663,1492,7,3,0.75,1379|1799|1940
14757,14267,1663,1494,5,3,1.0,1379|1799|1940
14757,14490,1663,1571,29,2,0.6667,1379|1799
14757,16973,1663,2670,6,3,1.0,1379|1799|1940
14757,20374,1663,4804,8,3,1.0,1379|1799|1940
14767,1810,1664,95,18,2,1.0,1379|1799
14767,11677,1664,728,13,2,0.6667,1379|1799
14767,12034,1664,802,19,2,0.6667,1379|1799
14767,13203,1664,1184,7,2,0.5,1379|1799
14767,14224,1664,1489,11,2,0.6667,1379|1799
14767,14231,1664,1490,3,2,0.6667,1379|1799
14767,14262,1664,1492,20,2,0.5,1379|1799
14767,14267,1664,1494,18,2,0.6667,1379|1799
14767,14321,1664,1496,2,2,0.6667,1379|1799
14767,14374,1664,1515,11,2,0.6667,1379|1799
14767,14490,1664,1571,42,2,1.0,1379|1799
14767,14757,1664,1663,13,2,0.6667,1379|1799
14767,16973,1664,2670,19,2,0.6667,1379|1799
14767,17707,1664,3058,1,2,0.6667,1379|1799
14767,18605,1664,3485,12,2,0.6667,1379|1799
14767,20335,1664,4757,6,2,1.0,1379|1799
14767,20374,1664,4804,21,2,0.6667,1379|1799
14872,1810,1720,95,26,2,0.6667,1379|1799
14872,6251,1720,232,2,3,1.0,1379|1799|1940
14872,11677,1720,728,21,3,1.0,1379|1799|1940
14872,12034,1720,802,27,3,1.0,1379|1799|1940
14872,13203,1720,1184,15,3,0.75,1379|1799|1940
14872,14214,1720,1488,7,2,0.6667,1379|1799
14872,14224,1720,1489,19,3,1.0,1379|1799|1940
14872,14231,1720,1490,11,3,1.0,1379|1799|1940
14872,14262,1720,1492,28,3,0.75,1379|1799|1940
14872,14267,1720,1494,26,3,1.0,1379|1799|1940
14872,14275,1720,1495,15,2,0.6667,1379|1940
14872,14321,1720,1496,10,3,1.0,1379|1799|1940
14872,14328,1720,1497,3,2,0.6667,1379|1940
14872,14329,1720,1498,1,3,1.0,1379|1799|1940
14872,14374,1720,1515,19,3,1.0,1379|1799|1940
14872,14439,1720,1551,11,2,0.6667,1379|1940
14872,14490,1720,1571,50,2,0.6667,1379|1799
14872,14756,1720,1661,6,2,0.6667,1379|1799
14872,14757,1720,1663,21,3,1.0,1379|1799|1940
14872,14767,1720,1664,8,2,0.6667,1379|1799
14872,15620,1720,2047,8,3,1.0,1379|1799|1940
14872,16940,1720,2637,21,2,0.6667,1379|1940
14872,16970,1720,2666,1,3,1.0,1379|1799|1940
14872,16973,1720,2670,27,3,1.0,1379|1799|1940
14872,17107,1720,2734,1,3,0.75,1379|1799|1940
14872,17495,1720,2978,4,2,0.6667,1379|1799
14872,17707,1720,3058,9,3,1.0,1379|1799|1940
14872,18605,1720,3485,20,3,1.0,1379|1799|1940
14872,19194,1720,3952,5,3,1.0,1379|1799|1940
14872,19240,1720,3993,4,2,0.6667,1379|1940
14872,20334,1720,4756,3,2,0.6667,1379|1799
14872,20335,1720,4757,14,2,0.6667,1379|1799
14872,20372,1720,4800,8,2,0.6667,1379|1799
14872,20374,1720,4804,29,3,1.0,1379|1799|1940
14875,1810,1721,95,26,2,0.6667,1379|1799
14875,6251,1721,232,2,3,1.0,1379|1799|1940
14875,11677,1721,728,21,3,1.0,1379|1799|1940
14875,12034,1721,802,27,3,1.0,1379|1799|1940
14875,13203,1721,1184,15,3,0.75,1379|1799|1940
14875,14214,1721,1488,7,2,0.6667,1379|1799
14875,14224,1721,1489,19,3,1.0,1379|1799|1940
14875,14231,1721,1490,11,3,1.0,1379|1799|1940
14875,14262,1721,1492,28,3,0.75,1379|1799|1940
14875,14267,1721,1494,26,3,1.0,1379|1799|1940
14875,14275,1721,1495,15,2,0.6667,1379|1940
14875,14321,1721,1496,10,3,1.0,1379|1799|1940
14875,14328,1721,1497,3,2,0.6667,1379|1940
14875,14329,1721,1498,1,3,1.0,1379|1799|1940
14875,14374,1721,1515,19,3,1.0,1379|1799|1940
14875,14439,1721,1551,11,2,0.6667,1379|1940
14875,14490,1721,1571,50,2,0.6667,1379|1799
14875,14756,1721,1661,6,2,0.6667,1379|1799
14875,14757,1721,1663,21,3,1.0,1379|1799|1940
14875,14767,1721,1664,8,2,0.6667,1379|1799
14875,15620,1721,2047,8,3,1.0,1379|1799|1940
14875,16940,1721,2637,21,2,0.6667,1379|1940
14875,16970,1721,2666,1,3,1.0,1379|1799|1940
14875,16973,1721,2670,27,3,1.0,1379|1799|1940
14875,17107,1721,2734,1,3,0.75,1379|1799|1940
14875,17495,1721,2978,4,2,0.6667,1379|1799
14875,17707,1721,3058,9,3,1.0,1379|1799|1940
14875,18605,1721,3485,20,3,1.0,1379|1799|1940
14875,19194,1721,3952,5,3,1.0,1379|1799|1940
14875,19240,1721,3993,4,2,0.6667,1379|1940
14875,20334,1721,4756,3,2,0.6667,1379|1799
14875,20335,1721,4757,14,2,0.6667,1379|1799
14875,20372,1721,4800,8,2,0.6667,1379|1799
14875,20374,1721,4804,29,3,1.0,1379|1799|1940
15620,1810,2047,95,18,2,0.6667,1379|1799
15620,11677,2047,728,13,3,1.0,1379|1799|1940
15620,12034,2047,802,19,3,1.0,1379|1799|1940
15620,13203,2047,1184,7,3,0.75,1379|1799|1940
15620,14224,2047,1489,11,3,1.0,1379|1799|1940
15620,14231,2047,1490,3,3,1.0,1379|1799|1940
15620,14262,2047,1492,20,3,0.75,1379|1799|1940
15620,14267,2047,1494,18,3,1.0,1379|1799|1940
15620,14275,2047,1495,7,2,0.6667,1379|1940
15620,14321,2047,1496,2,3,1.0,1379|1799|1940
15620,14374,2047,1515,11,3,1.0,1379|1799|1940
15620,14439,2047,1551,3,2,0.6667,1379|1940
15620,14490,2047,1571,42,2,0.6667,1379|1799
15620,14757,2047,1663,13,3,1.0,1379|1799|1940
15620,16940,2047,2637,13,2,0.6667,1379|1940
15620,16973,2047,2670,19,3,1.0,1379|1799|1940
15620,17707,2047,3058,1,3,1.0,1379|1799|1940
15620,18605,2047,3485,12,3,1.0,1379|1799|1940
15620,20335,2047,4757,6,2,0.6667,1379|1799
15620,20374,2047,4804,21,3,1.0,1379|1799|1940
15815,1796,2091,93,20,3,1.0,1379|1799|1940
15815,1799,2091,94,19,3,1.0,1379|1799|1940
15815,1810,2091,95,47,2,0.6667,1379|1799
15815,2602,2091,96,15,3,0.75,1379|1799|1940
15815,6251,2091,232,23,3,1.0,1379|1799|1940
15815,11408,2091,690,7,3,1.0,1379|1799|1940
15815,11677,2091,728,42,3,1.0,1379|1799|1940
15815,12034,2091,802,48,3,1.0,1379|1799|1940
15815,12113,2091,834,6,2,0.6667,1379|1940
15815,13203,2091,1184,36,3,0.75,1379|1799|1940
15815,13306,2091,1206,7,2,0.6667,1379|1799
15815,14214,2091,1488,28,2,0.6667,1379|1799
15815,14224,2091,1489,40,3,1.0,1379|1799|1940
15815,14231,2091,1490,32,3,1.0,1379|1799|1940
15815,14262,2091,1492,49,3,0.75,1379|1799|1940
15815,14267,2091,1494,47,3,1.0,1379|1799|1940
15815,14275,2091,1495,36,2,0.6667,1379|1940
15815,14321,2091,1496,31,3,1.0,1379|1799|1940
15815,14328,2091,1497,24,2,0.6667,1379|1940
15815,14329,2091,1498,22,3,1.0,1379|1799|1940
15815,14374,2091,1515,40,3,1.0,1379|1799|1940
15815,14439,2091,1551,32,2,0.6667,1379|1940
15815,14490,2091,1571,71,2,0.6667,1379|1799
15815,14756,2091,1661,27,2,0.6667,1379|1799
15815,14757,2091,1663,42,3,1.0,1379|1799|1940
15815,14767,2091,1664,29,2,0.6667,1379|1799
15815,14872,2091,1720,21,3,1.0,1379|1799|1940
15815,14875,2091,1721,21,3,1.0,1379|1799|1940
15815,15620,2091,2047,29,3,1.0,1379|1799|1940
15815,16047,2091,2192,8,3,1.0,1379|1799|1940
15815,16940,2091,2637,42,2,0.6667,1379|1940
15815,16970,2091,2666,22,3,1.0,1379|1799|1940
15815,16973,2091,2670,48,3,1.0,1379|1799|1940
15815,17107,2091,2734,22,3,0.75,1379|1799|1940
15815,17495,2091,2978,25,2,0.6667,1379|1799
15815,17528,2091,3005,10,2,0.6667,1379|1940
15815,17707,2091,3058,30,3,1.0,1379|1799|1940
15815,18330,2091,3383,14,3,1.0,1379|1799|1940
15815,18605,2091,3485,41,3,1.0,1379|1799|1940
15815,18793,2091,3610,17,3,1.0,1379|1799|1940
15815,18802,2091,3619,7,3,1.0,1379|1799|1940
15815,19194,2091,3952,26,3,1.0,1379|1799|1940
15815,19240,2091,3993,25,2,0.6667,1379|1940
15815,19304,2091,4049,18,2,0.6667,1379|1799
15815,19850,2091,4351,17,3,1.0,1379|1799|1940
15815,20334,2091,4756,24,2,0.6667,1379|1799
15815,20335,2091,4757,35,2,0.6667,1379|1799
15815,20372,2091,4800,29,2,0.6667,1379|1799
15815,20374,2091,4804,50,3,1.0,1379|1799|1940
15815,20922,2091,5242,14,3,1.0,1379|1799|1940
15815,21011,2091,5321,7,3,1.0,1379|1799|1940
15815,21126,2091,5411,17,3,1.0,1379|1799|1940
15815,21547,2091,5806,7,3,1.0,1379|1799|1940
15815,22170,2091,6390,8,3,1.0,1379|1799|1940
15815,22172,2091,6391,13,2,0.6667,1379|1799
16013,1796,2174,93,23,2,0.6667,1379|1940
16013,1799,2174,94,22,2,0.6667,1379|1940
16013,2602,2174,96,18,2,0.5,1379|1940
16013,6251,2174,232,26,2,0.6667,1379|1940
16013,11408,2174,690,10,2,0.6667,1379|1940
16013,11677,2174,728,45,2,0.6667,1379|1940
16013,12034,2174,802,51,2,0.6667,1379|1940
16013,12113,2174,834,9,2,1.0,1379|1940
16013,13203,2174,1184,39,2,0.5,1379|1940
16013,14224,2174,1489,43,2,0.6667,1379|1940
16013,14231,2174,1490,35,2,0.6667,1379|1940
16013,14262,2174,1492,52,2,0.5,1379|1940
16013,14267,2174,1494,50,2,0.6667,1379|1940
16013,14275,2174,1495,39,2,1.0,1379|1940
16013,14321,2174,1496,34,2,0.6667,1379|1940
16013,14328,2174,1497,27,2,1.0,1379|1940
16013,14329,2174,1498,25,2,0.6667,1379|1940
16013,14374,2174,1515,43,2,0.6667,1379|1940
16013,14439,2174,1551,35,2,1.0,1379|1940
16013,14757,2174,1663,45,2,0.6667,1379|1940
16013,14872,2174,1720,24,2,0.6667,1379|1940
16013,14875,2174,1721,24,2,0.6667,1379|1940
16013,15620,2174,2047,32,2,0.6667,1379|1940
16013,15815,2174,2091,3,2,0.6667,1379|1940
16013,16047,2174,2192,11,2,0.6667,1379|1940
16013,16940,2174,2637,45,2,1.0,1379|1940
16013,16970,2174,2666,25,2,0.6667,1379|1940
16013,16973,2174,2670,51,2,0.6667,1379|1940
16013,17107,2174,2734,25,2,0.5,1379|1940
16013,17528,2174,3005,13,2,1.0,1379|1940
16013,17707,2174,3058,33,2,0.6667,1379|1940
16013,18330,2174,3383,17,2,0.6667,1379|1940
16013,18605,2174,3485,44,2,0.6667,1379|1940
16013,18793,2174,3610,20,2,0.6667,1379|1940
16013,18802,2174,3619,10,2,0.6667,1379|1940
16013,19194,2174,3952,29,2,0.6667,1379|1940
16013,19240,2174,3993,28,2,1.0,1379|1940
16013,19850,2174,4351,20,2,0.6667,1379|1940
16013,20374,2174,4804,53,2,0.6667,1379|1940
16013,20922,2174,5242,17,2,0.6667,1379|1940
16013,21011,2174,5321,10,2,0.6667,1379|1940
16013,21126,2174,5411,20,2,0.6667,1379|1940
16013,21547,2174,5806,10,2,0.6667,1379|1940
16013,22170,2174,6390,11,2,0.6667,1379|1940
16047,1796,2192,93,12,3,1.0,1379|1799|1940
16047,1799,2192,94,11,3,1.0,1379|1799|1940
16047,1810,2192,95,39,2,0.6667,1379|1799
16047,2602,2192,96,7,3,0.75,1379|1799|1940
16047,6251,2192,232,15,3,1.0,1379|1799|1940
16047,11677,2192,728,34,3,1.0,1379|1799|1940
16047,12034,2192,802,40,3,1.0,1379|1799|1940
16047,13203,2192,1184,28,3,0.75,1379|1799|1940
16047,14214,2192,1488,20,2,0.6667,1379|1799
16047,14224,2192,1489,32,3,1.0,1379|1799|1940
16047,14231,2192,1490,24,3,1.0,1379|1799|1940
16047,14262,2192,1492,41,3,0.75,1379|1799|1940
16047,14267,2192,1494,39,3,1.0,1379|1799|1940
16047,14275,2192,1495,28,2,0.6667,1379|1940
16047,14321,2192,1496,23,3,1.0,1379|1799|1940
16047,14328,2192,1497,16,2,0.6667,1379|1940
16047,14329,2192,1498,14,3,1.0,1379|1799|1940
16047,14374,2192,1515,32,3,1.0,1379|1799|1940
16047,14439,2192,1551,24,2,0.6667,1379|1940
16047,14490,2192,1571,63,2,0.6667,1379|1799
16047,14756,2192,1661,19,2,0.6667,1379|1799
16047,14757,2192,1663,34,3,1.0,1379|1799|1940
16047,14767,2192,1664,21,2,0.6667,1379|1799
16047,14872,2192,1720,13,3,1.0,1379|1799|1940
16047,14875,2192,1721,13,3,1.0,1379|1799|1940
16047,15620,2192,2047,21,3,1.0,1379|1799|1940
16047,16940,2192,2637,34,2,0.6667,1379|1940
16047,16970,2192,2666,14,3,1.0,1379|1799|1940
16047,16973,2192,2670,40,3,1.0,1379|1799|1940
16047,17107,2192,2734,14,3,0.75,1379|1799|1940
16047,17495,2192,2978,17,2,0.6667,1379|1799
16047,17528,2192,3005,2,2,0.6667,1379|1940
16047,17707,2192,3058,22,3,1.0,1379|1799|1940
16047,18330,2192,3383,6,3,1.0,1379|1799|1940
16047,18605,2192,3485,33,3,1.0,1379|1799|1940
16047,18793,2192,3610,9,3,1.0,1379|1799|1940
16047,19194,2192,3952,18,3,1.0,1379|1799|1940
16047,19240,2192,3993,17,2,0.6667,1379|1940
16047,19304,2192,4049,10,2,0.6667,1379|1799
16047,19850,2192,4351,9,3,1.0,1379|1799|1940
16047,20334,2192,4756,16,2,0.6667,1379|1799
16047,20335,2192,4757,27,2,0.6667,1379|1799
16047,20372,2192,4800,21,2,0.6667,1379|1799
16047,20374,2192,4804,42,3,1.0,1379|1799|1940
16047,20922,2192,5242,6,3,1.0,1379|1799|1940
16047,21126,2192,5411,9,3,1.0,1379|1799|1940
16047,22172,2192,6391,5,2,0.6667,1379|1799
16058,1796,2197,93,26,2,0.6667,1379|1940
16058,1799,2197,94,25,2,0.6667,1379|1940
16058,2602,2197,96,21,2,0.5,1379|1940
16058,6251,2197,232,29,2,0.6667,1379|1940
16058,11408,2197,690,13,2,0.6667,1379|1940
16058,11677,2197,728,48,2,0.6667,1379|1940
16058,12034,2197,802,54,2,0.6667,1379|1940
16058,12113,2197,834,12,2,1.0,1379|1940
16058,13203,2197,1184,42,2,0.5,1379|1940
16058,14224,2197,1489,46,2,0.6667,1379|1940
16058,14231,2197,1490,38,2,0.6667,1379|1940
16058,14262,2197,1492,55,2,0.5,1379|1940
16058,14267,2197,1494,53,2,0.6667,1379|1940
16058,14275,2197,1495,42,2,1.0,1379|1940
16058,14321,2197,1496,37,2,0.6667,1379|1940
16058,14328,2197,1497,30,2,1.0,1379|1940
16058,14329,2197,1498,28,2,0.6667,1379|1940
16058,14374,2197,1515,46,2,0.6667,1379|1940
16058,14439,2197,1551,38,2,1.0,1379|1940
16058,14757,2197,1663,48,2,0.6667,1379|1940
16058,14872,2197,1720,27,2,0.6667,1379|1940
16058,14875,2197,1721,27,2,0.6667,1379|1940
16058,15620,2197,2047,35,2,0.6667,1379|1940
16058,15815,2197,2091,6,2,0.6667,1379|1940
16058,16013,2197,2174,3,2,1.0,1379|1940
16058,16047,2197,2192,14,2,0.6667,1379|1940
16058,16940,2197,2637,48,2,1.0,1379|1940
16058,16970,2197,2666,28,2,0.6667,1379|1940
16058,16973,2197,2670,54,2,0.6667,1379|1940
16058,17107,2197,2734,28,2,0.5,1379|1940
16058,17528,2197,3005,16,2,1.0,1379|1940
16058,17707,2197,3058,36,2,0.6667,1379|1940
16058,18330,2197,3383,20,2,0.6667,1379|1940
16058,18605,2197,3485,47,2,0.6667,1379|1940
16058,18793,2197,3610,23,2,0.6667,1379|1940
16058,18802,2197,3619,13,2,0.6667,1379|1940
16058,19194,2197,3952,32,2,0.6667,1379|1940
16058,19240,2197,3993,31,2,1.0,1379|1940
16058,19850,2197,4351,23,2,0.6667,1379|1940
16058,20183,2197,4654,2,2,0.6667,1379|1940
16058,20374,2197,4804,56,2,0.6667,1379|1940
16058,20518,2197,4929,2,2,1.0,1379|1940
16058,20922,2197,5242,20,2,0.6667,1379|1940
16058,21011,2197,5321,13,2,0.6667,1379|1940
16058,21126,2197,5411,23,2,0.6667,1379|1940
16058,21547,2197,5806,13,2,0.6667,1379|1940
16058,22170,2197,6390,14,2,0.6667,1379|1940
16493,1796,2371,93,38,3,1.0,1379|1799|1940
16493,1799,2371,94,37,3,1.0,1379|1799|1940
16493,1810,2371,95,65,2,0.6667,1379|1799
16493,2602,2371,96,33,3,0.75,1379|1799|1940
16493,6251,2371,232,41,3,1.0,1379|1799|1940
16493,8587,2371,441,11,3,1.0,1379|1799|1940
16493,11408,2371,690,25,3,1.0,1379|1799|1940
16493,11677,2371,728,60,3,1.0,1379|1799|1940
16493,12034,2371,802,66,3,1.0,1379|1799|1940
16493,12113,2371,834,24,2,0.6667,1379|1940
16493,13203,2371,1184,54,3,0.75,1379|1799|1940
16493,13306,2371,1206,25,2,0.6667,1379|1799
16493,14214,2371,1488,46,2,0.6667,1379|1799
16493,14224,2371,1489,58,3,1.0,1379|1799|1940
16493,14231,2371,1490,50,3,1.0,1379|1799|1940
16493,14262,2371,1492,67,3,0.75,1379|1799|1940
16493,14267,2371,1494,65,3,1.0,1379|1799|1940
16493,14275,2371,1495,54,2,0.6667,1379|1940
16493,14321,2371,1496,49,3,1.0,1379|1799|1940
16493,14328,2371,1497,42,2,0.6667,1379|1940
16493,14329,2371,1498,40,3,1.0,1379|1799|1940
16493,14374,2371,1515,58,3,1.0,1379|1799|1940
16493,14439,2371,1551,50,2,0.6667,1379|1940
16493,14490,2371,1571,89,2,0.6667,1379|1799
16493,14756,2371,1661,45,2,0.6667,1379|1799
16493,14757,2371,1663,60,3,1.0,1379|1799|1940
16493,14767,2371,1664,47,2,0.6667,1379|1799
16493,14872,2371,1720,39,3,1.0,1379|1799|1940
16493,14875,2371,1721,39,3,1.0,1379|1799|1940
16493,15620,2371,2047,47,3,1.0,1379|1799|1940
16493,15815,2371,2091,18,3,1.0,1379|1799|1940
16493,16013,2371,2174,15,2,0.6667,1379|1940
16493,16047,2371,2192,26,3,1.0,1379|1799|1940
16493,16058,2371,2197,12,2,0.6667,1379|1940
16493,16940,2371,2637,60,2,0.6667,1379|1940
16493,16970,2371,2666,40,3,1.0,1379|1799|1940
16493,16973,2371,2670,66,3,1.0,1379|1799|1940
16493,17107,2371,2734,40,3,0.75,1379|1799|1940
16493,17495,2371,2978,43,2,0.6667,1379|1799
16493,17528,2371,3005,28,2,0.6667,1379|1940
16493,17707,2371,3058,48,3,1.0,1379|1799|1940
16493,17745,2371,3074,3,2,0.6667,1379|1940
16493,17911,2371,3177,6,3,1.0,1379|1799|1940
16493,17915,2371,3179,6,3,1.0,1379|1799|1940
16493,18330,2371,3383,32,3,1.0,1379|1799|1940
16493,18362,2371,3394,3,3,1.0,1379|1799|1940
16493,18605,2371,3485,59,3,1.0,1379|1799|1940
16493,18641,2371,3509,6,3,1.0,1379|1799|1940
16493,18772,2371,3598,1,3,1.0,1379|1799|1940
16493,18793,2371,3610,35,3,1.0,1379|1799|1940
16493,18802,2371,3619,25,3,1.0,1379|1799|1940
16493,19194,2371,3952,44,3,1.0,1379|1799|1940
16493,19240,2371,3993,43,2,0.6667,1379|1940
16493,19304,2371,4049,36,2,0.6667,1379|1799
16493,19850,2371,4351,35,3,1.0,1379|1799|1940
16493,19881,2371,4391,3,2,0.6667,1379|1940
16493,20183,2371,4654,14,3,1.0,1379|1799|1940
16493,20190,2371,4666,6,3,1.0,1379|1799|1940
16493,20271,2371,4687,1,3,1.0,1379|1799|1940
16493,20334,2371,4756,42,2,0.6667,1379|1799
16493,20335,2371,4757,53,2,0.6667,1379|1799
16493,20372,2371,4800,47,2,0.6667,1379|1799
16493,20374,2371,4804,68,3,1.0,1379|1799|1940
16493,20378,2371,4805,11,2,0.6667,1379|1940
16493,20477,2371,4917,1,2,0.6667,1379|1940
16493,20518,2371,4929,14,2,0.6667,1379|1940
16493,20839,2371,5162,2,2,0.6667,1379|1940
16493,20922,2371,5242,32,3,1.0,1379|1799|1940
16493,21011,2371,5321,25,3,1.0,1379|1799|1940
16493,21126,2371,5411,35,3,1.0,1379|1799|1940
16493,21286,2371,5538,1,2,0.6667,1379|1940
16493,21547,2371,5806,25,3,1.0,1379|1799|1940
16493,21911,2371,6160,1,2,0.6667,1379|1940
16493,21929,2371,6176,11,2,0.6667,1379|1940
16493,22170,2371,6390,26,3,1.0,1379|1799|1940
16493,22172,2371,6391,31,2,0.6667,1379|1799
16493,22216,2371,6421,1,3,1.0,1379|1799|1940
16493,25705,2371,10299,11,3,1.0,1379|1799|1940
16493,29465,2371,17034,1,3,1.0,1379|1799|1940
16940,12034,2637,802,6,2,0.6667,1379|1940
16940,14262,2637,1492,7,2,0.5,1379|1940
16940,14267,2637,1494,5,2,0.6667,1379|1940
16940,16973,2637,2670,6,2,0.6667,1379|1940
16940,20374,2637,4804,8,2,0.6667,1379|1940
16970,1810,2666,95,25,2,0.6667,1379|1799
16970,6251,2666,232,1,3,1.0,1379|1799|1940
16970,11677,2666,728,20,3,1.0,1379|1799|1940
16970,12034,2666,802,26,3,1.0,1379|1799|1940
16970,13203,2666,1184,14,3,0.75,1379|1799|1940
16970,14214,2666,1488,6,2,0.6667,1379|1799
16970,14224,2666,1489,18,3,1.0,1379|1799|1940
16970,14231,2666,1490,10,3,1.0,1379|1799|1940
16970,14262,2666,1492,27,3,0.75,1379|1799|1940
16970,14267,2666,1494,25,3,1.0,1379|1799|1940
16970,14275,2666,1495,14,2,0.6667,1379|1940
16970,14321,2666,1496,9,3,1.0,1379|1799|1940
16970,14328,2666,1497,2,2,0.6667,1379|1940
16970,14374,2666,1515,18,3,1.0,1379|1799|1940
16970,14439,2666,1551,10,2,0.6667,1379|1940
16970,14490,2666,1571,49,2,0.6667,1379|1799
16970,14756,2666,1661,5,2,0.6667,1379|1799
16970,14757,2666,1663,20,3,1.0,1379|1799|1940
16970,14767,2666,1664,7,2,0.6667,1379|1799
16970,15620,2666,2047,7,3,1.0,1379|1799|1940
16970,16940,2666,2637,20,2,0.6667,1379|1940
16970,16973,2666,2670,26,3,1.0,1379|1799|1940
16970,17495,2666,2978,3,2,0.6667,1379|1799
16970,17707,2666,3058,8,3,1.0,1379|1799|1940
16970,18605,2666,3485,19,3,1.0,1379|1799|1940
16970,19194,2666,3952,4,3,1.0,1379|1799|1940
16970,19240,2666,3993,3,2,0.6667,1379|1940
16970,20334,2666,4756,2,2,0.6667,1379|1799
16970,20335,2666,4757,13,2,0.6667,1379|1799
16970,20372,2666,4800,7,2,0.6667,1379|1799
16970,20374,2666,4804,28,3,1.0,1379|1799|1940
16973,14262,2670,1492,1,3,0.75,1379|1799|1940
16973,14490,2670,1571,23,2,0.6667,1379|1799
16973,20374,2670,4804,2,3,1.0,1379|1799|1940
17107,1810,2734,95,25,2,0.5,1379|1799
17107,6251,2734,232,1,3,0.75,1379|1799|1940
17107,11677,2734,728,20,3,0.75,1379|1799|1940
17107,12034,2734,802,26,3,0.75,1379|1799|1940
17107,13203,2734,1184,14,4,1.0,1379|1799|1940|3541
17107,14214,2734,1488,6,2,0.5,1379|1799
17107,14224,2734,1489,18,3,0.75,1379|1799|1940
17107,14231,2734,1490,10,3,0.75,1379|1799|1940
17107,14262,2734,1492,27,4,1.0,1379|1799|1940|3541
17107,14267,2734,1494,25,3,0.75,1379|1799|1940
17107,14275,2734,1495,14,2,0.5,1379|1940
17107,14321,2734,1496,9,3,0.75,1379|1799|1940
17107,14328,2734,1497,2,2,0.5,1379|1940
17107,14374,2734,1515,18,3,0.75,1379|1799|1940
17107,14439,2734,1551,10,2,0.5,1379|1940
17107,14490,2734,1571,49,2,0.5,1379|1799
17107,14756,2734,1661,5,2,0.5,1379|1799
17107,14757,2734,1663,20,3,0.75,1379|1799|1940
17107,14767,2734,1664,7,2,0.5,1379|1799
17107,15620,2734,2047,7,3,0.75,1379|1799|1940
17107,16940,2734,2637,20,2,0.5,1379|1940
17107,16973,2734,2670,26,3,0.75,1379|1799|1940
17107,17495,2734,2978,3,2,0.5,1379|1799
17107,17707,2734,3058,8,3,0.75,1379|1799|1940
17107,18605,2734,3485,19,3,0.75,1379|1799|1940
17107,19194,2734,3952,4,3,0.75,1379|1799|1940
17107,19240,2734,3993,3,2,0.5,1379|1940
17107,20334,2734,4756,2,2,0.5,1379|1799
17107,20335,2734,4757,13,2,0.5,1379|1799
17107,20372,2734,4800,7,2,0.5,1379|1799
17107,20374,2734,4804,28,3,0.75,1379|1799|1940
17495,1810,2978,95,22,2,1.0,1379|1799
17495,11677,2978,728,17,2,0.6667,1379|1799
17495,12034,2978,802,23,2,0.6667,1379|1799
17495,13203,2978,1184,11,2,0.5,1379|1799
17495,14214,2978,1488,3,2,1.0,1379|1799
17495,14224,2978,1489,15,2,0.6667,1379|1799
17495,14231,2978,1490,7,2,0.6667,1379|1799
17495,14262,2978,1492,24,2,0.5,1379|1799
17495,14267,2978,1494,22,2,0.6667,1379|1799
17495,14321,2978,1496,6,2,0.6667,1379|1799
17495,14374,2978,1515,15,2,0.6667,1379|1799
17495,14490,2978,1571,46,2,1.0,1379|1799
17495,14756,2978,1661,2,2,1.0,1379|1799
17495,14757,2978,1663,17,2,0.6667,1379|1799
