u1,u2
679,2259
778,2259
2259,5192
6481,6487
6481,6634
4146,6481
2613,6482
1306,6482
225,3935
225,841
225,5258
225,1294
2261,4090
2882,6485
4400,6485
4875,6485
1230,6485
1304,6485
66,2262
2266,3498
465,2266
518,2266
2268,2761
3218,6489
322,2270
120,2270
226,6788
226,2929
226,360
226,687
226,883
6491,6750
697,6491
227,2599
227,611
227,4604
9,227
227,4998
227,1228
227,1295
906,2272
2272,5072
4830,6494
232,2278
2279,2824
843,2280
1335,2280
6497,6830
1335,6497
6499,6733
2674,6500
562,6500
797,2287
2287,4918
76,6503
697,6503
2291,2551
2291,3697
2291,4400
865,2291
1304,2291
6509,6693
1226,6509
4397,6510
2606,6514
2293,2739
4594,6517
379,2294
577,2294
6519,6568
6519,6591
2371,6519
6519,6605
2519,6519
2562,6519
2579,6519
2647,6519
2701,6519
6519,6804
2772,6519
2859,6519
283,6519
2985,6519
2999,6519
296,6519
3167,6519
311,6519
326,6519
3389,6519
3396,6519
3401,6519
3450,6519
3544,6519
3616,6519
3723,6519
378,6519
464,6519
4029,6519
479,6519
4276,6519
4293,6519
562,6519
593,6519
4467,6519
634,6519
672,6519
4587,6519
4594,6519
726,6519
4756,6519
112,6519
4839,6519
856,6519
4894,6519
870,6519
884,6519
5063,6519
967,6519
5075,6519
5091,6519
5323,6519
1182,6519
5362,6519
1230,6519
5397,6519
2672,6523
3137,6523
4040,6523
893,6523
1246,6523
2327,6525
2475,6525
2525,6525
2652,6525
6525,6857
2980,6525
3070,6525
3894,6525
4485,6525
132,6525
5342,6525
142,2300
4734,6532
3453,6534
2304,4750
2307,4009
2308,2333
2308,2359
352,2308
865,2308
2308,4875
917,2308
1057,2308
2310,2429
2310,3660
2310,4015
679,2310
533,6538
5456,6539
6540,6634
4444,6542
30,2525
30,2839
30,164
2312,4446
909,6545
2551,6546
865,6546
6548,6559
6548,6581
3570,6548
2446,6550
2319,2542
277,2319
2319,3715
460,2319
2319,4281
2319,4765
2319,4956
944,2319
2319,5258
1224,2319
1246,2319
3401,6551
3515,6551
4037,6553
650,6553
2321,5402
2475,6555
3250,6556
3273,6556
240,6557
2901,6557
4399,6557
629,6557
1306,2326
5284,6558
2327,2652
424,2327
2328,3064
1288,2328
686,2329
2330,3175
2330,3256
6560,6804
4414,6562
442,2331
2333,3367
640,2333
1025,2333
1108,2333
142,2333
2333,5364
232,235
232,363
232,397
232,1059
2340,6725
6568,6591
6568,6660
3726,6568
3962,6568
4102,6568
4756,6568
2341,3845
2342,4362
1198,2342
6571,6751
5550,6571
947,2343
3746,6572
2344,6784
2344,5360
4141,6578
123,6578
857,6579
5079,6579
2346,3078
2346,3274
2346,4234
66,2346
764,2346
113,2346
2346,5186
2347,2463
1069,2347
2347,5333
3250,6580
5235,6580
158,6580
2350,5395
378,6581
780,6581
1019,6581
1293,6581
6582,6585
4981,6583
2351,2656
1089,2351
2353,3498
2354,2581
2357,3230
593,2357
1025,2357
2359,2931
2359,3964
2359,4131
70,2359
577,2359
2359,4400
743,2359
2362,4348
1202,2362
2363,2944
376,2363
2363,3744
3019,6591
3702,6591
1025,6591
587,2366
1043,2367
233,313
233,634
233,992
2370,4119
94,2370
3609,6592
2384,6593
2429,6593
4774,6593
2614,6594
1025,2371
4282,6596
2475,6597
2652,6597
4368,6597
2377,3936
877,2377
2777,6600
235,2819
235,508
235,957
1012,2380
2382,6784
66,6604
1031,6604
1293,6604
1313,6604
2385,6647
2385,2594
2385,6861
2385,2921
2385,3960
2385,4061
2385,4953
1095,2385
320,2386
2386,3469
828,6605
1273,6605
2387,6760
2388,5544
2389,2996
2389,3737
2389,5004
2390,3405
2390,3971
908,2390
1000,2390
3565,6612
5214,6612
2396,5324
2927,6614
4548,6614
2400,2542
325,2400
451,2400
6616,6786
3886,6616
4300,6616
566,6616
4582,6616
994,6616
5122,6616
1178,6616
1189,6616
5515,6616
5523,6616
2401,5342
2402,2616
2402,2674
501,2402
1025,2402
1325,2402
396,2404
2404,4166
2405,3261
6619,6782
6625,6863
3151,6625
3323,6625
5235,6625
1304,2408
2410,6693
2410,6725
2410,3165
410,2410
2410,3845
2410,3935
2410,4188
702,2410
715,2410
3,2410
778,2410
2410,4956
951,2410
985,2410
1233,2410
2415,4119
2416,4392
2653,6632
3026,6632
3333,6632
3643,6632
4056,6632
4405,6632
649,6632
697,6632
1042,6632
3411,6633
827,6633
805,6636
5181,6636
1304,6636
865,2425
2425,5069
1083,2425
2427,3096
6644,6794
4020,6644
4225,6644
6645,6801
2761,6645
2429,2523
2429,2667
2429,2715
2429,2944
2429,3171
2429,3197
2429,3302
331,2429
378,2429
2429,4536
2429,5240
2429,5299
1273,2429
1294,2429
3570,6647
5049,6647
5065,6647
2435,3298
53,2435
2435,4834
4600,6650
5308,6650
3057,6652
3622,6653
5332,6653
283,6654
697,6654
2443,3163
1313,2443
454,2446
883,2447
3247,6658
967,2453
2455,2652
683,2455
922,2455
2456,3565
2562,6660
3294,6660
3332,6660
3852,6660
4394,6660
4509,6660
979,6660
2459,2738
371,2459
2459,3910
679,2459
865,2459
949,2459
2461,2495
33,2461
144,2461
1216,2461
239,2621
239,2649
239,3135
239,3406
239,3945
239,4175
239,4453
239,840
239,843
239,4869
239,4956
239,5042
239,1052
239,1137
153,239
3788,6662
3787,6664
2464,3233
475,2464
2464,4318
566,2464
896,2464
2464,5361
2465,3056
475,2465
1116,2465
2465,5405
2466,2616
2466,3544
2466,3924
2466,5362
155,2466
3461,6669
751,6669
5047,6669
31,694
2468,3617
240,2593
240,358
240,4060
240,965
240,967
2470,2542
277,2470
2472,6702
2472,2895
378,2472
2472,3947
2473,3207
2473,3888
1163,2473
1246,2473
2475,6675
2475,2797
2475,2883
279,2475
2475,6857
2475,3159
2475,3598
2475,3623
2475,3685
2475,3758
2475,4056
2475,4060
496,2475
2475,4263
2475,4485
683,2475
2475,4656
922,2475
132,2475
1138,2475
2475,5364
289,2476
2477,3849
697,2477
253,2478
2481,4729
988,2481
1359,2481
543,2484
2485,5370
936,2489
242,3615
944,2492
1295,2492
2493,2551
2493,6877
285,2493
2493,3023
497,2493
1184,2493
1178,2494
3144,6675
3498,6675
4399,6675
4875,6675
4918,6675
5344,6675
2496,4119
1185,2496
2497,3429
3043,6680
3560,6680
3805,6680
4944,6680
2542,6681
1246,6681
3711,6683
462,6683
2503,4199
2506,4956
2506,5258
2508,6795
3805,6686
2512,2517
2512,3200
1246,2512
2513,2638
2521,3535
6691,6692
3523,6691
4114,6691
4161,6691
4262,6691
697,6691
2522,3513
1178,2522
467,2524
742,2524
2524,5366
144,2525
2527,4729
2528,3052
1050,2528
2531,3259
2536,3057
3367,6692
640,6692
917,6692
1172,6692
2537,4543
2539,5225
273,6693
281,6693
3465,6693
410,6693
4188,6693
144,6693
1206,6693
1224,6693
2542,2739
2542,6877
2542,3043
2542,3200
2542,3430
2542,3515
2542,3680
2542,3696
2542,3755
442,2542
2542,3906
2542,4040
76,2542
591,2542
2542,4424
705,2542
97,2542
824,2542
936,2542
1080,2542
1214,2542
1246,2542
2543,3860
442,2543
2543,4676
819,2543
2543,4962
2911,6697
2545,3139
247,2882
247,3256
247,325
247,508
247,4342
247,5040
247,1185
290,2551
579,2551
778,2551
994,2551
2551,5186
1306,2551
2558,2892
2558,3081
2558,3498
2558,3803
2558,3880
2558,4430
2558,4453
697,2558
2558,4911
2559,2985
2560,2761
2560,3805
2560,4944
2562,6804
2562,3294
856,2562
378,6702
410,2565
2565,4300
690,2565
697,2565
708,2565
1211,2565
2566,4911
4842,6703
325,6710
4127,6710
2575,4399
1306,2575
2576,6784
378,2577
543,2577
697,2577
2577,4628
1025,2579
2580,2606
249,1219
889,2581
2583,2801
251,2738
37,251
251,325
251,336
251,3523
251,3546
251,356
251,442
251,478
251,561
251,577
251,648
251,4587
97,251
251,4729
251,965
251,1224
251,1307
2883,6714
3628,6714
683,6714
5459,6714
726,6715
5326,6715
1107,2587
2588,4091
6719,6810
2590,2929
842,2590
2591,3527
252,5509
908,2593
4708,6723
3905,6724
3246,6725
3919,6725
56,6725
697,6725
5103,6725
5537,6725
1059,2598
2599,4074
697,2601
430,6734
4496,6734
4875,6735
2605,2761
2605,3805
1304,2605
2606,3182
2606,3735
408,2606
2606,4105
2606,4324
851,2606
1169,2606
1293,2606
2606,5512
32,132
2610,2620
2611,6847
2611,3657
2611,4884
2616,2775
2616,3450
2616,4029
828,2616
963,2616
1025,2616
2616,5397
98,2618
2986,6740
3515,6743
378,6743
2619,2914
360,2619
2620,2820
2621,3242
697,2621
1211,2621
279,2626
778,2626
2631,3750
2631,3869
822,2631
2631,4963
2631,5292
4668,6747
2634,2978
1338,2636
2637,3165
828,2637
1000,2637
2641,3057
854,2641
1205,2641
2642,6885
2642,3472
2642,4039
290,6750
3377,6750
3857,6750
4122,6750
4413,6750
89,6750
1048,6750
5228,6750
5257,6750
2643,4977
267,2644
325,2644
583,2644
2644,4482
2644,5091
0,291
0,3298
0,512
0,532
0,671
1025,2647
1211,2649
1224,2649
287,2651
279,2652
2652,6874
2652,3159
2652,3685
2652,3766
2652,3799
2652,4056
922,2652
2653,2761
2653,3026
2653,3052
2653,3091
2653,3834
2653,3849
448,2653
2653,4056
555,2653
2653,4656
2656,2682
2656,3300
2656,3561
2656,4453
765,2656
144,2656
5217,6755
2658,3006
89,2658
721,2661
3851,6756
697,2664
992,2664
2664,5151
4063,6757
1302,6757
2665,4225
2721,6758
2764,6760
4349,6760
3250,6761
689,6761
2667,6842
2670,3570
277,2672
2672,4004
1009,2674
1025,2674
2676,5175
714,2678
2678,4926
1080,2678
1301,2680
640,2682
1089,2682
1108,2682
1114,2682
2683,4124
256,833
4009,6768
478,2685
865,2685
2690,2835
2690,4056
2690,4243
76,2690
2690,4368
983,2690
132,2690
257,419
257,974
2691,2820
4532,6774
747,2701
2701,4796
983,2701
410,2702
2704,2926
2704,4491
2705,4632
3106,6775
331,6775
5381,6775
1304,6775
4324,6776
442,6778
5209,6778
697,2711
261,3644
261,442
2714,4300
117,2714
936,2714
520,2715
743,2715
107,2715
263,4550
2717,3156
2717,3392
2718,6804
1335,2718
283,2719
2719,3078
2719,3321
2719,3498
2719,3996
577,2719
2719,4424
867,2719
1000,2719
1025,2719
1075,2719
1340,2719
2720,3188
3692,6783
2721,2883
279,2721
2721,3168
2721,4028
2721,4225
98,2721
1224,2721
1338,2722
2723,3067
929,2723
43,6784
4413,6784
4489,6784
808,2726
264,2733
2727,3693
277,6786
3770,6786
708,2730
856,2730
2734,3804
287,6788
4429,6788
750,6788
144,6788
449,6790
4526,6790
778,6790
815,6790
5437,6790
1294,6790
697,2738
2738,5182
2739,3200
580,2739
97,2739
944,2739
965,2739
2741,3009
2741,3643
2741,4462
2742,4912
1212,2742
3233,6794
4225,6794
742,6794
1216,6794
4426,6797
5365,6797
283,2748
71,2748
2748,4410
611,2748
2748,4530
664,2748
815,2748
2748,4875
1029,2748
4,2748
1143,2748
5,9
2751,4097
2751,4694
2758,3053
2758,4916
2758,5034
266,508
80,266
2761,2802
2761,3563
2761,3779
1304,2761
697,2763
2763,5018
1108,2763
1138,2763
2764,4363
2764,4712
2765,2985
2765,5317
3461,6804
679,6804
5047,6804
5525,6804
2767,5198
2769,2833
2771,3001
2772,4052
326,2775
544,2775
873,2775
5214,6808
34,2780
1293,2780
3037,6816
4040,6816
1246,6816
2786,3242
2795,2981
3498,6821
3638,6821
3871,6821
3921,6821
4400,6821
2797,4485
697,2797
2797,5555
2799,4794
2801,3386
1306,2801
2802,3936
2805,4355
271,2832
271,3070
271,1313
462,2807
53,2810
273,4188
273,1097
917,2815
2816,3574
2816,3686
2816,3811
2816,3990
2816,4363
2816,4712
2816,4970
2817,4229
697,2820
2820,4877
2821,4729
2822,3770
442,2822
778,2822
2823,3598
2918,6830
353,6830
2824,3057
1158,2826
2826,5364
2827,3747
144,2827
2830,5240
2832,4148
2833,4787
2837,4400
2837,4895
2838,2960
2840,3400
2841,4725
275,697
2849,3643
2849,4729
2849,5323
1304,2849
276,279
3205,6841
3766,6841
4308,6841
4485,6841
726,6841
4665,6841
4006,6842
497,6842
940,6842
2858,5150
485,2859
518,2860
2867,5132
413,2869
325,2870
76,2872
2872,4382
2872,5087
277,6863
277,3412
277,3516
277,3770
277,4484
277,4653
277,843
277,4892
277,5185
277,1307
2873,3250
1059,2873
2880,3420
2880,4992
2986,6852
762,6852
2881,3765
2882,3023
2882,3256
2882,3414
2882,3891
2882,4027
2882,4184
742,2882
2882,4797
2882,4956
2883,3936
2883,4368
2883,4485
2883,5342
2883,5555
285,2884
2884,3075
2884,3133
360,2884
2887,4797
2889,4583
449,2892
2892,4604
1114,2892
1161,2894
278,3570
279,302
279,918
279,5103
279,1138
2899,3803
2901,4399
4998,6857
33,3171
33,3770
33,4188
33,4200
33,715
33,830
33,1149
2907,3698
838,2908
4061,6861
4549,6861
1095,6861
1245,6861
2910,4786
854,6862
2912,4223
3166,6863
524,6863
4518,6863
734,6863
100,6863
1004,6863
5235,6863
1313,6863
802,6864
360,2914
2914,4072
2915,3770
2915,4413
89,2915
2915,5105
730,2923
2923,4980
2923,5197
5442,6866
302,2926
117,2926
901,2926
281,4188
281,5292
281,1259
3459,6867
4845,6867
1338,6867
282,714
2929,3643
2929,3693
283,3078
283,3893
283,497
283,697
283,819
283,1108
3712,6870
66,2933
356,2937
2937,4965
442,2938
478,2939
2974,6874
4033,6875
710,6876
828,6876
885,6876
2943,4060
965,2944
1335,2944
285,3008
285,3269
285,3533
285,360
285,3680
285,439
66,285
285,857
285,1011
142,285
286,3319
286,4522
286,4587
286,1019
286,1114
4102,6879
9,288
2951,3027
689,2951
2955,3570
697,2955
2955,5342
2957,3527
2957,5485
893,2958
560,2961
1059,2962
3362,6885
5143,6885
2967,3624
2970,3280
452,2971
317,2973
290,3515
290,3996
290,743
290,5235
291,380
291,4545
2981,3019
2981,3378
2981,5352
2983,3123
1182,6888
2985,2999
2985,4594
1009,2985
2985,5214
2985,5217
2985,5283
2986,4354
631,2986
2987,4969
2991,4611
2994,3849
2994,4202
2994,4295
2995,3096
2995,3300
697,2995
778,2995
2995,4806
2996,3167
2996,3443
2996,4892
2999,3702
2999,4446
2999,4559
34,332
801,3000
112,3000
885,3000
3000,5397
3001,3922
91,3001
3001,5225
1338,3001
3003,5206
3004,3712
3004,4548
3005,3286
3005,3453
3005,4265
821,3005
977,3005
3005,5240
734,3006
76,3008
648,3008
872,3008
917,3008
977,3010
1323,3015
294,3453
294,4998
295,3700
295,584
296,4502
3019,5217
3019,5536
3022,3471
3022,4762
3023,3409
3023,3891
3026,3052
3026,3333
3026,3849
3026,3945
3026,4405
3031,3852
3034,4808
747,3037
3039,3629
407,3039
697,3039
3039,4666
1138,3039
1230,3039
3039,5397
3040,3525
1304,3043
3046,3774
298,603
530,3050
3052,3333
3052,4405
3052,4543
3057,3533
3057,4387
3057,4536
3057,5064
3057,5096
3059,4270
3062,3633
3062,5091
3064,3505
3064,5235
1175,3069
649,3073
3078,3680
412,3078
3078,4155
3078,4400
3078,4410
1011,3078
19,3078
466,3079
449,3081
3081,4911
107,3083
1335,3086
300,1281
3089,3718
383,3089
679,3089
3091,4162
810,3091
3092,4898
109,301
3096,4145
302,3216
302,3979
302,4941
302,4956
302,1124
302,1224
3103,3705
3104,3472
3105,4209
442,3111
3111,5405
3111,5441
3112,3921
473,3117
3124,3300
639,3131
875,3131
951,3131
3133,3617
3134,4009
3134,4196
3138,4443
303,580
303,889
303,1083
3139,3661
3139,3766
3139,4148
3140,4795
697,3142
3152,3548
1116,3152
3156,3995
700,3156
3158,4648
1313,3158
3159,4056
3159,4060
3159,4368
3159,4485
101,3159
3160,4485
3161,3931
734,3163
855,3163
1233,3165
3167,3412
89,3167
843,3167
3167,5105
3168,4263
3168,4487
3168,4595
98,3168
3169,3420
3169,3488
3169,4625
3171,3411
715,3171
998,3171
144,3171
1306,3171
306,1177
113,307
308,4555
35,828
3180,3362
3183,3797
311,356
311,885
311,1197
3185,4275
3186,4029
3188,3996
3188,4119
3195,3509
507,3195
1023,3200
1206,3200
1352,3204
313,3935
313,5225
778,3207
3207,5390
3208,3212
3208,3683
1052,3208
3209,4111
36,457
3211,4400
1228,3211
3212,3298
325,3212
3212,3650
3212,3925
3212,4294
765,3212
883,3212
944,3212
1206,3212
3212,5366
3214,5287
3214,5543
936,3218
640,3220
697,3220
363,3221
317,3880
317,438
317,598
317,4956
318,3398
318,4294
85,318
318,855
705,3225
1201,3226
37,410
37,55
37,612
37,146
37,1246
3227,4630
475,3233
3233,5405
3244,4307
3246,3668
3247,3892
53,3247
3250,3273
3250,4806
320,410
320,442
936,3256
3268,3460
726,3268
3269,4155
856,3269
857,3269
1123,3270
3272,3376
828,3272
3274,4400
3281,3393
321,5502
3286,5103
3289,3770
3289,3816
3290,5143
577,3294
3294,4394
3297,3732
325,3298
106,3298
1023,3298
1097,3298
164,3298
901,3300
1206,3300
323,4410
323,865
646,3308
324,380
324,454
54,324
324,822
324,1206
3317,4202
830,3318
94,3319
3319,4522
3319,4587
1114,3319
3320,5250
813,3321
3325,3634
449,3330
76,3330
3331,4323
1031,3334
1281,3335
697,3342
830,3342
142,3345
3347,3433
3347,3560
89,3353
993,3359
325,3453
325,3511
325,3739
325,3755
325,4294
325,626
325,4522
325,4533
325,679
325,4765
106,325
117,325
325,917
325,5166
325,1141
325,1163
325,1268
161,325
3362,4082
1125,3363
564,3364
326,1025
326,5342
3367,3498
3367,4400
3368,5561
380,3372
3372,4188
328,4209
768,3375
3376,3428
3377,4122
1161,3377
3378,3818
1329,3391
3396,3544
3398,3803
3398,4056
3398,4294
697,3398
965,3400
3401,3498
3401,4488
743,3401
828,3401
3401,5091
331,4037
331,579
331,1304
971,3402
332,3711
332,378
332,4009
332,780
332,870
332,906
332,5044
332,1019
40,367
141,3406
3409,3414
3409,4875
3410,4471
3412,3575
3413,5400
885,3414
967,3414
1059,3419
1089,3419
3420,3488
3420,3686
3420,4992
3423,4884
3424,3669
3424,3762
458,3425
3426,4744
828,3428
1059,3428
1217,3428
41,3747
3430,5515
3433,3894
3435,4354
3436,4231
335,697
3440,3657
3443,5105
3444,4999
3450,3996
529,3450
828,3450
3450,4967
3450,5397
3452,3941
3452,5301
3453,3919
3453,3933
62,3453
63,3453
530,3453
102,3453
778,3453
3453,5049
1059,3453
901,3455
3456,4522
1114,3456
3456,5537
407,3465
449,3465
3465,4604
894,3465
1359,3465
3471,3498
697,3475
1108,3475
1148,3475
1335,3475
3476,3546
3477,3528
936,3477
753,3488
973,3488
452,3493
3493,5085
3493,5409
1264,3493
3496,3871
3498,3698
403,3498
454,3498
3498,3966
3498,3996
472,3498
3498,4249
564,3498
572,3498
600,3498
3498,4489
640,3498
767,3498
3498,5081
3498,5258
3498,5322
1170,3498
1273,3498
161,3498
918,3500
338,357
338,1259
3504,3795
855,3505
1246,3505
812,3507
3509,4662
3509,5317
3513,4175
936,3515
1011,3515
1156,3518
1231,3520
43,164
419,3523
341,4283
82,341
697,3528
3528,5068
3529,5226
3529,5560
360,3533
3534,4272
343,649
343,1178
3544,4132
3544,4467
3544,4839
3544,4971
963,3544
967,3544
1059,3544
1280,3544
708,3546
777,3547
3548,4056
345,379
345,3755
345,1307
345,1358
1001,3551
121,3554
348,854
3561,4522
1114,3561
349,915
114,3562
1015,3562
3563,4135
3566,3679
3569,4976
574,3570
3570,4368
665,3570
3570,5043
132,3570
3570,5258
350,3739
350,1205
3572,4580
399,3575
827,3575
936,3575
1335,3575
3578,4097
10,352
3590,5558
354,942
3596,4480
3599,4018
376,3601
1264,3602
356,577
356,4410
356,708
356,778
356,1304
3606,4670
3612,5044
3615,4396
3619,4095
3619,4751
3622,5332
3623,5162
360,3995
360,4387
360,700
360,1251
3627,5522
3628,4405
3628,5143
370,3629
1023,3629
1143,3629
1344,3629
3633,4926
1185,3633
19,3633
3634,4056
3639,4177
362,4037
3643,3815
3643,5133
89,3644
1211,3644
399,3649
697,3649
742,3649
3649,4918
883,3649
1211,3649
3649,5366
3650,3747
3650,4963
363,3721
363,449
95,363
10,363
363,865
363,5072
363,1059
810,3658
818,3662
45,53
45,5003
662,3667
697,3668
117,3668
3669,4363
3669,4980
3669,5064
3669,5473
1313,3669
3670,3741
94,3670
367,1294
3677,5063
3678,5240
1242,3678
3680,3999
3680,4006
497,3680
3680,4155
3680,4424
763,3680
778,3680
940,3680
3685,4056
3685,4263
3685,4502
98,3685
3685,5342
3686,4455
3687,4368
3690,3869
3690,5238
1167,3690
1169,3690
1232,3690
3693,3817
3693,4528
1157,3693
1335,3695
865,3696
3698,3699
3698,5217
3699,5554
442,3700
561,3700
710,3700
988,3700
1170,3700
1233,3700
1236,3700
370,442
370,561
371,5159
634,3710
1030,3711
1059,3711
1141,3711
3712,4548
3712,4556
3712,4844
1323,3712
3713,3849
3718,3755
410,3718
3718,4546
3718,4629
3718,5447
530,3721
778,3721
1192,3721
152,3721
3723,3737
3723,4102
376,3744
1177,3736
378,3755
378,3916
378,561
76,378
378,4628
378,747
378,870
378,5362
378,1230
46,397
46,508
908,3738
379,462
379,4258
379,4424
379,1099
379,1307
449,3739
603,3739
9,3739
1205,3739
3740,5561
380,3869
69,380
59,381
76,383
3745,5530
3746,4341
53,3747
1107,3747
410,3755
3755,3860
708,3755
799,3755
1059,3755
759,3756
794,3763
3766,4368
3766,4738
886,3766
3766,5566
394,1293
3770,3845
442,3770
3770,4119
3770,4496
3770,4713
765,3770
786,3770
117,3770
3770,5165
132,396
396,5552
697,3772
397,868
3774,4093
3774,4556
1323,3774
398,4009
794,3777
3780,4135
399,4478
399,4728
3783,5206
400,671
401,464
401,4475
142,401
3787,3973
3787,4073
3791,4982
112,404
8,3793
908,3793
965,3793
407,3935
407,4430
89,407
407,852
407,5248
408,1230
132,409
409,1124
410,3821
54,410
410,4294
410,564
410,577
410,697
410,729
110,410
410,4956
410,944
410,5141
410,5166
410,1084
410,1137
410,1268
410,5537
411,562
71,411
411,722
411,794
411,856
412,834
697,3801
449,3803
3803,4941
3803,5068
1304,3805
67,3806
3806,4342
634,3806
3806,4604
1211,3806
413,729
10,414
814,3816
3816,4892
3816,5105
3818,5352
1245,3818
1287,3823
417,4037
689,3826
1151,3826
1285,3826
49,53
419,4161
3831,4670
420,4177
3833,4455
152,3833
82,422
3844,4410
3844,4824
1107,3844
3845,4074
4,3845
425,655
3849,4025
3849,4595
3849,4627
3849,4940
3851,4262
963,3852
3852,5075
426,865
426,1185
428,5235
3859,4552
54,3866
799,3866
822,3869
3869,4963
974,3869
1141,3869
144,3869
3872,5024
3873,5235
10,433
3876,4454
3876,5167
3878,5435
449,3880
564,3880
3880,4430
3880,5103
1059,3880
144,3880
3883,4971
1203,3883
3886,3996
439,769
439,833
3892,3919
441,3924
441,856
3893,4040
3893,4255
3893,5295
1246,3893
1157,3894
3894,5555
3896,4953
3896,5177
3897,3971
442,3971
442,4258
71,442
76,442
442,603
442,4824
442,4911
442,5040
442,965
442,988
442,5226
442,1158
442,1233
3900,4005
3903,4549
1245,3903
3905,5345
3906,5109
95,443
443,5258
3912,5310
3912,5357
1230,3916
877,3918
449,4035
56,449
449,4616
449,750
449,5271
449,1141
3920,3964
988,3920
3924,5362
1135,3930
3931,4252
451,1107
528,3934
53,3935
892,3935
951,3935
3936,4906
3936,5162
3936,5477
454,697
454,758
454,872
454,1294
455,4236
3939,4027
114,3939
132,3943
3945,4056
520,3947
747,3947
1032,3947
1292,3947
52,4179
9,3948
3948,4784
665,3949
3954,5238
513,3955
3955,4242
3955,4937
524,3956
3959,4240
3959,4965
1200,3959
461,758
462,4424
462,947
462,1003
462,1022
462,1311
3960,4607
3964,4729
3964,4958
988,3964
1059,3964
465,5515
534,3971
780,3971
3971,4845
1059,3971
1185,3971
1306,3971
1185,3975
3977,5293
466,4399
1224,3979
561,3980
467,603
140,467
467,1224
3984,5334
1185,3984
474,3991
951,3991
700,3995
3996,4132
544,3996
3996,4839
856,3996
3996,5278
3996,5323
155,3996
3999,4006
472,3999
1258,3999
53,62
53,4430
53,621
53,4956
53,1022
53,5166
53,5170
53,5292
53,1233
472,4006
106,4009
1132,4009
159,4009
1157,4010
472,4150
472,4155
472,679
472,940
472,1011
144,4020
1288,4020
4022,4980
473,964
121,474
474,951
54,718
475,4166
475,566
475,896
475,1083
475,5361
476,609
4029,4839
4029,5278
4029,5362
478,4105
478,769
478,1029
478,5380
478,1359
1264,4033
482,1108
910,4037
1032,4037
1108,4037
4037,5380
1292,4037
1334,4037
4038,5332
484,1092
4040,4294
965,4040
141,4040
1307,4040
56,4424
56,865
56,144
56,1185
56,5537
56,1358
4050,4354
4052,4407
4056,4263
4056,4797
485,865
485,967
4,485
485,1059
485,1185
4060,4485
4060,5162
4060,5342
4060,5364
4060,5368
520,4061
4062,4202
4063,5439
4072,4387
4073,4220
676,4073
4074,4530
488,1039
697,4078
491,4996
491,5004
491,1056
491,1335
936,4087
4088,4377
496,1138
697,4090
4093,4751
1323,4093
1080,4094
4102,4736
497,4150
497,4320
497,4400
865,4105
564,4113
4114,4624
1264,4114
4119,4587
819,4119
4119,4864
4119,5341
4119,5364
1304,4119
1359,4119
4122,4996
1048,4122
1280,4125
4128,4550
80,508
508,865
4131,4220
4132,5069
4132,5362
155,4132
66,4134
512,530
89,512
512,679
512,5258
159,512
4150,4155
513,4163
513,1290
514,887
4155,4320
4155,4400
769,4155
62,4188
62,84
62,729
62,5292
62,1141
4163,4242
63,89
63,662
63,974
518,856
4166,4318
4166,4469
896,4166
1083,4166
4166,5351
4166,5361
4166,5405
520,555
520,1230
520,1300
520,1306
521,988
525,4729
697,4175
10,4175
1157,4175
10,64
64,5068
65,936
528,1060
697,4185
4186,5217
3,4188
4188,5292
149,4188
530,598
530,718
530,848
530,1216
152,530
533,5293
1295,4196
534,747
159,534
1138,4200
154,4206
1243,4209
828,4229
4231,4779
541,637
541,679
541,778
542,828
764,4234
1246,4234
66,605
544,562
544,963
67,1059
67,5258
67,1211
546,697
697,4258
4258,5209
1203,4260
4263,4470
4263,4656
9,70
553,4729
553,5240
553,1353
828,4276
555,4405
85,556
697,4279
626,4281
838,4281
4281,5426
1268,4281
82,4283
4284,5082
4294,4720
1059,4294
4294,5537
4300,5360
4306,4550
4312,5177
4316,4709
561,4530
9,561
561,4835
561,4911
561,1059
566,4318
896,4318
4318,5351
4318,5405
562,747
562,828
562,4824
562,1025
562,5362
562,5380
562,1306
1214,4323
564,778
564,833
564,953
564,1059
564,1069
564,5225
564,5258
564,5302
140,564
564,5333
564,1268
4327,4498
1290,4328
566,896
566,5351
566,5361
566,5405
567,825
567,949
12,4337
778,4337
76,569
569,638
571,1057
572,747
572,1108
73,4410
574,679
577,4587
577,768
577,5197
160,577
578,697
578,769
76,637
76,638
76,4587
76,4797
76,906
76,983
76,1143
76,5362
76,5403
1294,4362
580,778
583,636
583,856
583,1083
584,747
4368,4485
683,4368
98,4368
4368,5555
1264,4375
4385,4555
615,4387
4389,5560
963,4390
1025,4390
4390,5397
111,4392
593,4985
593,963
593,5362
593,5397
601,4399
614,4399
4399,4618
4399,4914
4399,5087
4399,5344
4399,5414
1292,4399
161,4399
4399,5549
640,4400
798,4400
910,4400
953,4400
1080,4400
1172,4400
4400,5344
4400,5364
160,4400
598,4424
598,4533
598,4574
598,778
598,1059
598,1141
598,5351
601,4953
601,1132
603,5333
865,4410
752,4412
4415,4485
4415,5143
4415,5381
8,4424
4424,4574
719,4424
4424,4729
778,4424
4424,4926
936,4424
965,4424
142,4424
4428,4478
719,4429
4429,4985
4430,5334
1206,4430
611,758
611,4764
611,1056
611,1294
611,1358
612,865
615,5096
615,5565
4445,4884
4446,5536
617,865
4450,5258
149,621
4454,5117
4454,5167
623,912
