venue_id,name,category,locality,region,description,poi_idx,latitude,longitude
4a5d6e2ff964a520a2bd1fe3,,Arts & Entertainment>Movie Theater,Los Angeles,CA,,2922,,
4a5e05c3f964a520e8bd1fe3,,Arts & Entertainment>Movie Theater>Multiplex,New York,NY,,2923,,
4a5e077ef964a520ecbd1fe3,,Food>Mexican Restaurant,Chicago,IL,,2924,41.881138,-87.635388
4a5e20a8f964a5200ebe1fe3,,Shop & Service>Department Store,New York,NY,,2925,,
4a5e4c09f964a52055be1fe3,,Shop & Service>Food & Drink Shop>Grocery Store,New York,NY,,2926,40.774383,-73.982862
4a5e4f41f964a52059be1fe3,,Outdoors & Recreation>Park,New York,NY,,2927,40.775854,-73.975255
4a5e6297f964a5207bbe1fe3,,Shop & Service>Food & Drink Shop>Grocery Store,New York,NY,,2928,,
4a5e7510f964a5209dbe1fe3,,Travel & Transport>Train Station,New York,NY,,2929,,
4a5e8ec0f964a520ccbe1fe3,,Arts & Entertainment>Movie Theater,Chicago,IL,,2930,,
4a5e9b4af964a520e4be1fe3,,Food>Coffee Shop,New York,NY,,2931,40.761853,-73.983693
4a5ea491f964a520f3be1fe3,,Shop & Service>Electronics Store,Los Angeles,CA,,2932,,
4a5eb4a9f964a5200ebf1fe3,,Nightlife Spot>Brewery,Los Angeles,CA,,2933,,
4a5eb866f964a52017bf1fe3,,Outdoors & Recreation>Beach,Chicago,IL,,2934,,
4a5f2cb4f964a52041bf1fe3,,Professional & Other Places>Office>Coworking Space,New York,NY,,2935,40.742987,-73.990243
4a5f5a54f964a52071bf1fe3,,Shop & Service>Gym / Fitness Center,New York,NY,,2936,40.70819,-74.00648
4a5f5afef964a52073bf1fe3,,Nightlife Spot>Bar,New York,NY,,2937,40.74354,-73.9537
4a5f5fdff964a52079bf1fe3,,Caf�,New York,NY,,2938,40.76465,-73.916518
4a5f76fbf964a5209ebf1fe3,,Shop & Service>Department Store,Los Angeles,CA,,2939,,
4a5fa03df964a520f1bf1fe3,,Professional & Other Places>Office,Chicago,IL,,2940,41.880938,-87.629977
4a5fa3caf964a520f9bf1fe3,,Nightlife Spot>Bar,New York,NY,,2941,40.753024,-73.996804
4a5fb924f964a52018c01fe3,,Travel & Transport>Airport>Airport Terminal,New York,NY,,2942,,
4a5fc710f964a52032c01fe3,,Shop & Service>Salon / Barbershop,Chicago,IL,,2943,,
4a5fdaccf964a52056c01fe3,,Travel & Transport>Train Station,New York,NY,,2944,,
4a5feae5f964a52084c01fe3,,Food>Seafood Restaurant,Los Angeles,CA,,2945,,
4a5ff02ef964a5208bc01fe3,,Food>Pizza Place,Chicago,IL,,2946,41.878189,-87.635158
4a60365bf964a520bbc01fe3,,Food>Breakfast Spot,Chicago,IL,,2947,,
4a6067a8f964a520c2c01fe3,,Spa / Massage,New York,NY,,2948,,
4a607307f964a520c7c01fe3,,Travel & Transport>Boat or Ferry,New York,NY,,2949,40.714025,-74.015842
4a608a77f964a520d7c01fe3,,Shop & Service>Gym / Fitness Center,Los Angeles,CA,,2950,,
4a60902cf964a520e5c01fe3,,Shop & Service>Gym / Fitness Center>Gym,New York,NY,,2951,40.757037,-73.971487
4a60a6fef964a520f6c01fe3,,Shop & Service>Gym / Fitness Center>Gym Pool,New York,NY,,2952,40.715155,-73.960375
4a60a888f964a520f7c01fe3,,Outdoors & Recreation>Pool,Los Angeles,CA,,2953,,
4a60baf0f964a52018c11fe3,,Subway,New York,NY,,2954,40.730592,-73.981633
4a60bee9f964a52020c11fe3,,Shop & Service>Food & Drink Shop>Gourmet Shop,New York,NY,,2955,40.680658,-73.974825
4a60c306f964a52028c11fe3,,Shop & Service>Food & Drink Shop>Gourmet Shop,New York,NY,,2956,40.752036,-73.976011
4a60c4d0f964a5202bc11fe3,,Shop & Service>Gym / Fitness Center>Gym,New York,NY,,2957,40.758168,-73.991465
4a60c866f964a52030c11fe3,,Food>Coffee Shop,Los Angeles,CA,,2958,,
4a60da21f964a5204cc11fe3,,Professional & Other Places>Post Office,New York,NY,,2959,40.732015,-73.99018
4a60e6ebf964a5206fc11fe3,,Arts & Entertainment>Movie Theater>Multiplex,New York,NY,,2960,,
4a60ea22f964a52076c11fe3,,Shop & Service>Clothing Store,New York,NY,,2961,40.722697,-73.999063
4a60eb5ef964a52078c11fe3,,Shop & Service>Toy / Game Store,New York,NY,,2962,40.757273,-73.985692
4a60f659f964a52090c11fe3,,Shop & Service>Food & Drink Shop>Grocery Store,New York,NY,,2963,,
4a610123f964a520a8c11fe3,,Food>Coffee Shop,Los Angeles,CA,,2964,,
4a61139bf964a520c6c11fe3,,Food>American Restaurant,Chicago,IL,,2965,41.891883,-87.628021
4a61162ff964a520d0c11fe3,,Professional & Other Places>Building,Chicago,IL,,2966,41.87872,-87.636051
4a612921f964a52007c21fe3,,Shop & Service>Department Store,Los Angeles,CA,,2967,,
4a613458f964a52017c21fe3,,Food>Mexican Restaurant,Chicago,IL,,2968,41.896051,-87.671522
4a6146e5f964a5203cc21fe3,,Nightlife Spot>Bar,Los Angeles,CA,,2969,,
4a61542bf964a5204ec21fe3,,Subway,New York,NY,,2970,40.770077,-73.91799
4a615533f964a5204fc21fe3,,Arts & Entertainment>Zoo,Chicago,IL,,2971,,
4a6160e1f964a52062c21fe3,,Food>Burger Joint,Los Angeles,CA,,2972,,
4a61611af964a52063c21fe3,,Caf�,Los Angeles,CA,,2973,,
4a6162bcf964a52065c21fe3,,Food>Burger Joint,Los Angeles,CA,,2974,,
4a61718ef964a5206fc21fe3,,Food>Bakery,Los Angeles,CA,,2975,,
4a617558f964a52071c21fe3,,Arts & Entertainment>Movie Theater,New York,NY,,2976,40.763259,-73.979821
4a61f62ef964a520b6c21fe3,,Food>Mexican Restaurant>Burrito Place,New York,NY,,2977,40.768194,-73.985301
4a61fcebf964a520c8c21fe3,,Food>Diner,New York,NY,,2978,40.703963,-73.93114
4a62010ef964a520cfc21fe3,,Food>Asian Restaurant>Japanese Restaurant>Sushi Restaurant,Chicago,IL,,2979,,
4a621577f964a52008c31fe3,,Shop & Service>Gym / Fitness Center,Los Angeles,CA,,2980,,
4a62256ef964a52034c31fe3,,Outdoors & Recreation>Lake,New York,NY,,2981,40.779437,-73.9679
4a622a61f964a5203dc31fe3,,Arts & Entertainment>Museum,Chicago,IL,,2982,41.883409,-87.625052
4a622b7cf964a52045c31fe3,,Arts & Entertainment>General Entertainment,New York,NY,,2983,40.704248,-73.992492
4a623abff964a52071c31fe3,,Professional & Other Places>Spiritual Center>Church,New York,NY,,2984,40.711256,-74.009163
4a624047f964a52086c31fe3,,Outdoors & Recreation>Beach,Los Angeles,CA,,2985,,
4a624169f964a5208fc31fe3,,Food>Asian Restaurant>Japanese Restaurant>Sushi Restaurant,Los Angeles,CA,,2986,,
4a62a16cf964a52067c41fe3,,Nightlife Spot>Nightclub,Chicago,IL,,2987,41.898649,-87.637023
4a62a7c9f964a5206cc41fe3,,Nightlife Spot>Bar>Sports Bar,Chicago,IL,,2988,,
4a62ae6cf964a52072c41fe3,,Travel & Transport>Hotel,Los Angeles,CA,,2989,34.052908,-118.255854
4a62b162f964a52077c41fe3,,Arts & Entertainment>Music Venue,Los Angeles,CA,,2990,,
4a62c4b4f964a52080c41fe3,,Nightlife Spot>Bar,New York,NY,,2991,,
4a633314f964a52097c41fe3,,Food>Bakery,Los Angeles,CA,,2992,,
4a6342b1f964a520a2c41fe3,,Arts & Entertainment>Museum>History Museum,New York,NY,,2993,40.709769,-74.013283
4a63525af964a520bdc41fe3,,Shop & Service>Mall,New York,NY,,2994,,
4a635451f964a520c4c41fe3,,Shop & Service>Food & Drink Shop>Grocery Store,Los Angeles,CA,,2995,,
4a6357abf964a520d0c41fe3,,Food>Coffee Shop,Los Angeles,CA,,2996,,
4a635c3ef964a520dac41fe3,,Shop & Service>Food & Drink Shop>Farmers Market,Chicago,IL,,2997,,
4a635e65f964a520e3c41fe3,,Food>Bagel Shop,New York,NY,,2998,40.740223,-73.982688
4a6376a3f964a5201ac51fe3,,Shop & Service>Gym / Fitness Center,Los Angeles,CA,,2999,,
4a637704f964a5201bc51fe3,,Food>Coffee Shop,New York,NY,,3000,40.767612,-73.968494
4a6389fcf964a52044c51fe3,,Food>Breakfast Spot,Chicago,IL,,3001,41.799607,-87.588341
4a639f9ff964a52077c51fe3,,Food>Pizza Place,New York,NY,,3002,40.750191,-73.99496
4a63a7d0f964a52085c51fe3,,Food>Diner,New York,NY,,3003,40.761906,-73.983479
4a63b5c3f964a5209fc51fe3,,Food>Pizza Place,Chicago,IL,,3004,41.882057,-87.625799
4a63c64af964a520c9c51fe3,,Travel & Transport>Hotel,Los Angeles,CA,,3005,,
4a63d085f964a520dac51fe3,,Travel & Transport>Train Station,New York,NY,,3006,40.74911,-73.988457
4a63e3d8f964a520f8c51fe3,,Arts & Entertainment>Theme Park,Los Angeles,CA,,3007,,
4a649307f964a5204bc61fe3,,Food>Deli / Bodega,New York,NY,,3008,40.723709,-73.998512
4a64ad7cf964a5207bc61fe3,,Professional & Other Places>Office>Tech Startup,New York,NY,,3009,40.73492,-73.994357
4a64ca9af964a520b2c61fe3,,Shop & Service>Food & Drink Shop>Grocery Store,New York,NY,,3010,,
4a64d927f964a520d9c61fe3,,Shop & Service>Food & Drink Shop>Grocery Store,New York,NY,,3011,,
4a64ef30f964a520ffc61fe3,,Shop & Service>Gym / Fitness Center>Gym,Los Angeles,CA,,3012,,
4a64f16df964a52006c71fe3,,Shop & Service>Gym / Fitness Center>Gym,Chicago,IL,,3013,41.889563,-87.638884
4a64f92df964a5201cc71fe3,,Outdoors & Recreation>Park,New York,NY,,3014,,
4a65102bf964a5203bc71fe3,,Shop & Service>Gym / Fitness Center>Gym,New York,NY,,3015,40.732322,-73.985359
4a651969f964a5204ec71fe3,,Shop & Service>Gym / Fitness Center>Gym,Los Angeles,CA,,3016,,
4a651ba1f964a52050c71fe3,,Nightlife Spot>Bar>Wine Bar,New York,NY,,3017,40.756773,-73.967124
4a6522d5f964a5205cc71fe3,,Shop & Service>Gym / Fitness Center>Gym,Los Angeles,CA,,3018,,
4a652404f964a5205ec71fe3,,College & University>University,New York,NY,,3019,40.721665,-73.794737
4a65a823f964a5208cc71fe3,,Travel & Transport>Train Station,New York,NY,,3020,,
4a65b705f964a5208fc71fe3,,Travel & Transport>Boat or Ferry,New York,NY,,3021,,
4a65bd5cf964a52095c71fe3,,Arts & Entertainment>Performing Arts Venue,New York,NY,,3022,40.72973,-73.997555
4a65c4eef964a52098c71fe3,,Caf�,New York,NY,,3023,40.746738,-73.943723
4a65fe27f964a520d6c71fe3,,Food>Fast Food Restaurant,New York,NY,,3024,40.73695,-73.990474
4a660f0bf964a520eac71fe3,,Food>Deli / Bodega,New York,NY,,3025,40.722506,-73.997652
4a66117af964a520f0c71fe3,,Food>Sandwich Place,Los Angeles,CA,,3026,,
4a6619d6f964a52006c81fe3,,Food>Hot Dog Joint,Chicago,IL,,3027,,
4a66295bf964a52024c81fe3,,Food>Dessert Shop,Los Angeles,CA,,3028,,
4a66352af964a52034c81fe3,,Shop & Service>Gift Shop,New York,NY,,3029,40.736983,-73.995419
4a663f7cf964a52046c81fe3,,Outdoors & Recreation>Park,New York,NY,,3030,40.709198,-74.011186
4a663fe9f964a5204ac81fe3,,Food>Coffee Shop,New York,NY,,3031,40.726935,-74.000159
4a66451bf964a52050c81fe3,,Food>Asian Restaurant>Japanese Restaurant,Los Angeles,CA,,3032,,
4a667a9ff964a520a0c81fe3,,Food>Mexican Restaurant,Los Angeles,CA,,3033,,
4a668a30f964a520b1c81fe3,,Arts & Entertainment>Movie Theater>Multiplex,Chicago,IL,,3034,,
4a668dc9f964a520b4c81fe3,,Food>Restaurant,Los Angeles,CA,,3035,,
4a66f31af964a520dcc81fe3,,Shop & Service>Gym / Fitness Center,New York,NY,,3036,40.761681,-73.98405
4a674091f964a5200fc91fe3,,Travel & Transport>Hotel,Los Angeles,CA,,3037,,
4a674102f964a52010c91fe3,,Professional & Other Places>Office,Chicago,IL,,3038,41.885398,-87.63271
4a674aa8f964a5201fc91fe3,,Food>Bagel Shop,New York,NY,,3039,40.6911,-73.991603
4a674fdff964a52027c91fe3,,Travel & Transport>Airport>Airport Lounge,New York,NY,,3040,40.769061,-73.862168
4a675deef964a52045c91fe3,,Professional & Other Places>Government Building>Monument / Landmark,New York,NY,,3041,40.705368,-74.013476
4a676294f964a5204ec91fe3,,Professional & Other Places>Office,New York,NY,,3042,40.758442,-73.982254
4a676321f964a52051c91fe3,,Professional & Other Places>Government Building>City Hall,New York,NY,,3043,40.712659,-74.00588
4a676435f964a52054c91fe3,,Shop & Service>Sporting Goods Shop,New York,NY,,3044,40.762827,-73.97337
4a6792c8f964a520b4c91fe3,,Travel & Transport>Train Station,Chicago,IL,,3045,41.882578,-87.633873
4a679a69f964a520c3c91fe3,,Travel & Transport>Train Station,Chicago,IL,,3046,,
4a679cbef964a520c9c91fe3,,Professional & Other Places>Building,New York,NY,,3047,40.744354,-73.982495
4a67a7faf964a520dac91fe3,,Shop & Service>Food & Drink Shop>Grocery Store,Los Angeles,CA,,3048,,
4a67ad67f964a520e2c91fe3,,Food>Bakery,Chicago,IL,,3049,,
4a67b545f964a520f1c91fe3,,Food>American Restaurant>New American Restaurant,Chicago,IL,,3050,41.895717,-87.623114
4a67b65ff964a520f2c91fe3,,Food>Burger Joint,New York,NY,,3051,40.78845,-73.948873
4a67bbd8f964a520f9c91fe3,,Travel & Transport>Hotel,New York,NY,,3052,40.761763,-73.975275
4a67cce0f964a52013ca1fe3,,Shop & Service>Electronics Store,Los Angeles,CA,,3053,,
4a67d29cf964a52020ca1fe3,,Shop & Service>Gym / Fitness Center>Gym,New York,NY,,3054,40.718932,-73.989129
4a687b60f964a5207aca1fe3,,Travel & Transport>Train Station,New York,NY,,3055,,
4a68933bf964a52094ca1fe3,,Shop & Service>Clothing Store,New York,NY,,3056,40.724592,-73.997147
4a689777f964a520a0ca1fe3,,Food>Restaurant,New York,NY,,3057,40.755275,-73.978806
4a68a1c6f964a520b5ca1fe3,,Food>Bagel Shop,New York,NY,,3058,40.744865,-73.99888
4a68c120f964a520edca1fe3,,Food>Asian Restaurant,Chicago,IL,,3059,,
4a68c335f964a520f3ca1fe3,,Professional & Other Places>Event Space,New York,NY,,3060,40.759621,-73.981227
4a68dff5f964a5202bcb1fe3,,Outdoors & Recreation>Dog Run,New York,NY,,3061,40.726641,-73.981376
4a68f17ff964a52052cb1fe3,,Caf�,Chicago,IL,,3062,,
4a68fb1cf964a52063cb1fe3,,Shop & Service>Clothing Store,Chicago,IL,,3063,41.892374,-87.623842
4a68fb35f964a52064cb1fe3,,Shop & Service>Gym / Fitness Center,New York,NY,,3064,40.76442,-73.96658
4a68fff8f964a5206dcb1fe3,,Shop & Service>Gym / Fitness Center>Gym,New York,NY,,3065,,
4a693630f964a520c7cb1fe3,,Shop & Service>Gym / Fitness Center>Gym,Chicago,IL,,3066,41.905322,-87.632792
4a693645f964a520c8cb1fe3,,Food>Chinese Restaurant,Los Angeles,CA,,3067,,
4a699cddf964a520f3cb1fe3,,Food>Coffee Shop,New York,NY,,3068,,
4a69ba4ef964a52000cc1fe3,,Food>Asian Restaurant>Thai Restaurant,New York,NY,,3069,40.761847,-73.990151
4a69c63bf964a52006cc1fe3,,Professional & Other Places>Office,New York,NY,,3070,40.763306,-73.983253
4a69cdf7f964a52012cc1fe3,,Food>American Restaurant,New York,NY,,3071,40.758699,-73.978696
4a69e68af964a52029cc1fe3,,Travel & Transport>Train Station,Chicago,IL,,3072,,
4a6a02f5f964a5205ecc1fe3,,Food>Mexican Restaurant,Los Angeles,CA,,3073,34.075183,-118.253156
4a6a032bf964a52060cc1fe3,,Food>Mexican Restaurant,New York,NY,,3074,40.75743,-73.974443
4a6a09fcf964a52072cc1fe3,,Nightlife Spot>Bar,New York,NY,,3075,40.750576,-73.976165
4a6a0dbcf964a5207bcc1fe3,,Shop & Service>Hardware Store,New York,NY,,3076,40.752394,-73.912969
4a6a1ce5f964a520a5cc1fe3,,Food>Diner,Los Angeles,CA,,3077,,
4a6a25c0f964a520b7cc1fe3,,Nightlife Spot>Bar>Pub,New York,NY,,3078,40.757417,-73.983901
4a6a2deef964a520c3cc1fe3,,Shop & Service>Clothing Store>Shoe Store,New York,NY,,3079,40.717379,-73.958428
4a6a2f2ff964a520c7cc1fe3,,Food>Coffee Shop,New York,NY,,3080,,
4a6a2fecf964a520cacc1fe3,,Shop & Service>Department Store,New York,NY,,3081,,
4a6a350cf964a520d5cc1fe3,,Professional & Other Places>Office,Los Angeles,CA,,3082,,
4a6a374ef964a520dacc1fe3,,Shop & Service>Clothing Store>Shoe Store,Los Angeles,CA,,3083,,
4a6a38cef964a520decc1fe3,,Arts & Entertainment>Museum,New York,NY,,3084,40.757998,-73.987017
4a6a3991f964a520e0cc1fe3,,Food>Southern / Soul Food Restaurant,New York,NY,,3085,,
4a6a39f5f964a520e1cc1fe3,,Travel & Transport>Train Station,New York,NY,,3086,,
4a6a3bccf964a520e3cc1fe3,,Nightlife Spot>Bar,Chicago,IL,,3087,41.894136,-87.638132
4a6a3c85f964a520e5cc1fe3,,Nightlife Spot>Bar>Dive Bar,New York,NY,,3088,40.749695,-73.976483
4a6a3cd0f964a520e7cc1fe3,,Travel & Transport>Train Station,New York,NY,,3089,,
4a6a3e64f964a520edcc1fe3,,Outdoors & Recreation>Pool,Chicago,IL,,3090,,
4a6a3e68f964a520eecc1fe3,,Shop & Service>Food & Drink Shop>Grocery Store,Los Angeles,CA,,3091,,
4a6a4121f964a520f3cc1fe3,,Travel & Transport>Train Station,New York,NY,,3092,,
4a6a4203f964a520f6cc1fe3,,Travel & Transport>Train Station,New York,NY,,3093,,
4a6a4a3af964a5200acd1fe3,,Food>Seafood Restaurant,New York,NY,,3094,,
4a6a4a50f964a5200bcd1fe3,,Food>Asian Restaurant>Japanese Restaurant>Sushi Restaurant,New York,NY,,3095,40.729088,-73.984469
4a6a6435f964a52054cd1fe3,,Shop & Service>Food & Drink Shop>Grocery Store,Los Angeles,CA,,3096,,
4a6a6af5f964a52066cd1fe3,,Food>Coffee Shop,Los Angeles,CA,,3097,,
4a6a81cff964a520a2cd1fe3,,Nightlife Spot>Bar,New York,NY,,3098,40.756304,-73.967601
4a6a9bf2f964a520cccd1fe3,,Food>Sandwich Place,Los Angeles,CA,,3099,,
4a6ac0f0f964a520e0cd1fe3,,Food>American Restaurant,Chicago,IL,,3100,,
4a6b073df964a520efcd1fe3,,Shop & Service>Gym / Fitness Center>Gym,Chicago,IL,,3101,,
4a6b34c0f964a52029ce1fe3,,Travel & Transport>Train Station,New York,NY,,3102,,
4a6b36e8f964a5202dce1fe3,,Arts & Entertainment>Music Venue>Rock Club,Los Angeles,CA,,3103,,
4a6b4807f964a52055ce1fe3,,Shop & Service>Mall,Los Angeles,CA,,3104,,
4a6b570bf964a5207cce1fe3,,Arts & Entertainment>Movie Theater>Multiplex,Los Angeles,CA,,3105,,
4a6b5879f964a52082ce1fe3,,Shop & Service>Gym / Fitness Center>Gym,New York,NY,,3106,,
4a6b589df964a52084ce1fe3,,Shop & Service>Gym / Fitness Center>Gym,Chicago,IL,,3107,,
4a6b59fbf964a5208ace1fe3,,Shop & Service>Gym / Fitness Center>Gym,New York,NY,,3108,40.729182,-73.990597
4a6b5c58f964a5208ece1fe3,,Travel & Transport>Airport,New York,NY,,3109,,
4a6b694df964a520b0ce1fe3,,Shop & Service>Food & Drink Shop>Grocery Store,Los Angeles,CA,,3110,,
4a6b7867f964a520bdce1fe3,,Outdoors & Recreation>Beach,Los Angeles,CA,,3111,,
4a6b7e70f964a520c5ce1fe3,,Outdoors & Recreation>Dog Run,New York,NY,,3112,,
4a6b822ef964a520e0ce1fe3,,Shop & Service>Clothing Store>Boutique,New York,NY,,3113,40.724234,-73.992662
4a6b8a48f964a5200dcf1fe3,,Outdoors & Recreation>Lake,New York,NY,,3114,40.765884,-73.973737
4a6b8bf4f964a52018cf1fe3,,Outdoors & Recreation>Sculpture Garden,New York,NY,,3115,40.774064,-73.970958
4a6b8fa4f964a52026cf1fe3,,Travel & Transport>Hotel,Los Angeles,CA,,3116,,
4a6b8fb1f964a52027cf1fe3,,Shop & Service>Gym / Fitness Center,Los Angeles,CA,,3117,,
4a6b931cf964a52033cf1fe3,,Food>American Restaurant,Los Angeles,CA,,3118,,
4a6b995bf964a5204ccf1fe3,,Arts & Entertainment>Performing Arts Venue>Theater,New York,NY,,3119,40.763114,-73.984406
4a6b9979f964a5204dcf1fe3,,Shop & Service>Mall,Los Angeles,CA,,3120,,
4a6b9a88f964a52052cf1fe3,,Travel & Transport>Hotel,Los Angeles,CA,,3121,34.049371,-118.253956
4a6b9dfff964a52061cf1fe3,,Nightlife Spot>Bar,Chicago,IL,,3122,,
4a6ba67cf964a52080cf1fe3,,Food>Coffee Shop,Los Angeles,CA,,3123,34.039798,-118.25585
4a6baea8f964a52096cf1fe3,,Food>American Restaurant,New York,NY,,3124,40.75803,-73.985324
4a6baeebf964a52099cf1fe3,,Food>Latin American Restaurant>Cuban Restaurant,New York,NY,,3125,40.758358,-73.984245
4a6bbb44f964a520c7cf1fe3,,Food>Burger Joint,Los Angeles,CA,,3126,,
4a6bbb57f964a520c8cf1fe3,,Shop & Service>Electronics Store,Los Angeles,CA,,3127,,
4a6bbbeaf964a520cecf1fe3,,Arts & Entertainment>Performing Arts Venue,Chicago,IL,,3128,41.903254,-87.66682
4a6bbfd3f964a520d3cf1fe3,,Shop & Service>Gym / Fitness Center>Gym,New York,NY,,3129,40.763647,-73.978441
4a6bc636f964a520edcf1fe3,,Shop & Service>Electronics Store,Chicago,IL,,3130,,
4a6bc6eff964a520efcf1fe3,,Nightlife Spot>Bar,New York,NY,,3131,,
4a6bd4b3f964a52008d01fe3,,Travel & Transport>Hotel,Chicago,IL,,3132,,
4a6bdc59f964a52020d01fe3,,Food>American Restaurant,Los Angeles,CA,,3133,,
4a6be87ef964a5203ad01fe3,,Travel & Transport>Hotel,Los Angeles,CA,,3134,34.052446,-118.250329
4a6beb6ef964a52041d01fe3,,Arts & Entertainment>Theme Park,Los Angeles,CA,,3135,,
4a6bec17f964a52042d01fe3,,Arts & Entertainment>Theme Park,Los Angeles,CA,,3136,,
4a6bfd1ff964a52055d01fe3,,Nightlife Spot>Bar>Sports Bar,Chicago,IL,,3137,,
4a6c2966f964a5206cd01fe3,,College & University>University,New York,NY,,3138,,
4a6c3d80f964a5206fd01fe3,,Shop & Service>Bookstore,Los Angeles,CA,,3139,,
4a6c6b4af964a52082d01fe3,,Shop & Service>Candy Store,New York,NY,,3140,40.760196,-73.984854
4a6c797bf964a5209bd01fe3,,Shop & Service>Department Store,New York,NY,,3141,,
4a6c8461f964a520afd01fe3,,Outdoors & Recreation>Park,New York,NY,,3142,40.737025,-74.005487
4a6c86e5f964a520b8d01fe3,,Food>Diner,New York,NY,,3143,40.674547,-73.963216
4a6c8fcef964a520d4d01fe3,,Food>Chinese Restaurant>Dim Sum Restaurant,New York,NY,,3144,,
4a6c9b94f964a520fed01fe3,,Shop & Service>Electronics Store,New York,NY,,3145,,
4a6c9d71f964a52004d11fe3,,Caf�,Los Angeles,CA,,3146,,
4a6ca714f964a52027d11fe3,,Food>American Restaurant,Chicago,IL,,3147,,
4a6cb0baf964a52049d11fe3,,Food>Coffee Shop,Chicago,IL,,3148,41.898502,-87.625119
4a6cb2ebf964a5204ed11fe3,,Shop & Service>Miscellaneous Shop,Los Angeles,CA,,3149,,
4a6cb372f964a5204fd11fe3,,Shop & Service>Food & Drink Shop>Grocery Store,Los Angeles,CA,,3150,,
4a6cb584f964a52055d11fe3,,Nightlife Spot>Speakeasy,Los Angeles,CA,,3151,,
4a6cb85cf964a52064d11fe3,,Food>Caribbean Restaurant,Chicago,IL,,3152,,
4a6cbb32f964a52076d11fe3,,Arts & Entertainment>Museum>Art Museum,New York,NY,,3153,40.768042,-73.98207
4a6cc0e2f964a52087d11fe3,,Shop & Service>Mall,New York,NY,,3154,,
4a6cc0f0f964a52088d11fe3,,Arts & Entertainment>Theme Park,Los Angeles,CA,,3155,,
4a6cccbff964a520b0d11fe3,,Shop & Service>Food & Drink Shop>Grocery Store,Chicago,IL,,3156,,
4a6ccfcef964a520bad11fe3,,Food>Coffee Shop,Los Angeles,CA,,3157,,
4a6cd367f964a520c1d11fe3,,Shop & Service>Gym / Fitness Center,Los Angeles,CA,,3158,,
4a6d0514f964a5205bd21fe3,,Food>Burger Joint,New York,NY,,3159,,
4a6d0a70f964a52063d21fe3,,Food>Asian Restaurant,Los Angeles,CA,,3160,,
4a6d20f7f964a52093d21fe3,,Arts & Entertainment>Bowling Alley,Chicago,IL,,3161,41.891204,-87.619255
4a6d2c2ef964a520a4d21fe3,,Food>Dessert Shop>Ice Cream Shop,Los Angeles,CA,,3162,,
4a6d9e12f964a520cad21fe3,,Shop & Service>Bookstore,New York,NY,,3163,40.631796,-73.947678
4a6da55cf964a520d2d21fe3,,Shop & Service>Gym / Fitness Center>Gym,New York,NY,,3164,40.770766,-73.955048
4a6dbb61f964a520e5d21fe3,,Professional & Other Places>Office,New York,NY,,3165,40.763429,-73.995809
4a6ddd81f964a5202ed31fe3,,College & University>University,Los Angeles,CA,,3166,,
4a6de13ef964a5203ad31fe3,,Food>Steakhouse,Chicago,IL,,3167,,
4a6dea38f964a52052d31fe3,,Food>Coffee Shop,New York,NY,,3168,40.719023,-74.002346
4a6deb7ef964a52055d31fe3,,Shop & Service>Mall,New York,NY,,3169,,
4a6dff76f964a5208cd31fe3,,Food>Asian Restaurant>Japanese Restaurant>Sushi Restaurant,New York,NY,,3170,40.756891,-73.986679
4a6dff78f964a5208dd31fe3,,Food>Food Court,New York,NY,,3171,40.746819,-73.944205
4a6e06a2f964a520add31fe3,,Food>Asian Restaurant,Los Angeles,CA,,3172,,
4a6e0846f964a520b3d31fe3,,Food>Tea Room,Chicago,IL,,3173,,
4a6e0b23f964a520c2d31fe3,,Shop & Service>Food & Drink Shop>Grocery Store,New York,NY,,3174,,
4a6e0c43f964a520c7d31fe3,,Food>Juice Bar,New York,NY,,3175,40.73484,-73.992091
4a6e2474f964a52006d41fe3,,Food>Burger Joint,Chicago,IL,,3176,,
4a6e2600f964a52008d41fe3,,Professional & Other Places>Office>Tech Startup,Chicago,IL,,3177,41.897486,-87.643819
4a6e2744f964a5200ad41fe3,,Food>Burger Joint,Los Angeles,CA,,3178,,
4a6e2b18f964a5201ed41fe3,,Shop & Service>Gym / Fitness Center>Gym,Chicago,IL,,3179,41.897398,-87.644564
4a6e331af964a52031d41fe3,,Shop & Service>Gym / Fitness Center,New York,NY,,3180,40.714214,-74.009752
4a6e34ccf964a52034d41fe3,,Shop & Service>Food & Drink Shop>Grocery Store,New York,NY,,3181,,
4a6e360df964a52037d41fe3,,Travel & Transport>Hotel,Chicago,IL,,3182,41.899051,-87.623627
4a6e3e26f964a5204bd41fe3,,Food>Burger Joint,Chicago,IL,,3183,,
4a6e5d0df964a52093d41fe3,,Arts & Entertainment>Museum>Planetarium,Los Angeles,CA,,3184,,
4a6e5f06f964a52097d41fe3,,Shop & Service>Gym / Fitness Center,Los Angeles,CA,,3185,,
4a6e6893f964a520add41fe3,,Nightlife Spot>Bar,Chicago,IL,,3186,41.895793,-87.679932
4a6e8003f964a520d5d41fe3,,Food>Sandwich Place,Chicago,IL,,3187,41.89111,-87.655587
4a6ef9a8f964a52020d51fe3,,Professional & Other Places>Office,New York,NY,,3188,40.761359,-73.980411
4a6f1926f964a5204ed51fe3,,Professional & Other Places>Office,New York,NY,,3189,40.720038,-74.0047
