group_id,venue_id,poi_idx,span_min,size,start_time,end_time,members
515,42829c80f964a5206a221fe3,349,54,2,2012-05-18 11:42:00+00:00,2012-05-18 12:36:00+00:00,81|658
516,42829c80f964a5206a221fe3,349,28,4,2012-05-18 12:36:00+00:00,2012-05-18 13:04:00+00:00,81|408|539|1060
517,42829c80f964a5206a221fe3,349,28,2,2012-05-18 22:35:00+00:00,2012-05-18 23:03:00+00:00,402|527
518,42829c80f964a5206a221fe3,349,46,2,2012-05-18 23:03:00+00:00,2012-05-18 23:49:00+00:00,475|527
519,42829c80f964a5206a221fe3,349,28,3,2012-05-19 21:52:00+00:00,2012-05-19 22:20:00+00:00,81|441|534
520,42829c80f964a5206a221fe3,349,55,3,2012-05-21 12:24:00+00:00,2012-05-21 13:19:00+00:00,402|408|1060
521,42829c80f964a5206a221fe3,349,21,2,2012-05-21 14:48:00+00:00,2012-05-21 15:09:00+00:00,464|612
522,42829c80f964a5206a221fe3,349,50,2,2012-05-21 21:38:00+00:00,2012-05-21 22:28:00+00:00,1044|1060
523,42829c80f964a5206a221fe3,349,47,3,2012-05-21 22:28:00+00:00,2012-05-21 23:15:00+00:00,438|527|1060
524,42829c80f964a5206a221fe3,349,53,2,2012-05-21 23:15:00+00:00,2012-05-22 00:08:00+00:00,402|527
525,42829c80f964a5206a221fe3,349,48,2,2012-05-22 12:19:00+00:00,2012-05-22 13:07:00+00:00,408|539
526,42829c80f964a5206a221fe3,349,25,2,2012-05-23 21:19:00+00:00,2012-05-23 21:44:00+00:00,991|1044
527,42829c80f964a5206a221fe3,349,1,2,2012-05-23 23:37:00+00:00,2012-05-23 23:38:00+00:00,435|639
528,42829c80f964a5206a221fe3,349,9,2,2012-05-25 13:54:00+00:00,2012-05-25 14:03:00+00:00,402|650
529,42829c80f964a5206a221fe3,349,48,2,2012-05-25 18:18:00+00:00,2012-05-25 19:06:00+00:00,288|913
530,42829c80f964a5206a221fe3,349,55,2,2012-05-25 20:27:00+00:00,2012-05-25 21:22:00+00:00,405|1044
531,42829c80f964a5206a221fe3,349,20,2,2012-05-26 02:37:00+00:00,2012-05-26 02:57:00+00:00,402|809
532,42829c80f964a5206a221fe3,349,39,2,2012-05-26 05:20:00+00:00,2012-05-26 05:59:00+00:00,473|1077
533,42829c80f964a5206a221fe3,349,18,2,2012-05-29 21:25:00+00:00,2012-05-29 21:43:00+00:00,56|1044
534,42829c80f964a5206a221fe3,349,19,2,2012-06-01 12:04:00+00:00,2012-06-01 12:23:00+00:00,539|1058
535,42829c80f964a5206a221fe3,349,58,2,2012-06-01 12:23:00+00:00,2012-06-01 13:21:00+00:00,408|1058
536,42829c80f964a5206a221fe3,349,3,2,2012-06-01 14:25:00+00:00,2012-06-01 14:28:00+00:00,402|1026
537,42829c80f964a5206a221fe3,349,31,2,2012-06-04 12:18:00+00:00,2012-06-04 12:49:00+00:00,81|408
538,42829c80f964a5206a221fe3,349,21,2,2012-06-05 12:27:00+00:00,2012-06-05 12:48:00+00:00,408|435
539,42829c80f964a5206a221fe3,349,7,3,2012-06-06 22:30:00+00:00,2012-06-06 22:37:00+00:00,364|402|539
540,42829c80f964a5206a221fe3,349,8,2,2012-06-07 19:58:00+00:00,2012-06-07 20:06:00+00:00,288|1070
541,42829c80f964a5206a221fe3,349,35,2,2012-06-07 23:35:00+00:00,2012-06-08 00:10:00+00:00,402|741
542,42829c80f964a5206a221fe3,349,21,2,2012-06-08 17:16:00+00:00,2012-06-08 17:37:00+00:00,130|568
543,42829c80f964a5206a221fe3,349,20,2,2012-06-08 21:36:00+00:00,2012-06-08 21:56:00+00:00,233|1044
544,42829c80f964a5206a221fe3,349,26,2,2012-06-11 12:26:00+00:00,2012-06-11 12:52:00+00:00,408|1058
545,42829c80f964a5206a221fe3,349,33,3,2012-06-12 12:23:00+00:00,2012-06-12 12:56:00+00:00,408|568|1058
546,42829c80f964a5206a221fe3,349,45,2,2012-06-12 12:56:00+00:00,2012-06-12 13:41:00+00:00,221|408
547,42829c80f964a5206a221fe3,349,24,2,2012-06-12 13:41:00+00:00,2012-06-12 14:05:00+00:00,221|402
548,42829c80f964a5206a221fe3,349,33,2,2012-06-12 22:37:00+00:00,2012-06-12 23:10:00+00:00,402|1058
549,42829c80f964a5206a221fe3,349,22,2,2012-06-18 12:27:00+00:00,2012-06-18 12:49:00+00:00,408|1058
550,42829c80f964a5206a221fe3,349,8,2,2012-06-26 23:05:00+00:00,2012-06-26 23:13:00+00:00,435|519
551,42829c80f964a5206a221fe3,349,2,2,2012-06-27 12:24:00+00:00,2012-06-27 12:26:00+00:00,435|1058
552,42829c80f964a5206a221fe3,349,11,3,2012-07-02 12:18:00+00:00,2012-07-02 12:29:00+00:00,81|568|1058
553,42829c80f964a5206a221fe3,349,20,2,2012-07-03 12:22:00+00:00,2012-07-03 12:42:00+00:00,408|1058
554,42829c80f964a5206a221fe3,349,1,2,2012-07-05 20:12:00+00:00,2012-07-05 20:13:00+00:00,288|965
555,42829c80f964a5206a221fe3,349,45,2,2012-07-05 21:54:00+00:00,2012-07-05 22:39:00+00:00,408|970
556,42829c80f964a5206a221fe3,349,56,2,2012-07-10 21:41:00+00:00,2012-07-10 22:37:00+00:00,438|1058
557,42829c80f964a5206a221fe3,349,31,3,2012-07-11 12:21:00+00:00,2012-07-11 12:52:00+00:00,56|408|1058
558,42829c80f964a5206a221fe3,349,28,2,2012-07-12 12:26:00+00:00,2012-07-12 12:54:00+00:00,408|1058
559,42829c80f964a5206a221fe3,349,23,2,2012-07-13 12:25:00+00:00,2012-07-13 12:48:00+00:00,408|1058
560,42829c80f964a5206a221fe3,349,10,2,2012-07-17 22:15:00+00:00,2012-07-17 22:25:00+00:00,402|435
561,42829c80f964a5206a221fe3,349,30,2,2012-08-09 12:23:00+00:00,2012-08-09 12:53:00+00:00,408|1058
562,42829c80f964a5206a221fe3,349,48,2,2012-08-09 12:53:00+00:00,2012-08-09 13:41:00+00:00,402|408
563,42829c80f964a5206a221fe3,349,57,2,2012-08-11 16:56:00+00:00,2012-08-11 17:53:00+00:00,129|519
564,42829c80f964a5206a221fe3,349,24,2,2012-09-13 12:24:00+00:00,2012-09-13 12:48:00+00:00,408|1058
565,42829c80f964a5206a221fe3,349,32,2,2012-11-07 13:26:00+00:00,2012-11-07 13:58:00+00:00,25|81
566,42829c80f964a5206a221fe3,349,57,2,2012-11-16 23:30:00+00:00,2012-11-17 00:27:00+00:00,81|331
567,42829c80f964a5206a221fe3,349,7,2,2012-11-23 15:41:00+00:00,2012-11-23 15:48:00+00:00,223|249
568,4283ee00f964a5209d221fe3,351,2,2,2012-04-15 18:04:00+00:00,2012-04-15 18:06:00+00:00,15|267
569,4283ee00f964a5209d221fe3,351,38,2,2012-10-11 16:54:00+00:00,2012-10-11 17:32:00+00:00,219|1035
570,4283ee00f964a5209d221fe3,351,59,2,2012-10-11 17:32:00+00:00,2012-10-11 18:31:00+00:00,219|239
571,4283ee00f964a5209d221fe3,351,54,3,2012-10-11 18:31:00+00:00,2012-10-11 19:25:00+00:00,239|702|709
572,42893400f964a52052231fe3,354,42,2,2012-04-14 19:26:00+00:00,2012-04-14 20:08:00+00:00,922|1030
573,42893400f964a52052231fe3,354,56,2,2012-04-15 16:50:00+00:00,2012-04-15 17:46:00+00:00,721|1021
574,42893400f964a52052231fe3,354,30,2,2012-04-21 17:58:00+00:00,2012-04-21 18:28:00+00:00,39|1021
575,42893400f964a52052231fe3,354,59,2,2012-05-19 10:31:00+00:00,2012-05-19 11:30:00+00:00,37|356
576,42893400f964a52052231fe3,354,9,2,2012-05-19 11:30:00+00:00,2012-05-19 11:39:00+00:00,37|250
577,42911d00f964a520f5231fe3,357,1,2,2012-04-03 23:03:00+00:00,2012-04-03 23:04:00+00:00,208|619
578,42911d00f964a520f5231fe3,357,53,2,2012-04-04 09:45:00+00:00,2012-04-04 10:38:00+00:00,1021|1074
579,42911d00f964a520f5231fe3,357,51,3,2012-04-06 13:04:00+00:00,2012-04-06 13:55:00+00:00,187|626|1083
580,42911d00f964a520f5231fe3,357,36,2,2012-04-07 12:52:00+00:00,2012-04-07 13:28:00+00:00,48|718
581,42911d00f964a520f5231fe3,357,15,2,2012-04-07 19:32:00+00:00,2012-04-07 19:47:00+00:00,9|372
582,42911d00f964a520f5231fe3,357,58,2,2012-04-07 19:47:00+00:00,2012-04-07 20:45:00+00:00,9|130
583,42911d00f964a520f5231fe3,357,55,3,2012-04-08 14:33:00+00:00,2012-04-08 15:28:00+00:00,569|905|1066
584,42911d00f964a520f5231fe3,357,45,4,2012-04-09 12:33:00+00:00,2012-04-09 13:18:00+00:00,128|187|905|1083
585,42911d00f964a520f5231fe3,357,53,4,2012-04-09 12:44:00+00:00,2012-04-09 13:37:00+00:00,187|291|905|1083
586,42911d00f964a520f5231fe3,357,30,2,2012-04-09 22:55:00+00:00,2012-04-09 23:25:00+00:00,94|626
587,42911d00f964a520f5231fe3,357,50,2,2012-04-10 02:39:00+00:00,2012-04-10 03:29:00+00:00,303|352
588,42911d00f964a520f5231fe3,357,60,2,2012-04-10 21:45:00+00:00,2012-04-10 22:45:00+00:00,80|1021
589,42911d00f964a520f5231fe3,357,51,3,2012-04-10 22:45:00+00:00,2012-04-10 23:36:00+00:00,295|619|1021
590,42911d00f964a520f5231fe3,357,33,2,2012-04-11 01:31:00+00:00,2012-04-11 02:04:00+00:00,291|1005
591,42911d00f964a520f5231fe3,357,2,2,2012-04-11 13:15:00+00:00,2012-04-11 13:17:00+00:00,1005|1083
592,42911d00f964a520f5231fe3,357,48,2,2012-04-11 22:19:00+00:00,2012-04-11 23:07:00+00:00,913|1005
593,42911d00f964a520f5231fe3,357,40,2,2012-04-12 03:56:00+00:00,2012-04-12 04:36:00+00:00,718|974
594,42911d00f964a520f5231fe3,357,49,2,2012-04-12 12:44:00+00:00,2012-04-12 13:33:00+00:00,187|812
595,42911d00f964a520f5231fe3,357,38,3,2012-04-13 04:13:00+00:00,2012-04-13 04:51:00+00:00,295|812|974
596,42911d00f964a520f5231fe3,357,45,2,2012-04-13 12:34:00+00:00,2012-04-13 13:19:00+00:00,187|1000
597,42911d00f964a520f5231fe3,357,60,2,2012-04-13 13:19:00+00:00,2012-04-13 14:19:00+00:00,187|1083
598,42911d00f964a520f5231fe3,357,18,3,2012-04-13 21:45:00+00:00,2012-04-13 22:03:00+00:00,128|492|924
599,42911d00f964a520f5231fe3,357,42,3,2012-04-13 23:12:00+00:00,2012-04-13 23:54:00+00:00,217|619|713
600,42911d00f964a520f5231fe3,357,45,2,2012-04-14 18:00:00+00:00,2012-04-14 18:45:00+00:00,178|383
601,42911d00f964a520f5231fe3,357,28,2,2012-04-14 18:45:00+00:00,2012-04-14 19:13:00+00:00,383|623
602,42911d00f964a520f5231fe3,357,50,2,2012-04-14 21:01:00+00:00,2012-04-14 21:51:00+00:00,325|619
603,42911d00f964a520f5231fe3,357,42,3,2012-04-17 12:36:00+00:00,2012-04-17 13:18:00+00:00,187|924|1000
604,42911d00f964a520f5231fe3,357,45,3,2012-04-17 13:18:00+00:00,2012-04-17 14:03:00+00:00,626|924|1083
605,42911d00f964a520f5231fe3,357,47,2,2012-04-18 12:34:00+00:00,2012-04-18 13:21:00+00:00,187|1000
606,42911d00f964a520f5231fe3,357,53,3,2012-04-18 13:21:00+00:00,2012-04-18 14:14:00+00:00,15|187|1083
607,42911d00f964a520f5231fe3,357,39,3,2012-04-18 21:55:00+00:00,2012-04-18 22:34:00+00:00,295|325|443
608,42911d00f964a520f5231fe3,357,52,2,2012-04-18 22:34:00+00:00,2012-04-18 23:26:00+00:00,443|1005
609,42911d00f964a520f5231fe3,357,8,2,2012-04-19 09:43:00+00:00,2012-04-19 09:51:00+00:00,248|1074
610,42911d00f964a520f5231fe3,357,53,3,2012-04-19 11:48:00+00:00,2012-04-19 12:41:00+00:00,121|405|1000
611,42911d00f964a520f5231fe3,357,35,4,2012-04-19 12:34:00+00:00,2012-04-19 13:09:00+00:00,187|405|626|1000
612,42911d00f964a520f5231fe3,357,60,3,2012-04-19 13:07:00+00:00,2012-04-19 14:07:00+00:00,187|626|1083
613,42911d00f964a520f5231fe3,357,43,3,2012-04-19 22:16:00+00:00,2012-04-19 22:59:00+00:00,71|715|913
614,42911d00f964a520f5231fe3,357,39,2,2012-04-20 13:06:00+00:00,2012-04-20 13:45:00+00:00,80|187
615,42911d00f964a520f5231fe3,357,44,2,2012-04-20 17:46:00+00:00,2012-04-20 18:30:00+00:00,432|892
616,42911d00f964a520f5231fe3,357,16,2,2012-04-21 01:41:00+00:00,2012-04-21 01:57:00+00:00,480|1083
617,42911d00f964a520f5231fe3,357,27,2,2012-04-21 13:20:00+00:00,2012-04-21 13:47:00+00:00,71|659
618,42911d00f964a520f5231fe3,357,41,2,2012-04-22 14:01:00+00:00,2012-04-22 14:42:00+00:00,213|319
619,42911d00f964a520f5231fe3,357,4,2,2012-04-22 23:40:00+00:00,2012-04-22 23:44:00+00:00,659|727
620,42911d00f964a520f5231fe3,357,40,4,2012-04-23 12:38:00+00:00,2012-04-23 13:18:00+00:00,128|187|626|1083
621,42911d00f964a520f5231fe3,357,58,2,2012-04-23 21:03:00+00:00,2012-04-23 22:01:00+00:00,933|1000
622,42911d00f964a520f5231fe3,357,46,2,2012-04-23 23:05:00+00:00,2012-04-23 23:51:00+00:00,708|924
623,42911d00f964a520f5231fe3,357,14,2,2012-04-24 04:17:00+00:00,2012-04-24 04:31:00+00:00,812|974
624,42911d00f964a520f5231fe3,357,39,3,2012-04-24 13:13:00+00:00,2012-04-24 13:52:00+00:00,187|626|924
625,42911d00f964a520f5231fe3,357,51,3,2012-04-25 12:36:00+00:00,2012-04-25 13:27:00+00:00,924|1000|1083
626,42911d00f964a520f5231fe3,357,41,3,2012-04-26 12:34:00+00:00,2012-04-26 13:15:00+00:00,887|924|1000
627,42911d00f964a520f5231fe3,357,48,3,2012-04-26 13:06:00+00:00,2012-04-26 13:54:00+00:00,619|887|924
628,42911d00f964a520f5231fe3,357,20,2,2012-04-27 18:57:00+00:00,2012-04-27 19:17:00+00:00,67|187
629,42911d00f964a520f5231fe3,357,41,4,2012-04-27 20:48:00+00:00,2012-04-27 21:29:00+00:00,48|500|561|1000
630,42911d00f964a520f5231fe3,357,30,3,2012-04-27 22:35:00+00:00,2012-04-27 23:05:00+00:00,291|325|805
631,42911d00f964a520f5231fe3,357,54,2,2012-04-28 23:27:00+00:00,2012-04-29 00:21:00+00:00,181|407
632,42911d00f964a520f5231fe3,357,19,2,2012-04-29 00:21:00+00:00,2012-04-29 00:40:00+00:00,325|407
633,42911d00f964a520f5231fe3,357,43,2,2012-05-01 22:04:00+00:00,2012-05-01 22:47:00+00:00,325|664
634,42911d00f964a520f5231fe3,357,32,2,2012-05-01 22:47:00+00:00,2012-05-01 23:19:00+00:00,664|932
635,42911d00f964a520f5231fe3,357,29,2,2012-05-02 03:43:00+00:00,2012-05-02 04:12:00+00:00,974|1083
636,42911d00f964a520f5231fe3,357,16,3,2012-05-03 12:45:00+00:00,2012-05-03 13:01:00+00:00,187|626|1000
637,42911d00f964a520f5231fe3,357,56,2,2012-05-04 00:20:00+00:00,2012-05-04 01:16:00+00:00,113|1083
638,42911d00f964a520f5231fe3,357,13,2,2012-05-04 01:16:00+00:00,2012-05-04 01:29:00+00:00,113|851
639,42911d00f964a520f5231fe3,357,53,3,2012-05-04 03:41:00+00:00,2012-05-04 04:34:00+00:00,319|638|974
640,42911d00f964a520f5231fe3,357,28,2,2012-05-04 14:03:00+00:00,2012-05-04 14:31:00+00:00,619|1083
641,42911d00f964a520f5231fe3,357,48,2,2012-05-04 21:00:00+00:00,2012-05-04 21:48:00+00:00,1000|1066
642,42911d00f964a520f5231fe3,357,56,2,2012-05-04 21:48:00+00:00,2012-05-04 22:44:00+00:00,931|1066
643,42911d00f964a520f5231fe3,357,3,2,2012-05-06 19:46:00+00:00,2012-05-06 19:49:00+00:00,623|814
644,42911d00f964a520f5231fe3,357,20,2,2012-05-07 12:18:00+00:00,2012-05-07 12:38:00+00:00,331|1000
645,42911d00f964a520f5231fe3,357,41,2,2012-05-07 12:38:00+00:00,2012-05-07 13:19:00+00:00,187|1000
646,42911d00f964a520f5231fe3,357,26,3,2012-05-08 12:34:00+00:00,2012-05-08 13:00:00+00:00,187|1000|1083
647,42911d00f964a520f5231fe3,357,23,2,2012-05-08 22:40:00+00:00,2012-05-08 23:03:00+00:00,95|913
648,42911d00f964a520f5231fe3,357,37,4,2012-05-09 12:38:00+00:00,2012-05-09 13:15:00+00:00,187|325|626|1000
649,42911d00f964a520f5231fe3,357,3,2,2012-05-09 22:00:00+00:00,2012-05-09 22:03:00+00:00,565|913
650,42911d00f964a520f5231fe3,357,17,2,2012-05-09 23:09:00+00:00,2012-05-09 23:26:00+00:00,95|619
651,42911d00f964a520f5231fe3,357,23,2,2012-05-10 20:36:00+00:00,2012-05-10 20:59:00+00:00,319|1000
652,42911d00f964a520f5231fe3,357,29,2,2012-05-10 22:19:00+00:00,2012-05-10 22:48:00+00:00,95|664
653,42911d00f964a520f5231fe3,357,46,4,2012-05-11 12:17:00+00:00,2012-05-11 13:03:00+00:00,221|492|626|1000
654,42911d00f964a520f5231fe3,357,18,2,2012-05-11 18:19:00+00:00,2012-05-11 18:37:00+00:00,178|188
655,42911d00f964a520f5231fe3,357,26,3,2012-05-11 20:35:00+00:00,2012-05-11 21:01:00+00:00,325|664|1000
656,42911d00f964a520f5231fe3,357,56,3,2012-05-11 20:59:00+00:00,2012-05-11 21:55:00+00:00,325|361|1000
657,42911d00f964a520f5231fe3,357,12,3,2012-05-11 21:55:00+00:00,2012-05-11 22:07:00+00:00,348|361|931
658,42911d00f964a520f5231fe3,357,10,2,2012-05-11 23:35:00+00:00,2012-05-11 23:45:00+00:00,492|638
659,42911d00f964a520f5231fe3,357,35,3,2012-05-12 13:44:00+00:00,2012-05-12 14:19:00+00:00,7|206|905
660,42911d00f964a520f5231fe3,357,60,2,2012-05-12 14:19:00+00:00,2012-05-12 15:19:00+00:00,7|67
661,42911d00f964a520f5231fe3,357,15,2,2012-05-12 18:58:00+00:00,2012-05-12 19:13:00+00:00,230|1000
662,42911d00f964a520f5231fe3,357,54,2,2012-05-12 19:13:00+00:00,2012-05-12 20:07:00+00:00,718|1000
663,42911d00f964a520f5231fe3,357,7,2,2012-05-12 23:29:00+00:00,2012-05-12 23:36:00+00:00,812|1000
664,42911d00f964a520f5231fe3,357,2,2,2012-05-13 23:53:00+00:00,2012-05-13 23:55:00+00:00,206|801
665,42911d00f964a520f5231fe3,357,57,2,2012-05-14 11:37:00+00:00,2012-05-14 12:34:00+00:00,405|1000
666,42911d00f964a520f5231fe3,357,14,2,2012-05-14 14:24:00+00:00,2012-05-14 14:38:00+00:00,432|838
667,42911d00f964a520f5231fe3,357,43,3,2012-05-14 22:16:00+00:00,2012-05-14 22:59:00+00:00,494|569|626
668,42911d00f964a520f5231fe3,357,41,3,2012-05-14 22:59:00+00:00,2012-05-14 23:40:00+00:00,626|708|742
669,42911d00f964a520f5231fe3,357,27,3,2012-05-14 23:35:00+00:00,2012-05-15 00:02:00+00:00,291|708|742
670,42911d00f964a520f5231fe3,357,28,2,2012-05-15 12:36:00+00:00,2012-05-15 13:04:00+00:00,626|1000
671,42911d00f964a520f5231fe3,357,25,2,2012-05-16 00:55:00+00:00,2012-05-16 01:20:00+00:00,812|931
672,42911d00f964a520f5231fe3,357,45,3,2012-05-16 12:35:00+00:00,2012-05-16 13:20:00+00:00,187|626|1000
673,42911d00f964a520f5231fe3,357,50,2,2012-05-16 22:23:00+00:00,2012-05-16 23:13:00+00:00,95|913
674,42911d00f964a520f5231fe3,357,4,2,2012-05-17 11:07:00+00:00,2012-05-17 11:11:00+00:00,982|1074
675,42911d00f964a520f5231fe3,357,35,2,2012-05-17 12:31:00+00:00,2012-05-17 13:06:00+00:00,187|1000
676,42911d00f964a520f5231fe3,357,41,2,2012-05-17 21:21:00+00:00,2012-05-17 22:02:00+00:00,913|1000
677,42911d00f964a520f5231fe3,357,51,2,2012-05-18 12:34:00+00:00,2012-05-18 13:25:00+00:00,187|1000
678,42911d00f964a520f5231fe3,357,36,5,2012-05-18 22:03:00+00:00,2012-05-18 22:39:00+00:00,248|291|325|443|569
679,42911d00f964a520f5231fe3,357,45,3,2012-05-19 01:35:00+00:00,2012-05-19 02:20:00+00:00,325|480|992
680,42911d00f964a520f5231fe3,357,54,2,2012-05-19 14:41:00+00:00,2012-05-19 15:35:00+00:00,879|1000
681,42911d00f964a520f5231fe3,357,56,3,2012-05-19 15:35:00+00:00,2012-05-19 16:31:00+00:00,569|869|1000
682,42911d00f964a520f5231fe3,357,39,3,2012-05-19 16:31:00+00:00,2012-05-19 17:10:00+00:00,7|569|688
683,42911d00f964a520f5231fe3,357,52,4,2012-05-19 17:08:00+00:00,2012-05-19 18:00:00+00:00,7|441|688|703
684,42911d00f964a520f5231fe3,357,36,3,2012-05-19 17:37:00+00:00,2012-05-19 18:13:00+00:00,441|703|736
685,42911d00f964a520f5231fe3,357,40,2,2012-05-19 19:42:00+00:00,2012-05-19 20:22:00+00:00,838|1000
686,42911d00f964a520f5231fe3,357,57,2,2012-05-19 20:22:00+00:00,2012-05-19 21:19:00+00:00,178|1000
687,42911d00f964a520f5231fe3,357,31,2,2012-05-21 12:35:00+00:00,2012-05-21 13:06:00+00:00,187|1000
688,42911d00f964a520f5231fe3,357,50,3,2012-05-22 12:37:00+00:00,2012-05-22 13:27:00+00:00,150|187|1000
689,42911d00f964a520f5231fe3,357,36,2,2012-05-25 12:32:00+00:00,2012-05-25 13:08:00+00:00,187|1000
690,42911d00f964a520f5231fe3,357,45,2,2012-05-25 17:01:00+00:00,2012-05-25 17:46:00+00:00,417|992
691,42911d00f964a520f5231fe3,357,56,4,2012-05-25 19:30:00+00:00,2012-05-25 20:26:00+00:00,188|291|312|659
692,42911d00f964a520f5231fe3,357,56,3,2012-05-25 20:03:00+00:00,2012-05-25 20:59:00+00:00,291|312|1000
693,42911d00f964a520f5231fe3,357,47,2,2012-05-25 20:59:00+00:00,2012-05-25 21:46:00+00:00,18|1000
694,42911d00f964a520f5231fe3,357,36,2,2012-05-27 13:51:00+00:00,2012-05-27 14:27:00+00:00,203|319
695,42911d00f964a520f5231fe3,357,35,3,2012-05-27 16:08:00+00:00,2012-05-27 16:43:00+00:00,295|501|799
696,42911d00f964a520f5231fe3,357,5,2,2012-05-28 15:43:00+00:00,2012-05-28 15:48:00+00:00,466|685
697,42911d00f964a520f5231fe3,357,46,2,2012-05-28 16:56:00+00:00,2012-05-28 17:42:00+00:00,206|641
698,42911d00f964a520f5231fe3,357,47,2,2012-05-28 19:26:00+00:00,2012-05-28 20:13:00+00:00,436|641
699,42911d00f964a520f5231fe3,357,24,2,2012-05-29 00:16:00+00:00,2012-05-29 00:40:00+00:00,325|727
700,42911d00f964a520f5231fe3,357,32,3,2012-05-29 12:35:00+00:00,2012-05-29 13:07:00+00:00,187|608|1000
701,42911d00f964a520f5231fe3,357,48,3,2012-05-29 22:45:00+00:00,2012-05-29 23:33:00+00:00,492|502|1054
702,42911d00f964a520f5231fe3,357,42,3,2012-06-01 12:33:00+00:00,2012-06-01 13:15:00+00:00,187|626|1000
703,42911d00f964a520f5231fe3,357,53,2,2012-06-04 11:02:00+00:00,2012-06-04 11:55:00+00:00,719|982
704,42911d00f964a520f5231fe3,357,40,2,2012-06-04 11:55:00+00:00,2012-06-04 12:35:00+00:00,492|719
705,42911d00f964a520f5231fe3,357,44,3,2012-06-04 12:35:00+00:00,2012-06-04 13:19:00+00:00,187|492|626
706,42911d00f964a520f5231fe3,357,31,2,2012-06-05 12:36:00+00:00,2012-06-05 13:07:00+00:00,187|1000
707,42911d00f964a520f5231fe3,357,33,2,2012-06-05 13:07:00+00:00,2012-06-05 13:40:00+00:00,187|291
708,42911d00f964a520f5231fe3,357,6,2,2012-06-06 11:29:00+00:00,2012-06-06 11:35:00+00:00,49|405
709,42911d00f964a520f5231fe3,357,32,2,2012-06-06 12:36:00+00:00,2012-06-06 13:08:00+00:00,187|1000
710,42911d00f964a520f5231fe3,357,19,2,2012-06-06 17:32:00+00:00,2012-06-06 17:51:00+00:00,178|432
711,42911d00f964a520f5231fe3,357,55,3,2012-06-06 22:10:00+00:00,2012-06-06 23:05:00+00:00,52|128|432
712,42911d00f964a520f5231fe3,357,35,2,2012-06-07 00:14:00+00:00,2012-06-07 00:49:00+00:00,319|492
713,42911d00f964a520f5231fe3,357,5,2,2012-06-07 10:51:00+00:00,2012-06-07 10:56:00+00:00,492|1074
714,42911d00f964a520f5231fe3,357,41,3,2012-06-07 12:03:00+00:00,2012-06-07 12:44:00+00:00,221|375|1000
715,42911d00f964a520f5231fe3,357,43,3,2012-06-07 12:36:00+00:00,2012-06-07 13:19:00+00:00,187|375|1000
716,42911d00f964a520f5231fe3,357,3,2,2012-06-08 00:22:00+00:00,2012-06-08 00:25:00+00:00,368|480
717,42911d00f964a520f5231fe3,357,31,2,2012-06-08 11:23:00+00:00,2012-06-08 11:54:00+00:00,49|641
718,42911d00f964a520f5231fe3,357,38,2,2012-06-08 11:54:00+00:00,2012-06-08 12:32:00+00:00,641|1000
719,42911d00f964a520f5231fe3,357,55,4,2012-06-08 12:32:00+00:00,2012-06-08 13:27:00+00:00,187|311|924|1000
720,42911d00f964a520f5231fe3,357,57,4,2012-06-08 13:02:00+00:00,2012-06-08 13:59:00+00:00,187|311|924|1008
721,42911d00f964a520f5231fe3,357,3,2,2012-06-08 21:00:00+00:00,2012-06-08 21:03:00+00:00,480|1000
722,42911d00f964a520f5231fe3,357,60,2,2012-06-08 21:03:00+00:00,2012-06-08 22:03:00+00:00,325|1000
723,42911d00f964a520f5231fe3,357,22,2,2012-06-09 12:29:00+00:00,2012-06-09 12:51:00+00:00,632|986
724,42911d00f964a520f5231fe3,357,57,2,2012-06-09 12:51:00+00:00,2012-06-09 13:48:00+00:00,632|905
725,42911d00f964a520f5231fe3,357,57,2,2012-06-09 15:16:00+00:00,2012-06-09 16:13:00+00:00,206|1083
726,42911d00f964a520f5231fe3,357,17,3,2012-06-09 16:13:00+00:00,2012-06-09 16:30:00+00:00,143|206|888
727,42911d00f964a520f5231fe3,357,60,3,2012-06-09 18:35:00+00:00,2012-06-09 19:35:00+00:00,337|641|814
728,42911d00f964a520f5231fe3,357,55,3,2012-06-09 18:49:00+00:00,2012-06-09 19:44:00+00:00,286|641|814
729,42911d00f964a520f5231fe3,357,55,2,2012-06-11 11:00:00+00:00,2012-06-11 11:55:00+00:00,492|982
730,42911d00f964a520f5231fe3,357,35,2,2012-06-11 11:55:00+00:00,2012-06-11 12:30:00+00:00,492|905
731,42911d00f964a520f5231fe3,357,52,3,2012-06-11 12:30:00+00:00,2012-06-11 13:22:00+00:00,187|626|905
732,42911d00f964a520f5231fe3,357,43,2,2012-06-12 12:35:00+00:00,2012-06-12 13:18:00+00:00,128|187
733,42911d00f964a520f5231fe3,357,57,2,2012-06-13 02:14:00+00:00,2012-06-13 03:11:00+00:00,492|997
734,42911d00f964a520f5231fe3,357,33,3,2012-06-13 12:35:00+00:00,2012-06-13 13:08:00+00:00,187|626|1000
735,42911d00f964a520f5231fe3,357,8,2,2012-06-13 21:02:00+00:00,2012-06-13 21:10:00+00:00,337|1000
736,42911d00f964a520f5231fe3,357,42,2,2012-06-15 12:36:00+00:00,2012-06-15 13:18:00+00:00,187|1000
737,42911d00f964a520f5231fe3,357,41,2,2012-06-17 12:25:00+00:00,2012-06-17 13:06:00+00:00,305|432
738,42911d00f964a520f5231fe3,357,55,2,2012-06-17 13:06:00+00:00,2012-06-17 14:01:00+00:00,305|570
