constructed_group_id,regime,size,members,anchors,n_examples,n_train,n_val,n_test,heterogeneity
est_002180,established,2,110|169,110,3,3,0,0,0.1872
est_002181,established,2,110|276,110|276,3,2,1,0,0.441
est_002182,established,2,110|295,110|295,3,3,0,0,0.1245
est_002183,established,3,110|851|900,110|851,3,2,0,1,0.3332
est_002184,established,2,112|860,112,3,1,1,1,0.2443
est_002185,established,2,114|806,114|806,3,1,0,2,0.3158
est_002186,established,3,114|431|823,114|823,3,1,1,1,0.2361
est_002187,established,2,115|721,115|721,3,2,0,1,0.6782
est_002188,established,2,116|500,116|500,3,3,0,0,0.3016
est_002189,established,2,116|532,116,3,1,1,1,0.2992
est_002190,established,2,119|417,119,3,2,0,1,0.5737
est_002191,established,2,120|428,120|428,3,2,0,1,0.8303
est_002192,established,5,120|267|354|474|635,120|354,3,2,0,1,0.3173
est_002193,established,4,120|354|635|702,120|702,3,3,0,0,0.1578
est_002194,established,3,120|354|976,120|354|976,3,2,0,1,0.1359
est_002195,established,2,120|267,120|267,3,2,1,0,0.5748
est_002196,established,3,120|181|319,120,3,1,0,2,0.2485
est_002197,established,2,121|495,121|495,3,1,2,0,0.8482
est_002198,established,2,122|226,122|226,3,1,1,1,0.3079
est_002199,established,4,124|163|295|353,124|163,3,1,0,2,0.2648
est_002200,established,2,117|126,117|126,3,2,0,1,0.784
est_002201,established,2,131|657,131,3,3,0,0,0.4819
est_002202,established,4,132|269|288|331,132,3,3,0,0,0.2724
est_002203,established,2,132|968,132,3,2,0,1,0.0861
est_002204,established,4,132|269|277|331,132,3,2,1,0,0.2851
est_002205,established,3,132|331|968,132,3,3,0,0,0.1859
est_002206,established,2,132|167,132|167,3,2,0,1,0.045
est_002207,established,2,132|288,132|288,3,2,1,0,0.3542
est_002208,established,4,132|269|331|968,132|968,3,2,0,1,0.2126
est_002209,established,4,132|269|288|968,132|288,3,2,0,1,0.2269
est_002210,established,3,135|214|1014,135,3,3,0,0,0.3471
est_002211,established,3,135|345|431,135|345,3,2,0,1,0.16
est_002212,established,3,137|331|953,137,3,3,0,0,0.4079
est_002213,established,3,137|900|953,137|900|953,3,2,0,1,0.2533
est_002214,established,2,142|949,142,3,1,1,1,0.9043
est_002215,established,2,144|325,144|325,3,3,0,0,0.5904
est_002216,established,2,144|310,144,3,3,0,0,0.9022
est_002217,established,2,145|299,145|299,3,3,0,0,0.187
est_002218,established,3,145|290|1014,145,3,1,1,1,0.1452
est_002219,established,2,147|888,147|888,3,3,0,0,0.8548
est_002220,established,3,148|405|681,148|681,3,2,0,1,0.1954
est_002221,established,3,148|418|681,148|681,3,2,0,1,0.1727
est_002222,established,2,152|912,152|912,3,1,0,2,0.2521
est_002223,established,2,129|152,152,3,3,0,0,0.3462
est_002224,established,2,153|295,153,3,1,0,2,0.3283
est_002225,established,2,153|164,153|164,3,3,0,0,0.1653
est_002226,established,3,153|155|475,153|155,3,2,0,1,0.2913
est_002227,established,3,153|160|475,153|160,3,3,0,0,0.3964
est_002228,established,2,84|153,84|153,3,1,1,1,0.2465
est_002229,established,2,153|519,153|519,3,3,0,0,0.4316
est_002230,established,3,153|345|431,153|345,3,3,0,0,0.2009
est_002231,established,3,9|153|266,153|266,3,3,0,0,0.4375
est_002232,established,2,155|331,155|331,3,2,0,1,0.233
est_002233,established,2,155|408,155|408,3,3,0,0,0.3091
est_002234,established,2,157|235,157|235,3,1,0,2,0.6716
est_002235,established,2,159|500,159|500,3,2,0,1,0.2071
est_002236,established,3,164|214|692,164|692,3,1,1,1,0.1813
est_002237,established,4,164|361|405|804,164|804,3,2,0,1,0.2348
est_002238,established,2,165|465,165|465,3,2,0,1,0.2042
est_002239,established,4,166|401|681|1007,166|681|1007,3,2,1,0,0.0487
est_002240,established,3,166|413|476,166|476,3,3,0,0,0.1596
est_002241,established,2,167|962,167,3,2,0,1,0.2726
est_002242,established,2,169|696,169|696,3,2,1,0,0.0995
est_002243,established,5,172|467|474|521|947,172|947,3,3,0,0,0.522
est_002244,established,3,172|187|931,172|931,3,3,0,0,0.2977
est_002245,established,5,42|172|467|474|947,172|467,3,3,0,0,0.4933
est_002246,established,2,172|397,172|397,3,3,0,0,0.2518
est_002247,established,3,172|354|991,172|354|991,3,3,0,0,0.2806
est_002248,established,2,173|651,173,3,2,0,1,0.5182
est_002249,established,2,175|485,175|485,3,1,0,2,0.8316
est_002250,established,3,175|577|1014,175,3,1,0,2,0.1444
est_002251,established,2,175|372,175|372,3,1,1,1,0.5659
est_002252,established,2,176|606,176|606,3,3,0,0,0.1776
est_002253,established,2,176|372,176|372,3,3,0,0,0.2793
est_002254,established,2,152|177,152|177,3,1,2,0,0.2557
est_002255,established,2,178|638,178|638,3,2,1,0,0.3165
est_002256,established,3,178|280|527,178,3,3,0,0,0.5385
est_002257,established,2,178|276,178,3,3,0,0,0.4572
est_002258,established,2,178|865,178,3,2,0,1,0.4045
est_002259,established,3,181|445|974,181|974,3,3,0,0,0.5082
est_002260,established,3,181|638|718,181,3,1,2,0,0.1265
est_002261,established,4,181|354|718|913,181|718,3,2,0,1,0.1547
est_002262,established,3,181|354|742,181|742,3,2,0,1,0.2762
est_002263,established,3,181|742|819,181,3,3,0,0,0.4568
est_002264,established,5,181|354|484|951|1000,181|484|951,3,3,0,0,0.0671
est_002265,established,2,181|928,181,3,2,0,1,0.3322
est_002266,established,3,181|364|484,181,3,2,0,1,0.3225
est_002267,established,4,181|718|928|951,181|951,3,3,0,0,0.1624
est_002268,established,2,181|951,181|951,3,2,0,1,0.1133
est_002269,established,2,181|583,181,3,1,2,0,0.7553
est_002270,established,2,184|762,184|762,3,2,0,1,0.4254
est_002271,established,2,187|440,187|440,3,2,0,1,0.3365
est_002272,established,2,187|445,187|445,3,2,0,1,0.5653
est_002273,established,2,187|766,187|766,3,3,0,0,0.2656
est_002274,established,2,187|632,187|632,3,3,0,0,0.5576
est_002275,established,2,187|260,187|260,3,3,0,0,0.4794
est_002276,established,2,187|1044,187|1044,3,1,1,1,0.2267
est_002277,established,2,188|527,188|527,3,3,0,0,0.1571
est_002278,established,2,188|492,188|492,3,2,1,0,0.2204
est_002279,established,2,188|331,188,3,2,1,0,0.2221
est_002280,established,3,188|288|1026,188|1026,3,3,0,0,0.3231
est_002281,established,4,188|288|492|767,188|288|492,3,3,0,0,0.2257
est_002282,established,5,188|435|484|527|951,188|435,3,3,0,0,0.1165
est_002283,established,3,192|431|460,192|460,3,3,0,0,0.1718
est_002284,established,4,164|192|431|460,192|460,3,3,0,0,0.1762
est_002285,established,2,193|1049,193,3,2,0,1,0.8172
est_002286,established,2,194|784,194|784,3,3,0,0,0.549
est_002287,established,2,196|857,196|857,3,2,1,0,0.5684
est_002288,established,2,197|507,197,3,2,0,1,0.911
est_002289,established,3,21|198|251,21|198,3,1,1,1,0.1151
est_002290,established,2,198|893,198|893,3,2,0,1,0.1865
est_002291,established,2,198|577,198|577,3,3,0,0,0.0831
est_002292,established,2,199|619,199|619,3,2,0,1,0.242
est_002293,established,5,199|267|621|734|768,199|768,3,1,0,2,0.5348
est_002294,established,5,199|267|474|742|943,199|943,3,3,0,0,0.4855
est_002295,established,4,199|300|621|768,199|768,3,1,0,2,0.5049
est_002296,established,3,199|300|922,199|300,3,2,1,0,0.5535
est_002297,established,3,201|621|646,201|646,3,2,1,0,0.5943
est_002298,established,2,202|440,202|440,3,3,0,0,0.836
est_002299,established,4,202|471|474|744,202|474|744,3,2,0,1,0.7243
est_002300,established,2,203|296,203,3,2,0,1,0.4248
est_002301,established,2,206|384,206|384,3,2,1,0,0.7162
est_002302,established,4,90|208|280|295,208|295,3,2,0,1,0.3747
est_002303,established,5,90|93|208|244|280,93|208,3,2,0,1,0.3131
est_002304,established,3,208|640|1049,208|640,3,3,0,0,0.1835
est_002305,established,2,208|1049,208|1049,3,3,0,0,0.1836
est_002306,established,2,208|586,208|586,3,3,0,0,0.2491
est_002307,established,2,211|311,211|311,3,2,0,1,0.0302
est_002308,established,2,213|696,213|696,3,2,0,1,0.1896
est_002309,established,2,213|1083,213|1083,3,2,0,1,0.359
est_002310,established,2,214|519,214|519,3,3,0,0,0.494
est_002311,established,4,214|519|725|1014,214|519|725,3,3,0,0,0.4914
est_002312,established,3,1|214|1048,214|1048,3,2,1,0,0.0841
est_002313,established,3,208|214|1049,214,3,2,0,1,0.1766
est_002314,established,2,214|1014,214|1014,3,2,1,0,0.4659
est_002315,established,2,217|744,217,3,1,0,2,0.5498
est_002316,established,2,218|320,218|320,3,3,0,0,0.2147
est_002317,established,2,224|728,224|728,3,2,0,1,0.2154
est_002318,established,2,226|823,226,3,1,1,1,0.3903
est_002319,established,2,84|227,227,3,3,0,0,0.6551
est_002320,established,2,228|365,228|365,3,3,0,0,0.7853
est_002321,established,2,231|312,231,3,3,0,0,0.7069
est_002322,established,2,233|681,233|681,3,2,1,0,0.1577
est_002323,established,2,233|927,233|927,3,3,0,0,0.2946
est_002324,established,3,233|496|681,233|496,3,3,0,0,0.2051
est_002325,established,3,166|233|681,233,3,2,0,1,0.0796
est_002326,established,2,84|235,235,3,2,1,0,0.7
est_002327,established,2,235|445,235|445,3,2,1,0,0.6392
est_002328,established,3,238|445|976,238|445|976,3,2,1,0,0.5986
est_002329,established,3,238|371|891,238|371|891,3,1,0,2,0.498
est_002330,established,2,240|646,240,3,1,0,2,0.824
est_002331,established,2,244|513,244|513,3,2,1,0,0.4505
est_002332,established,4,90|244|783|806,244|783,3,2,0,1,0.2374
est_002333,established,2,244|271,244|271,3,3,0,0,0.8783
est_002334,established,2,245|905,245|905,3,2,0,1,0.3862
est_002335,established,2,246|503,246|503,3,2,0,1,0.8698
est_002336,established,2,247|646,247|646,3,2,0,1,0.5839
est_002337,established,2,247|856,247|856,3,3,0,0,0.3926
est_002338,established,2,249|608,249|608,3,2,0,1,0.5236
est_002339,established,2,198|249,198|249,3,2,0,1,0.0674
est_002340,established,2,251|368,251|368,3,3,0,0,0.2149
est_002341,established,2,255|949,255|949,3,3,0,0,0.7293
est_002342,established,2,261|706,261|706,3,1,1,1,0.729
est_002343,established,4,260|263|465|953,260|263,3,1,2,0,0.2842
est_002344,established,2,265|809,265|809,3,3,0,0,0.3878
est_002345,established,4,267|471|560|943,267|943,3,2,0,1,0.6162
est_002346,established,2,267|364,267|364,3,2,1,0,0.6864
est_002347,established,2,267|280,267|280,3,3,0,0,0.9462
est_002348,established,5,267|474|510|612|742,267|742,3,3,0,0,0.4928
est_002349,established,2,269|608,269|608,3,1,2,0,0.4093
est_002350,established,3,269|465|1019,269|1019,3,3,0,0,0.3685
est_002351,established,2,269|1074,269|1074,3,2,0,1,0.3877
est_002352,established,2,272|952,272|952,3,2,0,1,0.2269
est_002353,established,2,275|465,275,3,3,0,0,0.3756
est_002354,established,3,275|277|826,275,3,2,0,1,0.2554
est_002355,established,2,275|984,275|984,3,3,0,0,0.2278
est_002356,established,2,155|277,155|277,3,1,1,1,0.232
est_002357,established,3,181|278|354,278,3,2,0,1,0.0981
est_002358,established,3,166|279|421,279,3,3,0,0,0.0745
est_002359,established,2,280|372,280|372,3,3,0,0,0.5995
est_002360,established,2,280|1083,280,3,1,0,2,0.5155
est_002361,established,2,280|1049,280|1049,3,2,0,1,0.1378
est_002362,established,2,280|390,280,3,2,0,1,0.6799
est_002363,established,2,280|539,280|539,3,2,1,0,0.5802
est_002364,established,4,90|280|362|675,280|675,3,2,0,1,0.3199
est_002365,established,2,282|966,282,3,1,1,1,0.9861
est_002366,established,5,169|286|372|623|1083,286|372|623,3,2,0,1,0.1752
est_002367,established,2,287|1074,287|1074,3,3,0,0,0.4644
est_002368,established,2,288|379,288,3,1,0,2,0.8858
est_002369,established,2,288|767,288|767,3,2,0,1,0.3096
est_002370,established,2,290|544,290|544,3,1,0,2,0.1807
est_002371,established,3,90|290|783,290|783,3,2,1,0,0.2609
est_002372,established,2,145|290,290,3,1,1,1,0.1538
est_002373,established,2,291|384,291|384,3,3,0,0,0.7075
est_002374,established,3,293|514|527,293,3,2,1,0,0.5841
est_002375,established,5,267|293|635|742|750,293|635,3,2,1,0,0.4332
est_002376,established,2,293|928,293,3,3,0,0,0.4854
est_002377,established,2,293|635,293|635,3,3,0,0,0.3858
est_002378,established,2,293|913,293|913,3,2,1,0,0.6884
est_002379,established,3,267|293|335,293|335,3,3,0,0,0.4443
est_002380,established,4,293|319|474|838,293|319,3,3,0,0,0.3911
est_002381,established,2,293|539,293|539,3,2,0,1,0.8793
est_002382,established,2,159|293,293,3,1,1,1,0.8993
est_002383,established,4,293|734|842|928,293|842,3,2,0,1,0.4787
est_002384,established,2,293|394,293|394,3,3,0,0,0.7352
est_002385,established,5,293|635|742|750|1070,293|1070,3,1,0,2,0.5022
est_002386,established,3,293|310|750,293|310,3,2,0,1,0.5971
est_002387,established,4,267|293|734|842,293,3,2,1,0,0.5912
est_002388,established,4,267|293|335|474,293|335,3,2,0,1,0.3644
est_002389,established,4,267|293|619|1012,293|619|1012,3,2,0,1,0.3502
est_002390,established,3,293|445|474,293,3,1,0,2,0.4422
est_002391,established,3,293|742|1070,293|1070,3,3,0,0,0.6919
est_002392,established,3,257|293|750,293,3,2,1,0,0.4496
est_002393,established,4,293|310|750|928,293,3,3,0,0,0.5457
est_002394,established,4,267|293|657|750,293|750,3,2,0,1,0.4951
est_002395,established,3,293|335|474,293|335,3,2,0,1,0.2654
est_002396,established,3,293|734|842,293|842,3,2,0,1,0.4625
est_002397,established,3,293|514|723,293,3,1,1,1,0.8873
est_002398,established,3,267|293|842,293,3,1,1,1,0.6746
est_002399,established,2,294|686,294,3,1,1,1,0.657
est_002400,established,5,90|277|295|312|989,277|295|312,3,1,0,2,0.2666
est_002401,established,5,295|372|623|806|1083,295|806,3,3,0,0,0.2473
est_002402,established,2,170|295,295,3,2,0,1,0.1547
est_002403,established,2,296|331,296|331,3,2,1,0,0.4259
est_002404,established,2,296|408,296|408,3,3,0,0,0.3449
est_002405,established,2,296|438,296|438,3,3,0,0,0.171
est_002406,established,2,297|399,297|399,3,1,1,1,0.2617
est_002407,established,2,297|561,297|561,3,2,0,1,0.105
est_002408,established,3,297|399|561,297|399,3,2,0,1,0.1098
est_002409,established,4,260|299|465|1051,299|465|1051,3,2,0,1,0.2389
est_002410,established,2,260|299,299,3,1,1,1,0.263
est_002411,established,2,56|299,299,3,1,2,0,0.3234
est_002412,established,2,300|768,300|768,3,2,1,0,0.5886
est_002413,established,5,199|267|300|471|474,300,3,1,0,2,0.4368
est_002414,established,3,280|302|1083,302,3,2,0,1,0.6345
est_002415,established,2,303|1027,303|1027,3,3,0,0,0.2053
est_002416,established,2,304|1014,304,3,2,0,1,0.6995
est_002417,established,2,305|626,305,3,3,0,0,0.9077
est_002418,established,2,310|463,310|463,3,2,1,0,0.6815
est_002419,established,2,310|904,310|904,3,3,0,0,0.3992
est_002420,established,3,33|311|531,311|531,3,2,1,0,0.094
est_002421,established,3,311|371|617,311|617,3,3,0,0,0.1466
est_002422,established,2,311|371,311|371,3,2,0,1,0.0729
est_002423,established,5,295|312|372|806|852,312|372|806,3,3,0,0,0.2922
est_002424,established,2,313|527,313|527,3,2,1,0,0.7971
est_002425,established,2,315|835,315,3,3,0,0,0.7039
est_002426,established,2,319|812,319|812,3,1,1,1,0.5125
est_002427,established,4,319|354|474|664,319|354|664,3,2,1,0,0.272
est_002428,established,5,319|474|494|514|521,319|521,3,3,0,0,0.4681
est_002429,established,2,319|569,319|569,3,2,0,1,0.4036
est_002430,established,2,319|364,319|364,3,2,1,0,0.4964
est_002431,established,3,319|521|664,319|521|664,3,3,0,0,0.3422
est_002432,established,4,319|335|474|521,319|335|521,3,2,0,1,0.3699
est_002433,established,3,293|319|335,319|335,3,2,0,1,0.3347
est_002434,established,2,320|685,320|685,3,3,0,0,0.0859
est_002435,established,2,322|371,322,3,3,0,0,0.4945
est_002436,established,2,323|327,323|327,3,3,0,0,0.6779
est_002437,established,2,282|323,282|323,3,1,1,1,0.8775
est_002438,established,2,325|354,325|354,3,1,1,1,0.0396
est_002439,established,4,164|328|462|466,328,3,2,0,1,0.0919
est_002440,established,3,15|328|674,328|674,3,1,1,1,0.1785
est_002441,established,3,135|330|418,135|330,3,1,2,0,0.1078
est_002442,established,3,135|330|893,330|893,3,3,0,0,0.4492
est_002443,established,2,269|331,269|331,3,2,0,1,0.3861
est_002444,established,2,331|1058,331,3,2,1,0,0.1906
est_002445,established,2,331|359,331|359,3,2,0,1,0.525
est_002446,established,2,271|332,332,3,2,0,1,0.7462
est_002447,established,2,335|894,335|894,3,3,0,0,0.1376
est_002448,established,4,267|293|335|635,335,3,1,0,2,0.3729
est_002449,established,3,335|474|521,335|521,3,2,1,0,0.3728
est_002450,established,2,335|474,335|474,3,2,0,1,0.1889
est_002451,established,2,335|521,335|521,3,3,0,0,0.5691
est_002452,established,2,340|814,340|814,3,3,0,0,0.7237
est_002453,established,2,342|475,342,3,2,0,1,0.4231
est_002454,established,3,342|438|543,342|438,3,2,1,0,0.3594
est_002455,established,2,344|836,344|836,3,2,0,1,0.4327
est_002456,established,4,344|359|453|928,344,3,3,0,0,0.3968
est_002457,established,3,267|344|515,344|515,3,2,0,1,0.8171
est_002458,established,2,344|521,344,3,1,1,1,0.6212
est_002459,established,3,344|359|453,344|359,3,2,0,1,0.4483
est_002460,established,2,106|349,106|349,3,1,1,1,0.6572
est_002461,established,2,349|981,349|981,3,2,0,1,0.5102
est_002462,established,2,352|586,352|586,3,2,1,0,0.6923
est_002463,established,2,353|400,353|400,3,3,0,0,0.3894
est_002464,established,2,181|354,354,3,2,0,1,0.036
est_002465,established,3,172|354|1062,354|1062,3,3,0,0,0.3681
est_002466,established,3,354|390|440,354,3,2,1,0,0.5645
est_002467,established,5,354|495|521|767|913,354|521,3,2,0,1,0.3615
est_002468,established,2,354|635,354|635,3,2,0,1,0.1564
est_002469,established,3,354|440|1044,354|440|1044,3,2,0,1,0.0915
est_002470,established,3,354|514|723,354|723,3,2,0,1,0.8537
est_002471,established,4,354|440|484|1044,354|1044,3,3,0,0,0.0732
est_002472,established,3,354|475|962,354,3,3,0,0,0.6808
est_002473,established,2,354|962,354|962,3,3,0,0,0.8529
est_002474,established,5,354|474|484|527|664,354|664,3,3,0,0,0.1968
est_002475,established,3,319|354|514,319|354|514,3,1,0,2,0.5178
est_002476,established,3,354|458|635,354|458|635,3,3,0,0,0.1678
est_002477,established,3,354|521|885,354|885,3,2,0,1,0.3616
est_002478,established,3,354|441|742,354|441,3,1,0,2,0.4128
est_002479,established,4,354|458|635|750,354|458,3,2,0,1,0.2803
est_002480,established,3,354|474|527,354,3,3,0,0,0.2857
est_002481,established,3,354|742|883,354|742,3,3,0,0,0.6136
est_002482,established,3,354|904|1082,354|1082,3,3,0,0,0.2767
est_002483,established,3,354|750|1044,354|1044,3,3,0,0,0.3537
est_002484,established,3,354|521|1082,354|1082,3,2,1,0,0.2947
est_002485,established,2,354|441,354|441,3,2,1,0,0.1597
est_002486,established,3,354|527|1044,354|527|1044,3,3,0,0,0.1545
est_002487,established,2,354|745,354|745,3,2,0,1,0.7218
est_002488,established,3,354|976|991,354|991,3,3,0,0,0.2588
est_002489,established,5,354|484|495|527|745,354|484|745,3,2,0,1,0.384
est_002490,established,4,354|527|664|742,354|664,3,1,0,2,0.2392
est_002491,established,3,354|767|976,354,3,2,0,1,0.1357
est_002492,established,2,86|354,86|354,3,2,1,0,0.8833
est_002493,established,3,120|354|664,120|354,3,2,0,1,0.0908
est_002494,established,4,267|354|440|767,354|440,3,1,0,2,0.2038
est_002495,established,4,354|390|440|766,354|390,3,2,0,1,0.4781
est_002496,established,2,354|927,354|927,3,1,0,2,0.7991
est_002497,established,3,355|439|474,355|439,3,1,0,2,0.5419
est_002498,established,3,267|355|440,355|440,3,2,0,1,0.6785
est_002499,established,3,359|453|766,359,3,3,0,0,0.4904
est_002500,established,2,359|1058,359,3,3,0,0,0.5058
est_002501,established,3,359|492|951,359|951,3,2,0,1,0.4481
est_002502,established,2,359|766,359|766,3,2,0,1,0.4181
est_002503,established,3,164|361|405,164|361,3,1,0,2,0.2744
est_002504,established,2,361|405,361|405,3,2,0,1,0.2173
est_002505,established,2,361|1040,361|1040,3,1,1,1,0.4319
est_002506,established,2,363|1014,363,3,3,0,0,0.765
est_002507,established,2,363|736,363,3,3,0,0,0.7831
est_002508,established,4,363|474|736|1014,363,3,2,1,0,0.6749
est_002509,established,3,267|364|880,364|880,3,1,0,2,0.7164
est_002510,established,5,364|439|474|495|527,364|439|527,3,2,0,1,0.5151
est_002511,established,2,364|527,364|527,3,2,1,0,0.3534
est_002512,established,2,362|367,362|367,3,1,0,2,0.3837
est_002513,established,3,367|460|614,367|460,3,2,1,0,0.1818
est_002514,established,2,367|823,367|823,3,2,0,1,0.2156
est_002515,established,2,369|464,369|464,3,2,0,1,0.3976
est_002516,established,2,277|369,277|369,3,1,1,1,0.2386
est_002517,established,2,371|525,371,3,2,0,1,0.0403
est_002518,established,4,121|371|474|621,371|621,3,1,0,2,0.4638
est_002519,established,3,371|404|1016,371|1016,3,2,0,1,0.1472
est_002520,established,3,371|525|891,371|525|891,3,3,0,0,0.0592
est_002521,established,2,371|471,371|471,3,3,0,0,0.8933
est_002522,established,3,371|512|677,371|512|677,3,3,0,0,0.1939
est_002523,established,2,371|901,371,3,3,0,0,0.5743
est_002524,established,5,371|404|508|734|901,371|508|901,3,3,0,0,0.2754
est_002525,established,3,371|768|901,371|768,3,2,0,1,0.6166
est_002526,established,3,267|371|945,267|371|945,3,2,0,1,0.6815
est_002527,established,2,371|678,371|678,3,3,0,0,0.0932
est_002528,established,3,371|734|891,371|891,3,2,1,0,0.1463
est_002529,established,3,371|525|643,371|643,3,1,1,1,0.0662
est_002530,established,2,90|372,90|372,3,2,0,1,0.3804
est_002531,established,2,373|480,373|480,3,3,0,0,0.6901
est_002532,established,2,280|373,373,3,1,0,2,0.6829
est_002533,established,2,375|499,375|499,3,2,1,0,0.1866
est_002534,established,2,390|1058,390|1058,3,3,0,0,0.7506
est_002535,established,2,167|392,167|392,3,1,1,1,0.073
est_002536,established,2,392|744,392|744,3,3,0,0,0.5933
est_002537,established,2,390|394,394,3,2,0,1,0.7397
est_002538,established,3,277|390|394,394,3,2,1,0,0.6408
est_002539,established,2,394|745,394|745,3,2,1,0,0.0718
est_002540,established,2,396|951,396|951,3,3,0,0,0.7306
est_002541,established,3,397|440|1011,397|1011,3,2,0,1,0.1898
est_002542,established,3,397|440|766,397|440,3,2,1,0,0.1865
est_002543,established,2,397|1011,397|1011,3,2,0,1,0.1834
est_002544,established,2,401|927,401|927,3,2,0,1,0.4635
est_002545,established,2,401|1007,401|1007,3,2,0,1,0.0759
est_002546,established,4,401|681|685|1007,401,3,2,1,0,0.0793
est_002547,established,3,402|527|1083,402|1083,3,2,1,0,0.4039
est_002548,established,2,404|742,404|742,3,2,0,1,0.4146
est_002549,established,4,404|635|976|1054,404|635|976,3,2,0,1,0.471
est_002550,established,3,404|657|943,404|943,3,3,0,0,0.3685
est_002551,established,3,404|768|976,404|768,3,3,0,0,0.7111
est_002552,established,5,404|635|742|976|1054,404|742,3,3,0,0,0.4181
est_002553,established,4,404|768|901|976,404|768,3,3,0,0,0.5782
est_002554,established,4,371|404|525|1016,404|525,3,3,0,0,0.0713
est_002555,established,2,404|582,404|582,3,3,0,0,0.1157
est_002556,established,3,405|527|929,405|527,3,2,0,1,0.4117
est_002557,established,3,407|806|1049,407|1049,3,2,0,1,0.2342
est_002558,established,2,407|454,407|454,3,3,0,0,0.3581
est_002559,established,4,81|408|440|900,408|440|900,3,3,0,0,0.3462
est_002560,established,2,409|519,409,3,1,0,2,0.7554
est_002561,established,2,234|409,409,3,1,0,2,0.2561
est_002562,established,2,410|418,410,3,2,1,0,0.1697
est_002563,established,4,121|267|412|976,412|976,3,2,1,0,0.6291
est_002564,established,4,166|413|515|738,413|738,3,3,0,0,0.1643
est_002565,established,2,413|942,413|942,3,2,1,0,0.0668
est_002566,established,4,166|414|515|759,414|515,3,3,0,0,0.3626
est_002567,established,4,166|414|421|588,414|421|588,3,2,1,0,0.1019
est_002568,established,4,415|588|868|1007,415|588|868,3,3,0,0,0.2488
est_002569,established,2,416|775,416|775,3,3,0,0,0.552
est_002570,established,3,417|783|848,417|848,3,2,0,1,0.2679
est_002571,established,5,417|474|484|495|527,417|527,3,1,1,1,0.4811
est_002572,established,2,295|420,420,3,3,0,0,0.0772
est_002573,established,2,421|588,421|588,3,2,1,0,0.1145
est_002574,established,2,423|690,423|690,3,3,0,0,0.7611
est_002575,established,2,276|423,423,3,3,0,0,0.195
est_002576,established,3,423|500|1083,423,3,3,0,0,0.3331
est_002577,established,3,121|428|474,428,3,2,0,1,0.4864
est_002578,established,2,431|675,431|675,3,3,0,0,0.5228
est_002579,established,4,164|192|367|431,192|431,3,2,0,1,0.0937
est_002580,established,3,417|436|783,436,3,3,0,0,0.2841
est_002581,established,3,436|612|906,436|612,3,3,0,0,0.6308
est_002582,established,2,438|1019,438|1019,3,2,1,0,0.2523
est_002583,established,2,438|1042,438|1042,3,3,0,0,0.295
est_002584,established,2,129|438,438,3,2,0,1,0.2497
est_002585,established,2,438|568,438|568,3,2,0,1,0.2079
est_002586,established,2,439|527,439,3,3,0,0,0.6596
est_002587,established,2,439|842,439,3,2,1,0,0.2666
est_002588,established,4,364|439|474|527,364|439,3,1,1,1,0.3955
est_002589,established,2,267|439,267|439,3,1,0,2,0.9714
est_002590,established,2,364|439,439,3,2,1,0,0.3999
est_002591,established,2,440|1044,440|1044,3,3,0,0,0.1091
est_002592,established,3,280|440|445,440|445,3,2,0,1,0.4929
est_002593,established,4,95|440|484|554,95|440|484,3,1,1,1,0.1913
est_002594,established,2,199|441,199|441,3,1,1,1,0.3807
est_002595,established,2,295|442,442,3,3,0,0,0.5438
est_002596,established,2,84|442,442,3,3,0,0,0.3894
est_002597,established,2,443|894,443,3,2,0,1,0.6788
est_002598,established,5,129|169|276|280|445,445,3,2,1,0,0.4679
est_002599,established,2,354|445,354|445,3,2,0,1,0.4885
est_002600,established,2,445|474,445,3,3,0,0,0.507
est_002601,established,3,390|445|500,445,3,2,1,0,0.6717
est_002602,established,3,90|390|445,445,3,2,0,1,0.7266
est_002603,established,3,354|445|718,445,3,2,1,0,0.3819
est_002604,established,5,187|199|267|445|474,445,3,2,0,1,0.5851
est_002605,established,2,415|445,445,3,3,0,0,0.6765
est_002606,established,2,445|514,445|514,3,2,0,1,0.7778
est_002607,established,2,276|445,445,3,3,0,0,0.2321
est_002608,established,3,293|445|495,445|495,3,2,1,0,0.5801
est_002609,established,3,445|474|1061,445|1061,3,3,0,0,0.602
est_002610,established,2,445|464,445|464,3,2,0,1,0.297
est_002611,established,2,415|454,415|454,3,1,1,1,0.3152
est_002612,established,2,455|745,455,3,3,0,0,0.1594
est_002613,established,2,176|456,456,3,2,0,1,0.3196
est_002614,established,2,359|458,458,3,1,1,1,0.524
est_002615,established,3,84|171|458,171|458,3,1,2,0,0.592
est_002616,established,3,354|458|750,354|458|750,3,2,1,0,0.3302
est_002617,established,3,418|460|614,460|614,3,1,0,2,0.1549
est_002618,established,2,461|1005,461,3,3,0,0,0.8268
est_002619,established,2,462|475,462,3,2,0,1,0.3612
est_002620,established,2,462|501,462|501,3,2,1,0,0.1102
est_002621,established,2,463|588,463|588,3,3,0,0,0.1537
est_002622,established,5,84|464|471|495|527,464|527,3,3,0,0,0.6534
est_002623,established,2,260|465,465,3,2,0,1,0.2808
est_002624,established,2,466|676,466|676,3,1,0,2,0.2744
est_002625,established,2,471|879,471|879,3,2,1,0,0.8453
est_002626,established,2,472|502,472,3,2,0,1,0.2337
est_002627,established,2,472|928,472,3,3,0,0,0.2995
